CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
69288	69873	261	0.8438	-43.990
69288	69720	261	0.9288	100.054
69720	69873	261	0.7269	-144.044
67404	74846	263	0.8809	13.989
44790	67311	263	0.9034	14.042
44790	74846	263	0.9118	14.016
67135	67193	263	0.9004	-14.016
67193	67404	263	0.9991	-0.000
67135	67404	263	0.9177	-14.016
67135	67311	263	1.0	0.000
67135	74846	263	0.974	-0.026
51520	67193	263	0.8739	-32.026
67193	74846	263	0.88	13.989
51520	67311	263	0.852	-18.011
67311	74846	263	0.974	-0.026
44790	67193	263	0.9991	0.027
67311	67404	263	0.9177	-14.016
67193	67311	263	0.9004	14.016
44790	51520	263	0.8524	32.053
44790	67135	263	0.9034	14.042
51520	67404	263	0.8709	-32.026
51520	67135	263	0.852	-18.011
44790	67404	263	1.0	0.026
86236	90467	264	0.9999	0.036
36702	37048	265	0.9496	0.000
44086	235043	265	0.9988	-14.052
41951	225631	265	0.9175	-13.943
41579	47710	265	0.9493	-14.052
69839	102727	265	0.9585	-28.032
67378	68457	265	0.9919	-14.016
47710	69839	265	0.9263	28.068
47710	102727	265	0.9732	0.036
42063	102727	265	0.9697	0.000
36702	42047	265	0.997	0.037
43176	102727	265	0.9926	-28.068
41579	212670	265	0.9958	-13.979
37048	68786	265	0.9502	-28.032
36702	157544	265	0.9509	-14.052
38239	68786	265	0.8929	-14.016
67087	157544	265	0.9469	-0.036
36702	212670	265	0.9454	-27.995
67087	157591	265	0.9511	-0.036
45937	235043	265	0.9612	-0.000
42063	67378	265	0.9394	14.016
41951	46809	265	0.996	-28.031
157591	186682	265	0.9161	14.016
41951	76208	265	0.9193	0.073
41951	157591	265	0.9571	-14.016
42047	69839	265	0.9564	-0.037
36427	36702	265	0.9573	0.000
41579	44086	265	0.9443	0.036
67087	69839	265	0.9593	14.016
42047	68496	265	0.983	-14.052
45937	157544	265	0.9364	13.979
42063	69839	265	0.9298	28.032
36702	69839	265	0.9581	0.000
68496	102727	265	0.9793	-14.016
36427	69839	265	0.9394	0.000
37048	45937	265	0.9313	-28.031
67087	102727	265	0.9996	-14.016
36427	37048	265	0.9674	0.000
102727	157591	265	0.9471	13.979
45937	67087	265	0.9632	14.016
68457	68786	265	0.9685	0.000
42047	186682	265	0.9519	-0.073
41579	41951	265	0.9443	13.979
212670	235043	265	0.9542	-0.036
68496	69839	265	0.9492	14.016
127450	212670	265	0.9245	-13.979
37048	42063	265	0.9435	-28.032
41579	127450	265	0.9215	-0.000
36702	68496	265	0.9808	-14.016
44086	157591	265	0.9613	-0.073
69839	127450	265	0.9461	-14.016
45937	69839	265	0.9246	28.031
42047	45937	265	0.9703	-28.068
36702	42063	265	0.9684	-28.032
42063	68457	265	0.9353	0.000
37048	43176	265	0.9454	0.037
67087	212670	265	0.9431	-13.979
42047	212670	265	0.9452	-28.032
44086	76208	265	0.9276	14.016
42063	68496	265	0.9501	14.016
36702	102727	265	0.9995	-28.032
68496	186682	265	0.9422	13.979
46809	212670	265	0.9556	0.073
36702	67087	265	0.9996	-14.016
157591	212670	265	0.9185	-13.943
36702	186682	265	0.9532	-0.036
41951	235043	265	0.9969	-27.995
45937	68496	265	0.9783	14.016
41579	43176	265	0.9331	14.052
43176	157544	265	0.9533	-14.089
36427	43176	265	0.9512	0.037
37048	69839	265	0.9258	0.000
37048	42047	265	0.9512	0.037
36427	42063	265	0.948	-28.032
42047	67087	265	0.9977	-14.052
45937	46809	265	0.9609	-0.036
46809	235043	265	0.9975	0.036
36427	68457	265	0.955	-28.032
47710	67087	265	0.9736	14.052
47710	212670	265	0.9496	0.073
36427	102727	265	0.9564	-28.032
41951	212670	265	0.9523	-27.959
42063	47710	265	0.9376	-0.036
46809	68496	265	0.9535	14.052
157591	235043	265	0.9601	-13.979
37048	47710	265	0.9333	-28.068
44086	46809	265	0.9995	-14.089
36427	67087	265	0.9576	-14.016
42047	43176	265	0.9966	0.000
41951	44086	265	0.9955	-13.943
45937	47710	265	0.9644	-0.036
43176	69839	265	0.9503	-0.037
42047	47710	265	0.98	-28.104
41579	157544	265	0.9265	-0.036
157544	212670	265	0.9254	-13.943
69839	157591	265	0.9238	-14.052
41951	68496	265	0.9496	-13.979
43176	67378	265	0.9357	-14.052
43176	68496	265	0.9727	-14.052
43176	186682	265	0.9457	-0.073
42047	157591	265	0.9475	-14.089
47710	127450	265	0.9408	14.052
69839	186682	265	0.9996	-0.036
43176	67087	265	0.9926	-14.052
36427	186682	265	0.9362	-0.036
37048	67087	265	0.9499	-14.016
36427	47710	265	0.9374	-28.068
102727	186682	265	0.9532	27.995
37048	68457	265	0.9911	-28.032
42063	67087	265	0.9691	14.016
42063	43176	265	0.9618	28.068
102727	157544	265	0.9468	13.979
68496	157591	265	0.9716	-0.036
41951	45937	265	0.9589	-27.995
42063	186682	265	0.9242	27.995
37048	67378	265	0.9884	-14.016
67378	186682	265	0.9115	13.979
36702	157591	265	0.9445	-14.052
43176	47710	265	0.9786	-28.104
127450	157544	265	0.917	-0.036
36427	67378	265	0.9623	-14.016
42047	157544	265	0.954	-14.089
47710	157544	265	0.9743	14.016
36702	43176	265	0.9918	0.037
44086	212670	265	0.9555	-14.016
45937	102727	265	0.9565	-0.000
41579	46809	265	0.9427	-14.052
67378	69839	265	0.9191	14.016
37048	186682	265	0.9225	-0.036
36427	68786	265	0.9228	-28.032
44086	45937	265	0.9616	-14.052
36702	45937	265	0.9634	-28.031
67378	68786	265	0.9617	-14.016
43176	45937	265	0.9609	-28.068
42047	42063	265	0.9655	-28.068
36702	47710	265	0.9776	-28.068
68496	235043	265	0.9518	-14.016
44086	68496	265	0.9535	-0.037
36427	42047	265	0.9574	0.037
36427	45937	265	0.9325	-28.031
67087	186682	265	0.954	13.979
46809	76208	265	0.9373	28.104
41579	235043	265	0.9472	-14.016
36427	68496	265	0.9458	-14.016
46809	225631	265	0.9367	14.089
44086	225631	265	0.9275	0.000
46809	157591	265	0.9609	14.016
42063	157591	265	0.921	13.979
127450	186682	265	0.9513	13.979
42047	102727	265	0.9967	-28.068
67087	68496	265	0.9839	0.000
37048	102727	265	0.9482	-28.032
102727	212670	265	0.943	0.036
68766	162044	269	0.9998	0.037
68766	125536	269	0.997	-56.026
34342	69073	270	0.9993	0.000
34342	70307	270	0.9266	0.000
69073	70307	270	0.9343	0.000
53323	68819	271	0.9507	-132.172
67944	68819	271	0.9485	-88.052
67944	68061	271	0.9508	-44.026
39174	39399	271	0.999	0.000
46826	47112	271	0.9628	0.000
47629	68061	271	0.9481	-142.194
47629	68819	271	0.9461	-186.220
47112	53323	271	0.9485	-54.047
47112	67718	271	0.9466	-54.141
46908	47112	271	0.9466	-14.015
53323	67718	271	0.9454	-0.094
47112	47629	271	0.9728	0.000
68061	68819	271	0.9991	-44.026
40008	53323	271	0.9456	-44.026
67718	67944	271	0.9687	-44.026
39399	40008	271	0.9407	-0.000
67718	68819	271	0.9414	-132.078
67718	68061	271	0.9445	-88.052
53323	68061	271	0.9513	-88.146
39174	40008	271	0.9411	0.000
45276	103401	272	0.9999	0.073
54609	103401	272	0.9999	0.073
37514	45276	272	1.0	-0.073
37514	103401	272	0.9999	0.000
37514	54609	272	1.0	-0.073
45276	54609	272	1.0	0.000
39878	42363	273	0.8835	44.012
154148	196863	273	0.7717	87.880
43494	44261	273	0.8811	88.052
105695	154148	273	0.8051	28.032
42363	105695	273	0.7669	-28.032
44261	374107	273	0.7375	491.166
42363	50991	273	0.8579	176.105
51500	71357	273	0.7037	219.958
71357	76590	273	0.7163	-88.052
45340	374107	273	0.7761	491.166
43494	154148	273	0.9953	0.000
43494	196886	273	0.9998	-0.174
44261	186484	273	0.9414	447.226
48667	196886	273	0.8793	-88.226
39878	45340	273	0.7691	132.064
196846	196863	273	0.7098	56.064
44261	47676	273	0.9411	447.226
196846	196908	273	0.7145	-132.077
179630	196863	273	0.8586	-44.026
45340	48667	273	0.771	0.000
73630	196863	273	0.7386	-120.042
43494	45340	273	0.8849	88.052
45340	179630	273	0.7969	43.853
48667	374107	273	0.7372	491.166
73630	196868	273	0.7817	-264.159
50991	154148	273	0.8813	-176.104
43494	48667	273	0.8819	88.052
45340	196886	273	0.796	-88.226
71357	196863	273	0.7175	-76.015
48667	186484	273	0.9405	447.226
39878	196886	273	0.8801	43.838
50991	186484	273	0.9313	359.174
39878	196863	273	0.724	131.892
196863	196868	273	0.7419	-144.117
50991	197124	273	0.9241	447.140
42363	196863	273	0.7668	87.880
44261	154148	273	0.9122	-88.052
154148	196886	273	0.9955	-0.174
43494	105695	273	0.7603	-28.032
39878	196867	273	0.9986	87.866
196867	196886	273	0.8813	-44.028
51500	196846	273	0.8642	87.880
71357	196868	273	0.846	-220.132
42363	196886	273	0.9998	-0.174
45340	55706	273	0.7329	447.190
71357	73740	273	0.9155	387.292
43494	196863	273	0.7666	87.880
51500	196908	273	0.7992	-44.198
71357	196908	273	0.776	-264.156
51500	196868	273	0.9987	-0.174
44261	196867	273	0.9983	-44.198
179630	196886	273	0.7549	-132.079
73630	196846	273	0.7125	-176.106
196868	196908	273	0.8087	-44.024
39878	44261	273	0.9974	132.064
196863	374107	273	0.7523	491.338
42363	48667	273	0.8818	88.052
48667	154148	273	0.9116	-88.052
73630	196908	273	0.74	-308.183
45340	154148	273	0.8822	-88.052
50991	55706	273	0.9285	359.137
48667	196863	273	0.7257	-0.172
71357	196846	273	0.8458	-132.079
71357	73630	273	0.7804	44.027
45340	196863	273	0.9972	-0.172
44261	48667	273	0.9998	0.000
42363	45340	273	0.8846	88.052
196908	197001	273	0.7683	-44.028
42363	43494	273	0.9996	0.000
39878	43494	273	0.8824	44.012
76590	196846	273	0.7897	-44.027
39878	48667	273	0.9968	132.064
196863	196867	273	0.7249	-44.026
48667	50991	273	0.8766	88.052
42363	196867	273	0.8842	43.854
39878	50991	273	0.8589	220.116
196886	197053	273	0.762	-28.031
196886	196908	273	0.7049	-100.087
48667	55706	273	0.9396	447.190
42363	154148	273	0.9956	0.000
73740	76590	273	0.7137	-475.343
45340	47676	273	0.7329	447.226
196863	196886	273	0.8634	-88.054
179630	374107	273	0.7954	447.313
42363	44261	273	0.8814	88.052
45340	196867	273	0.7699	-44.198
45340	51500	273	0.7387	-144.116
50991	196886	273	0.7596	-176.278
43494	50991	273	0.8651	176.104
43494	196867	273	0.8843	43.854
48667	196867	273	0.9987	-44.198
105695	197053	273	1.0	-0.173
50991	374107	273	0.827	403.114
196846	196868	273	0.8716	-88.053
44261	196863	273	0.7257	-0.172
44261	196886	273	0.8788	-88.226
45340	50991	273	0.7814	88.052
44261	50991	273	0.8765	88.052
39878	154148	273	0.9142	44.012
45340	186484	273	0.7329	447.226
76590	196868	273	0.7104	-132.081
154148	196867	273	0.9133	43.854
50991	196867	273	0.8683	-132.250
44261	45340	273	0.7713	0.000
44261	55706	273	0.9411	447.190
49687	52249	275	0.7478	0.001
43310	52249	275	0.8345	0.020
43310	49687	275	0.8846	0.020
43310	52190	275	0.9537	0.020
49687	73375	275	0.7124	14.017
52249	72272	275	0.8913	-0.020
52249	67888	275	0.7508	-17.026
52190	52249	275	0.8502	0.000
40194	158689	275	0.7033	-17.078
40194	73375	275	0.8736	0.021
49687	52190	275	0.8241	0.000
42066	49687	275	0.8572	0.020
49687	72272	275	0.799	-0.020
42066	43310	275	0.9724	-0.000
42066	52190	275	0.9556	0.020
42066	72272	275	0.9361	-0.000
52190	72272	275	0.9232	-0.020
42066	52249	275	0.864	0.020
43310	72272	275	0.9099	0.000
41220	127465	277	0.9985	0.000
113724	184022	278	0.9833	0.000
70984	251669	278	0.8449	-74.021
113724	197148	278	0.9637	0.037
184022	251669	278	0.797	-59.969
70984	113724	278	0.778	-14.052
184022	197148	278	0.9746	0.037
113724	251669	278	0.801	-59.969
88642	189642	278	0.7203	-46.042
189642	197148	278	0.7551	74.037
113724	189642	278	0.7756	-74.000
70984	184022	278	0.7867	-14.052
70984	197148	278	0.8065	-14.016
88642	197148	278	0.736	27.995
189642	251669	278	0.7738	14.032
184022	189642	278	0.7674	-74.000
47652	74979	279	0.9233	17.917
196881	196917	280	0.709	14.016
196834	196866	280	0.8777	-14.015
189193	254588	280	0.8852	-0.000
196889	196917	280	0.764	14.016
196818	196822	280	0.8977	0.000
196873	196949	280	0.762	-116.082
196828	196834	280	0.985	0.000
111929	131159	280	0.8183	14.015
196822	254509	280	0.8429	0.000
131159	294832	280	0.7733	-14.015
145026	294832	280	0.7897	-14.015
144360	196881	280	0.8052	116.083
196817	196819	280	0.8428	0.000
196862	360892	280	0.771	-35.038
189193	196917	280	0.9803	-0.000
145026	196820	280	0.8378	116.085
254569	254592	280	0.708	-0.001
49776	371688	280	0.7756	0.055
79632	90080	280	0.8384	0.000
146845	196881	280	0.7426	14.015
115063	196998	280	0.8081	0.022
61596	112982	280	0.9339	18.086
196836	197043	280	0.8303	14.015
59268	202597	280	1.0	0.037
196889	254588	280	0.7249	14.016
144220	244066	280	0.7858	14.013
84325	189193	280	0.7308	14.016
197043	294832	280	0.7442	-14.015
92745	196936	280	0.8526	35.038
92745	196818	280	0.8205	14.016
196828	196866	280	0.8671	-14.015
61596	196848	280	0.7675	-16.952
112193	197043	280	0.7814	-0.000
76738	102799	280	0.9992	-0.000
196813	196819	280	0.8271	14.016
175288	254646	280	0.8236	-14.016
196873	331401	280	0.9116	0.000
144360	196873	280	0.7647	116.084
196816	309645	280	0.778	-116.085
112193	244503	280	0.8344	-0.000
196820	360892	280	0.7661	-14.016
76738	196949	280	0.7214	-116.063
196822	360892	280	0.8378	-14.016
196818	360892	280	0.8638	-14.016
196817	196916	280	0.75	35.037
64311	196828	280	0.7599	32.026
197085	254569	280	0.8923	0.001
131159	196820	280	0.7523	116.085
76738	196873	280	0.7677	0.019
84325	196889	280	0.9141	-0.000
194745	196841	280	0.7405	0.000
196813	196817	280	0.7792	14.016
111929	112193	280	0.9117	14.015
100349	196813	280	0.7327	-35.037
145767	145855	280	0.8243	0.001
131159	197043	280	0.9295	-0.000
196834	196936	280	0.8637	-14.015
196820	196838	280	0.8874	-14.016
87302	196819	280	0.8	-34.979
92745	108912	280	0.787	-14.016
194745	244503	280	0.7141	14.016
108912	196862	280	0.7402	49.054
131159	196836	280	0.7842	-14.016
131159	196822	280	0.8216	116.085
196881	331401	280	0.8673	0.000
196828	196838	280	0.7142	-49.053
196848	294876	280	0.7364	14.016
196917	254588	280	0.8964	0.000
145386	197085	280	0.8295	-0.002
102799	196881	280	0.7867	0.019
196862	196916	280	0.7246	14.016
97731	145996	280	0.7271	-28.031
145020	145996	280	0.8744	-14.015
196828	196934	280	0.7279	-17.025
189193	196881	280	0.7337	-14.016
110298	194745	280	0.7331	-116.085
145856	196873	280	0.7367	-14.016
112982	196834	280	0.881	14.015
112982	202597	280	0.8179	-18.050
110298	254486	280	0.8161	-14.017
112193	145026	280	0.9475	-0.000
76558	79632	280	0.728	-14.016
145856	196881	280	0.7349	-14.016
49676	196944	280	0.9519	0.021
196817	309645	280	0.7733	-116.085
194745	196838	280	0.7178	116.085
196916	196998	280	0.7092	-17.026
196828	196998	280	0.7214	-17.025
61596	360892	280	0.7731	-16.952
61596	196866	280	0.9363	18.086
254486	360892	280	0.8298	14.016
196820	294876	280	0.9181	0.000
59090	244066	280	0.878	0.020
108912	196848	280	0.7741	14.017
187128	196816	280	0.7602	14.016
197043	254509	280	0.8009	116.086
145026	194745	280	0.7306	-14.016
97731	98757	280	0.7959	-14.017
97731	244066	280	0.9391	-0.000
170263	196822	280	0.7464	14.016
108912	170263	280	0.8444	14.017
196889	254544	280	0.7355	-14.015
196944	254509	280	0.732	16.032
196820	309645	280	0.7669	-116.085
196820	196834	280	0.7585	35.037
59268	112982	280	0.8179	18.087
145855	189193	280	0.7144	104.060
55061	76558	280	0.9988	0.036
145725	254588	280	0.7759	0.000
196916	196937	280	0.7062	-14.016
59090	144220	280	0.8229	-13.993
194745	294832	280	0.8073	0.000
64311	196936	280	0.9806	18.011
160774	196944	280	0.7929	-14.016
145026	244503	280	0.8031	0.000
196834	294876	280	0.8051	-35.037
92745	196816	280	0.8713	14.016
110298	196813	280	0.7328	-0.000
84325	254588	280	0.7038	14.015
112193	309645	280	0.8466	-0.000
112982	196848	280	0.7013	-35.038
196848	360892	280	0.8268	-0.000
196818	309645	280	0.8143	-116.085
77772	196957	280	0.9994	0.019
79632	196957	280	0.9991	0.019
87302	196916	280	0.8152	0.058
196813	254509	280	0.7694	14.016
76558	77772	280	0.7254	-14.016
87302	254509	280	0.7453	-34.979
144360	196889	280	0.7373	116.083
197085	371688	280	0.7009	118.077
145856	331401	280	0.8043	-14.016
170263	197085	280	0.7051	-176.085
92745	196838	280	0.92	0.000
111929	194745	280	0.8054	-0.000
294832	309645	280	0.7702	14.015
196841	244503	280	0.7089	14.016
92745	196820	280	0.8654	14.016
110298	196816	280	0.7665	14.016
196828	196936	280	0.8747	-14.015
144220	194067	280	0.7324	14.013
196866	202597	280	0.8068	-18.049
98757	145020	280	0.8617	0.002
76558	243917	280	0.9988	0.000
170263	254509	280	0.7439	14.016
196819	197043	280	0.8352	-116.086
187128	193835	280	0.7028	-104.065
76558	146845	280	0.7949	-13.996
197085	254592	280	0.7342	0.000
196819	196873	280	0.7536	-86.039
111929	244503	280	0.7417	14.015
145020	244066	280	0.8241	14.015
197043	326366	280	0.8144	-14.015
196819	254509	280	0.9322	0.000
112193	294876	280	0.7967	116.085
170263	196819	280	0.7995	14.016
196881	196949	280	0.7145	-116.082
145725	371688	280	0.8479	0.000
53821	196889	280	0.7399	0.055
196817	196818	280	0.8429	-0.000
189193	196889	280	0.7902	-14.016
144726	145856	280	0.8128	0.000
92745	196822	280	0.786	14.016
110298	196818	280	0.8074	14.016
196836	309645	280	0.7733	14.016
145749	196889	280	0.8659	14.015
79632	196985	280	0.8998	0.019
108912	254486	280	0.8447	0.000
131159	326366	280	0.7693	-14.016
61596	202597	280	0.8206	0.036
196816	294876	280	0.9124	0.000
112193	196841	280	0.7781	-14.016
112982	196866	280	0.9989	-0.000
110298	196822	280	0.7669	14.016
112193	131159	280	0.8435	-0.000
196957	196985	280	0.8904	0.000
110298	294832	280	0.7782	-116.084
145026	196828	280	0.7263	151.122
145855	254588	280	0.7095	104.060
145855	254592	280	0.7181	-14.017
196813	196862	280	0.7803	35.038
196818	196820	280	0.7747	0.000
196816	196838	280	0.8808	-14.016
193835	244066	280	0.7625	14.016
146845	243917	280	0.8025	13.997
194745	309645	280	0.7701	14.016
108912	196866	280	0.7107	49.055
87302	287499	280	0.9238	0.058
98757	193835	280	0.865	0.001
196818	197043	280	0.8389	-116.085
196818	196838	280	0.7713	-14.016
145855	196917	280	0.7015	104.060
196916	254509	280	0.7791	-35.037
170263	197100	280	0.7283	35.037
196838	196936	280	0.8992	35.038
108504	145026	280	0.7357	-72.021
254509	360892	280	0.7557	-14.016
110298	196817	280	0.7369	14.016
108912	360892	280	0.9034	14.016
175288	197085	280	0.8047	-14.016
145725	189193	280	0.7189	0.000
92745	254486	280	0.8312	-14.016
53821	243917	280	0.8988	0.036
145386	145855	280	0.83	14.016
110298	196819	280	0.7794	14.016
196873	254509	280	0.722	86.039
196822	309645	280	0.8118	-116.085
196819	196916	280	0.8136	35.037
97731	193835	280	0.8037	-14.016
49776	55061	280	0.7599	-14.015
102799	196873	280	0.7647	0.019
144360	331401	280	0.7103	116.084
108504	112193	280	0.761	-72.021
53821	55061	280	0.8997	0.000
108912	112982	280	0.7106	49.055
64311	111929	280	0.7504	-133.111
111929	197043	280	0.7791	14.015
144220	145996	280	0.8545	-14.017
61596	108912	280	0.707	-30.969
111929	309645	280	0.8325	14.015
53821	146845	280	0.7939	-13.960
196906	196998	280	0.7444	-17.025
64311	92745	280	0.8335	-17.027
108912	110298	280	0.8167	14.017
92745	110298	280	0.8118	0.000
196848	196866	280	0.7081	35.038
84325	145749	280	0.8723	-14.015
254509	287499	280	0.7187	35.037
92745	111929	280	0.8173	-116.084
64311	110298	280	0.7295	-17.027
196816	196818	280	0.7696	0.000
145767	254646	280	0.708	-14.017
49776	197052	280	0.71	-13.960
197043	244503	280	0.8307	0.000
196813	196818	280	0.8319	14.016
76738	331401	280	0.7337	0.019
145026	309645	280	0.8756	-0.000
53821	84325	280	0.7058	0.055
112193	196820	280	0.8119	116.085
170263	196818	280	0.7702	14.016
196813	294876	280	0.7548	14.016
254569	254646	280	0.8507	-0.001
92745	196819	280	0.753	14.017
145767	254592	280	0.7736	-14.016
145749	254544	280	0.7482	0.000
131159	194745	280	0.7621	-14.016
196916	287499	280	0.7244	0.000
145026	197043	280	0.7982	-0.000
196834	196838	280	0.7045	-49.053
110298	196820	280	0.7521	14.016
100349	196862	280	0.8689	0.001
145996	193835	280	0.8309	14.014
145026	196841	280	0.7225	-14.016
196817	196822	280	0.9422	-0.000
196862	287499	280	0.7707	14.016
53821	76558	280	0.8989	0.036
196817	196906	280	0.7071	35.036
112982	196828	280	0.8711	14.015
131159	145026	280	0.8639	0.000
196822	196838	280	0.7322	-14.016
196813	254486	280	0.8029	-14.016
170263	196862	280	0.7998	35.037
77772	79632	280	0.9999	0.000
84325	196917	280	0.7051	14.015
100349	196916	280	0.7153	14.017
196813	196816	280	0.7444	14.016
146845	196889	280	0.7149	14.015
97731	144220	280	0.8322	-14.014
196817	254509	280	0.8796	0.000
309645	326366	280	0.7596	-14.016
111929	196838	280	0.782	116.084
98757	244066	280	0.725	14.017
77772	243917	280	0.7146	14.016
145026	196816	280	0.8504	116.085
64311	196838	280	0.8725	-17.027
187128	196820	280	0.7658	14.016
145725	196881	280	0.7171	-14.015
49776	196917	280	0.7577	0.055
145386	254592	280	0.8606	-0.001
197043	309645	280	0.9261	0.000
112193	196816	280	0.8315	116.085
97731	145020	280	0.8754	-14.015
196838	294876	280	0.9092	14.016
196820	196828	280	0.7723	35.037
112193	196836	280	0.7415	-14.016
170263	196817	280	0.7344	14.016
196934	196998	280	0.8144	0.000
196819	196822	280	0.8163	-0.000
108504	244503	280	0.7124	-72.021
294876	360892	280	0.756	-14.016
145020	193835	280	0.7995	-0.001
194745	197043	280	0.7444	14.015
196838	254486	280	0.8152	-14.016
102799	196949	280	0.7195	-116.063
49776	145725	280	0.9064	0.055
196818	254509	280	0.8152	0.000
170263	254592	280	0.7077	-176.085
112193	194745	280	0.7435	-14.016
196862	197100	280	0.8201	-0.000
100349	170263	280	0.7629	-35.037
112193	196828	280	0.7477	151.122
59268	61596	280	0.8206	0.000
197085	254646	280	0.8713	0.000
59090	97731	280	0.8357	0.020
196836	326366	280	0.9555	0.000
98757	145996	280	0.8836	-14.014
187128	294832	280	0.7069	-116.084
196816	360892	280	0.7625	-14.016
196841	294832	280	0.921	0.000
108504	196836	280	0.7169	-86.037
244503	326366	280	0.8334	-14.016
196836	244503	280	0.8735	14.016
131159	196818	280	0.8264	116.085
79632	243917	280	0.7173	14.016
110298	111929	280	0.8123	-116.084
144360	196949	280	0.9203	0.001
244503	309645	280	0.7844	-0.000
196906	196916	280	0.9232	0.001
52627	196862	280	0.7683	17.084
111929	294832	280	0.9076	0.000
196818	196819	280	0.8583	0.000
76738	196881	280	0.7904	0.019
196816	196834	280	0.7533	35.037
196813	196822	280	0.8205	14.016
196848	254486	280	0.7516	-14.016
131159	196817	280	0.7884	116.085
196836	196862	280	0.7135	151.122
145386	145767	280	0.8024	14.015
92745	294876	280	0.8608	14.016
111929	196841	280	0.8225	-0.000
64311	294876	280	0.7261	-3.011
111929	196936	280	0.7375	151.122
196813	360892	280	0.9452	0.000
196819	287499	280	0.7636	35.037
145386	254646	280	0.7039	-0.002
77772	90080	280	0.8383	0.000
49776	254588	280	0.8485	0.055
196881	254588	280	0.7926	14.016
196819	360892	280	0.8077	-14.016
77772	196985	280	0.9	0.019
115063	196934	280	0.9038	0.022
131159	244503	280	0.8095	0.000
145767	254569	280	0.7625	-14.015
59268	196866	280	0.8068	18.086
49776	189193	280	0.7865	0.056
196834	244503	280	0.722	-151.122
196828	244503	280	0.7227	-151.122
196816	196820	280	0.9933	0.000
108912	196838	280	0.753	14.017
102799	331401	280	0.722	0.019
196936	294876	280	0.7619	-21.022
108912	196813	280	0.86	14.016
131159	309645	280	0.9863	0.000
196881	196889	280	0.7002	0.000
170263	196813	280	0.9256	-0.000
196817	360892	280	0.7874	-14.016
196873	196881	280	0.8474	-0.000
170263	254486	280	0.7376	-14.016
144726	331401	280	0.7399	-14.016
196817	197043	280	0.8118	-116.086
84325	254544	280	0.7033	-14.015
131159	196816	280	0.7652	116.085
196820	196848	280	0.7493	-14.016
112193	294832	280	0.8051	-14.015
64311	196834	280	0.7512	32.026
196816	196828	280	0.7666	35.037
145767	197085	280	0.8063	-14.017
196822	197043	280	0.8072	-116.085
170263	360892	280	0.8922	-0.000
55061	146845	280	0.8054	-13.960
145026	294876	280	0.8007	116.085
196828	294876	280	0.8176	-35.037
145386	254569	280	0.8252	-0.000
145725	145855	280	0.7411	-104.060
55061	243917	280	0.9992	0.036
100349	197100	280	0.9474	0.001
111929	145026	280	0.8994	14.015
35675	155651	281	0.9976	-15.995
70604	86390	281	0.9987	27.995
33941	37441	281	0.9998	0.037
69071	70604	281	0.9985	30.011
69071	172914	281	0.9998	0.037
37441	70604	281	0.9983	-0.073
35675	155941	281	0.9996	0.000
33941	70604	281	0.9993	-0.036
72404	155941	281	0.9987	26.015
33941	172914	281	0.9957	-30.011
69071	70670	281	0.9997	0.073
70670	333903	281	0.9999	-0.073
35305	151066	281	0.9988	1.979
155651	155941	281	0.9977	15.995
69693	70670	281	0.9998	0.000
70604	155651	281	0.999	-30.011
67752	124738	281	0.9998	0.000
35675	36122	281	0.9989	0.073
70670	172914	281	0.9999	-0.037
35675	257183	281	0.9992	0.073
35305	333903	281	0.9995	-14.016
69071	155941	281	0.998	15.995
67752	155941	281	0.9996	-0.036
38400	70670	281	0.9949	-30.011
35305	69071	281	0.9998	-14.016
36122	124738	281	0.9998	-0.037
36122	151066	281	0.9997	-0.073
70670	155651	281	0.9991	-0.073
33941	124738	281	0.9997	-14.016
151066	257183	281	0.9999	0.073
38400	70604	281	0.9984	-0.073
33934	257183	281	0.9999	0.037
35305	155651	281	0.9998	-14.016
86390	155941	281	0.9994	-42.011
70604	151066	281	0.9991	-14.016
37441	38400	281	0.9999	0.000
151066	155941	281	0.9993	0.000
33934	124738	281	0.9999	0.000
72404	333903	281	0.9947	10.020
69071	151066	281	0.999	15.995
37441	70670	281	0.9951	-30.011
35675	72404	281	0.9997	-26.015
69071	155651	281	0.9997	0.000
69071	69693	281	0.9996	0.073
72404	155651	281	0.9977	10.020
69071	72404	281	0.9969	-10.020
36122	69693	281	0.9973	-15.995
35675	69071	281	0.9974	-15.995
33941	34607	281	0.9994	-40.031
155651	333903	281	0.9988	0.000
35675	333903	281	0.9955	-15.995
36122	37441	281	0.9992	14.016
37441	69693	281	0.9939	-30.011
70670	257183	281	0.9984	15.995
124738	257183	281	0.9998	0.037
69693	172914	281	0.9999	-0.037
36122	38400	281	0.9991	14.016
34607	172914	281	0.9968	10.020
72404	86390	281	0.999	68.026
35675	86390	281	0.9995	42.011
35675	151066	281	0.9986	0.000
36122	257183	281	0.9999	0.000
67752	172914	281	0.9981	-15.995
35305	86390	281	0.9955	43.990
172914	333903	281	0.9998	-0.037
70604	333903	281	0.9971	-30.011
35305	72404	281	0.9965	-24.036
155651	172914	281	0.9993	0.037
37441	257183	281	0.999	-14.016
35675	67752	281	0.999	0.036
86390	333903	281	0.9948	-58.006
36122	155941	281	0.9997	-0.073
67752	257183	281	0.9999	0.037
86390	151066	281	0.9985	-42.011
33934	34607	281	0.999	-26.015
151066	333903	281	0.9987	-15.995
33934	67752	281	0.9999	0.000
38400	257183	281	0.999	-14.016
