CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3434	6612	145	0.9325	50.016
6612	11075	145	0.873	-124.017
5259	5980	145	0.9823	0.036
3434	4422	145	0.9226	21.984
4422	7819	145	0.9486	-69.985
9254	11941	145	0.9342	-0.002
5259	11941	145	0.9096	-76.017
4422	9254	145	0.9179	-121.999
5259	6162	145	0.8996	28.119
5259	7002	145	0.9426	-26.016
7819	12046	145	0.9196	-82.079
3545	6151	145	0.8962	-74.001
6612	12046	145	0.88	-180.095
7819	11941	145	0.9196	-52.016
3939	11075	145	0.8835	-47.986
5921	6151	145	0.8835	-47.985
7819	9254	145	0.9392	-52.014
3462	8218	145	0.8281	-50.016
5921	8218	145	0.9143	-24.000
4422	6612	145	0.9558	28.031
7002	7819	145	0.9534	2.015
3434	3545	145	0.9429	0.036
4422	5259	145	0.9359	-45.984
3939	9254	145	0.8996	-73.999
6201	7002	145	0.9952	-0.036
3939	11941	145	0.8828	-74.001
3939	5259	145	0.9322	2.016
3939	6612	145	0.9215	76.031
5980	8362	145	0.8571	26.016
4422	11941	145	0.9054	-122.001
3434	11941	145	0.8903	-100.017
8218	8362	145	0.8221	52.032
11941	12046	145	0.8928	-30.063
6162	6612	145	0.9097	45.896
7002	11075	145	0.8791	-23.985
5980	6151	145	0.9011	-50.000
6162	12046	145	0.8342	-134.199
3939	7819	145	0.9235	-21.985
3939	7002	145	0.8915	-24.000
3939	12046	145	0.8918	-104.064
7002	12046	145	0.8945	-80.064
5259	12046	145	0.8848	-106.080
7819	11075	145	0.9065	-26.001
5921	6201	145	0.8824	-24.001
9254	12046	145	0.8879	-30.065
6151	8218	145	0.8832	23.985
3434	12046	145	0.887	-130.080
3462	6151	145	0.8681	-74.001
5980	8218	145	0.9779	-26.016
7002	8218	145	0.9728	0.036
6201	8218	145	0.9717	0.000
3434	11075	145	0.8909	-74.001
3545	8218	145	0.8947	-50.016
3462	5921	145	0.8807	-26.016
3545	5921	145	0.9048	-26.016
3545	8362	145	0.8827	2.016
3434	5259	145	0.9358	-24.000
3545	6201	145	0.863	-50.016
6612	9254	145	0.9215	-150.030
4422	7002	145	0.9449	-72.000
6162	9254	145	0.895	-104.134
4422	12046	145	0.909	-152.064
3462	3545	145	0.9011	0.000
6162	11075	145	0.8602	-78.121
5259	7819	145	0.9454	-24.001
11075	12046	145	0.8697	-56.078
9254	11075	145	0.9305	26.013
11075	11941	145	0.9103	-26.015
3462	5980	145	0.8551	-24.001
6151	11075	145	0.9986	-0.037
5980	6201	145	0.9572	-26.016
3434	3462	145	0.8751	0.036
11079	12083	146	0.7584	-71.037
11820	12082	146	0.8422	-14.016
12085	12171	146	0.8835	-0.025
12082	12083	146	0.7664	42.047
11820	12083	146	0.7724	28.031
12083	12085	146	0.7281	-42.047
12082	12171	146	0.8321	-0.025
12082	12085	146	0.9069	0.000
11820	12085	146	0.8192	-14.016
309	1607	147	0.9034	-42.047
54	257	147	0.9807	0.000
1445	10846	147	0.9426	0.021
400	2393	147	0.9675	0.036
81	257	147	0.9311	18.011
235	309	147	0.8582	-42.047
551	1445	147	0.8885	14.016
470	1211	147	0.9439	-142.063
335	537	147	0.8553	0.000
309	335	147	0.8878	32.026
538	1607	147	0.8822	-14.016
450	1503	147	0.8423	9.984
408	547	147	0.8987	32.026
79	81	147	0.9744	14.016
309	400	147	0.9244	14.016
79	408	147	0.9339	28.031
79	309	147	0.9711	14.016
470	586	147	0.9001	-42.047
309	2393	147	0.8867	14.052
400	586	147	0.8429	-45.058
470	735	147	0.903	-28.031
400	600	147	0.9488	14.016
235	610	147	0.903	-14.016
79	1607	147	0.923	-28.031
547	1214	147	0.9189	14.016
586	735	147	0.9471	14.016
335	1214	147	0.8671	28.031
599	1214	147	0.8772	-14.016
257	547	147	0.891	28.031
81	538	147	0.8721	-28.031
452	1211	147	0.8492	-187.121
202	470	147	0.8965	56.062
547	678	147	0.9403	0.000
452	600	147	0.8462	-28.032
54	335	147	0.949	14.016
452	470	147	0.8475	-45.058
79	610	147	0.9076	42.047
79	202	147	0.8748	-31.042
257	678	147	0.8615	28.031
54	81	147	0.9419	-18.011
610	1259	147	0.9415	14.016
235	450	147	0.9094	32.026
599	1272	147	0.8412	14.016
81	400	147	0.9382	14.016
235	599	147	0.9064	32.026
335	678	147	0.9036	14.016
309	586	147	0.8536	-31.042
335	400	147	0.8556	-18.011
678	1214	147	0.8776	14.016
610	1214	147	0.8976	32.026
408	678	147	0.8664	32.026
257	1214	147	0.8552	42.047
450	1214	147	0.8807	-14.016
335	1445	147	0.8418	-28.031
309	408	147	0.9647	14.016
235	452	147	0.9768	14.016
335	2393	147	0.8485	-17.974
400	538	147	0.887	-42.047
408	600	147	0.9398	14.016
202	735	147	0.9321	28.031
54	678	147	0.864	28.031
335	547	147	0.9396	14.016
450	599	147	0.9927	-0.000
309	610	147	0.9296	28.031
547	600	147	0.8638	-18.011
1214	1259	147	0.861	-18.011
408	610	147	0.9548	14.016
538	600	147	0.8668	56.062
452	1259	147	0.8847	-14.016
600	1259	147	0.956	14.016
54	79	147	0.9311	-32.026
335	10970	147	0.9428	0.036
202	586	147	0.9624	14.016
408	1607	147	0.8846	-56.062
450	1272	147	0.8505	14.016
81	600	147	0.9158	28.031
81	1259	147	0.8786	42.047
235	408	147	0.8802	-28.031
257	335	147	0.939	14.016
81	202	147	0.9046	-45.058
537	10970	147	0.856	0.036
54	1214	147	0.8611	42.047
400	1259	147	0.9075	28.031
54	547	147	0.8926	28.031
408	10637	147	0.9419	0.046
79	257	147	0.9198	32.026
2346	3088	148	0.9221	-44.026
3088	3349	148	0.9534	0.036
2776	8861	150	0.9036	-19.969
3331	4941	150	0.9134	-24.000
2166	5891	150	0.9068	-48.000
5581	8399	150	0.9299	-2.016
2776	5581	150	0.9025	-19.968
4508	4664	150	0.8889	-48.000
2247	8399	150	0.9001	0.000
3235	4540	150	0.9286	-50.015
4941	8861	150	0.9682	0.036
5581	5764	150	0.9427	-28.032
2220	11023	150	0.9194	-0.005
4540	4664	150	0.9579	-2.015
4688	5995	150	0.8625	-76.032
3179	4688	150	0.9062	26.016
2247	5581	150	0.9101	2.016
2166	2247	150	0.886	-24.000
3446	4381	150	0.9005	50.016
5764	8861	150	0.9501	28.031
4664	5764	150	0.9623	0.036
4664	4688	150	0.8983	50.016
4448	6419	150	0.9442	-0.000
4508	4941	150	0.9047	-19.969
2247	5891	150	0.9063	-24.000
5891	7438	150	0.8521	-9.969
3446	4941	150	0.9467	2.016
3331	4381	150	0.8729	24.000
2247	6149	150	0.882	-50.017
3446	4664	150	0.929	-26.016
4381	4664	150	0.8804	-76.031
2166	5581	150	0.9111	-21.984
3235	4688	150	0.8909	-2.015
5581	7438	150	0.8546	-35.985
5891	6149	150	0.871	-26.017
3235	4381	150	0.8879	24.000
2220	5768	150	0.9193	-28.036
3331	3446	150	0.9161	-26.015
3235	4941	150	0.9255	-24.000
6149	7808	150	0.9099	0.001
6149	8399	150	0.8492	50.017
4823	4941	150	0.8997	0.036
4381	4508	150	0.928	-28.031
3179	3235	150	0.9184	28.031
2776	7808	150	0.8561	-72.000
3446	4508	150	0.8987	21.985
2166	8399	150	0.902	-24.000
4508	4540	150	0.9063	-45.985
2220	3179	150	0.8789	-66.016
7438	8861	150	0.8535	35.985
3235	6593	150	0.869	-5.974
4688	4941	150	0.9049	-21.984
5891	7808	150	0.9298	-26.016
4823	5581	150	0.8831	0.073
5764	8399	150	0.9226	26.016
5764	7808	150	0.9321	-24.000
4540	5995	150	0.9265	-28.031
3331	6419	150	0.8537	-59.985
3179	4664	150	0.9168	-24.000
5891	8399	150	0.94	24.000
3235	3446	150	0.9311	-26.015
3179	6593	150	0.8771	22.057
3179	3331	150	0.9016	28.031
5764	5891	150	0.9479	2.016
7808	8399	150	0.9063	50.016
6149	6580	150	0.8454	-0.035
5581	6149	150	0.8682	-52.033
3179	4381	150	0.8829	52.031
2776	4508	150	0.9155	-0.035
5768	11023	150	0.9336	28.030
6149	8861	150	0.8714	52.033
3331	6593	150	0.8688	-5.974
3179	4508	150	0.8935	24.001
3331	4508	150	0.8856	-4.030
2166	2776	150	0.919	-2.016
5891	8861	150	0.9755	26.016
10732	11023	150	0.9175	0.000
3446	4688	150	0.896	24.000
3179	5995	150	0.8808	-50.016
2776	8399	150	0.8825	-21.984
5768	10732	150	0.9095	28.030
2247	7808	150	0.9053	-50.016
4664	4941	150	0.9417	28.031
5581	8861	150	0.9731	-0.000
2166	7808	150	0.8888	-74.016
4540	4688	150	0.8864	48.000
2247	3446	150	0.9037	-0.036
3235	3331	150	0.9443	0.000
4664	5995	150	0.9308	-26.016
5581	5891	150	0.9664	-26.016
3446	5995	150	0.8811	-52.032
4381	6593	150	0.8671	-29.975
4381	4540	150	0.8912	-74.016
5581	7808	150	0.9292	-52.032
4381	4941	150	0.8987	-48.000
2166	4688	150	0.9492	-0.036
4941	6593	150	0.8766	18.026
6351	6580	150	0.842	-0.093
3235	4508	150	0.8937	-4.030
4508	4688	150	0.887	2.015
3179	4540	150	0.9085	-21.984
4448	7438	150	0.9258	0.037
5764	6149	150	0.8824	-24.001
4941	5995	150	0.8954	-54.047
4381	4688	150	0.8822	-26.016
6580	7808	150	0.8465	0.036
2166	6149	150	0.8657	-74.017
2247	5764	150	0.9153	-26.016
4540	5891	150	0.9867	0.036
4941	5581	150	0.9678	0.036
3331	4664	150	0.9061	-52.031
3179	3446	150	0.9045	2.016
3235	6419	150	0.8576	-59.985
2776	5764	150	0.8531	-48.000
3446	6593	150	0.8661	20.041
2247	5775	150	0.8563	-24.001
4664	6593	150	0.8601	46.057
3331	5995	150	0.8628	-78.047
7438	8399	150	0.8523	33.969
3235	5995	150	0.8665	-78.047
3331	4540	150	0.9238	-50.015
4540	6593	150	0.8798	44.041
2247	8861	150	0.9111	2.016
2166	8861	150	0.9135	-21.984
2776	5891	150	0.8993	-45.984
3179	4941	150	0.9199	4.031
3235	4664	150	0.912	-52.031
2247	2776	150	0.8526	21.984
4540	4941	150	0.9576	26.016
2166	5764	150	0.9041	-50.015
6419	7438	150	0.9546	0.037
3446	8399	150	0.9428	0.036
3446	6419	150	0.8651	-33.970
4508	6593	150	0.8825	-1.944
3446	4540	150	0.9414	-24.000
8399	8861	150	0.9377	2.016
3331	4688	150	0.8756	-2.015
4823	8861	150	0.8797	0.073
2220	10732	150	0.8898	-0.005
7808	8861	150	0.9344	52.032
5048	6339	151	0.9603	0.000
5048	7343	151	0.9648	0.000
5048	7703	151	0.9807	0.036
7343	7703	151	0.9564	0.036
4242	10235	152	0.9376	-0.073
3913	10235	152	0.9616	-0.036
3913	4242	152	0.9462	0.036
6324	6933	153	0.7886	-14.015
7014	7072	153	0.7166	-34.005
6583	7018	153	0.8051	0.000
6496	6791	153	0.7295	-15.995
6324	6791	153	0.7264	-15.995
6807	7018	153	0.8263	14.016
6952	10723	153	0.7105	18.011
6324	6496	153	0.9375	-0.000
6324	7014	153	0.8601	18.010
6583	6952	153	0.7317	2.015
6324	7072	153	0.7639	-15.995
6496	6583	153	0.7579	-18.012
6583	6807	153	0.7685	-14.015
6791	7042	153	0.8499	-14.016
6496	6933	153	0.8285	-14.015
10420	10723	153	0.7489	60.021
6324	10723	153	0.7301	2.015
6583	6982	153	0.7154	34.007
6496	7072	153	0.7932	-15.995
6791	7072	153	0.8399	-0.000
6496	7014	153	0.8765	18.010
6952	7018	153	0.7457	-2.015
6496	10723	153	0.7397	2.015
6982	7018	153	0.7032	-34.006
7042	7072	153	0.7912	14.015
5406	11033	154	0.9005	0.036
5207	5406	154	0.9043	13.980
5062	11925	154	0.9102	0.000
3013	5499	154	0.924	-0.036
5110	11925	154	0.9047	14.016
5207	5545	154	0.9044	-2.016
3318	8503	154	0.901	0.036
3285	7952	154	0.9375	0.000
2799	3368	154	0.9154	0.000
2109	2396	154	0.9006	0.000
5110	8791	154	0.9208	14.016
3246	3967	154	0.9023	0.000
2799	8499	154	0.9183	-0.000
5575	7712	154	0.9245	0.000
5207	7537	154	0.906	0.036
2796	7339	154	0.9092	-0.036
3001	5545	154	0.91	0.021
3467	3588	154	0.9201	0.000
3676	9407	154	0.9072	0.000
3306	5207	154	0.9057	-0.036
5525	10628	154	0.9049	-13.979
2182	11249	154	0.9147	0.036
5508	5525	154	0.918	0.000
4622	11876	154	0.9223	0.000
5406	7849	154	0.9304	0.000
5508	5575	154	0.9282	0.000
3403	8746	154	0.9343	18.010
7952	8492	154	0.9009	14.016
5042	5110	154	0.9441	0.000
2862	3601	154	0.9425	-0.000
3601	10641	154	0.9121	0.036
4661	6811	154	0.9088	-0.036
5110	6685	154	0.9073	0.036
1467	4294	154	0.9019	0.036
4573	5110	154	0.9374	0.000
4622	10073	154	0.9268	0.000
2011	10665	154	0.9018	0.000
4287	7537	154	0.906	0.000
7536	7952	154	0.9226	0.000
2109	3061	154	0.9002	-35.037
5508	9407	154	0.9135	0.036
3150	10628	154	0.9024	0.000
4281	7537	154	0.9275	0.000
3285	8492	154	0.9023	14.016
3318	10665	154	0.9073	-14.016
2710	3786	154	0.9094	0.000
2396	6934	154	0.9135	-0.000
5496	8746	154	0.9087	18.047
3967	4661	154	0.929	0.000
4283	6701	154	0.9089	-12.000
3013	3403	154	0.9332	0.000
5110	8492	154	0.9277	0.036
3061	3536	154	0.9074	-2.016
4570	7537	154	0.918	0.000
3784	4026	154	0.9059	0.036
3411	10628	154	0.9106	0.000
4049	4096	154	0.9092	-14.016
5496	5499	154	0.9297	0.000
4281	10665	154	0.9051	-0.036
2799	9949	154	0.9231	-0.036
10073	11876	154	0.9061	-0.000
3297	4683	154	0.9014	0.057
5406	6543	154	0.9026	-0.000
3150	3411	154	0.9003	0.000
3601	5406	154	0.9031	-0.000
4096	5110	154	0.9236	-0.036
2396	4407	154	0.9191	0.000
10665	12131	154	0.9081	0.073
4049	11925	154	0.9377	-0.036
5406	10628	154	0.9104	0.036
4308	7712	154	0.9052	-0.036
2862	3150	154	0.9161	0.036
3297	5042	154	0.9011	0.000
3403	5496	154	0.9158	-0.036
8503	9048	154	0.907	0.000
3967	9916	154	0.9367	0.000
3676	7712	154	0.9046	-0.036
5207	9949	154	0.9071	-18.011
3926	3967	154	0.9082	-14.016
2436	2879	154	0.9457	-0.036
5545	11378	154	0.9023	-0.048
5042	11925	154	0.9069	14.016
3839	3926	154	0.9029	0.036
5621	9906	154	1.0	0.011
3285	8499	154	0.9277	-0.000
2799	3285	154	0.9196	-0.000
2863	7952	154	0.9235	0.000
3588	4573	154	0.9261	-0.000
1464	2863	154	0.9114	0.019
4294	8240	154	0.9131	0.000
4096	8240	154	0.9103	-12.000
4049	8492	154	0.9145	-14.016
2862	5406	154	0.9415	-0.000
3285	8240	154	0.9073	2.016
5845	9380	154	0.9193	0.036
5525	5575	154	0.9137	0.000
4308	9407	154	0.9245	0.000
5499	8746	154	0.9325	18.047
2109	6934	154	0.9045	-0.000
4570	5207	154	0.9118	-0.036
2862	5525	154	0.9099	14.015
4294	11876	154	0.909	0.000
4096	6685	154	0.9339	0.000
4233	12131	154	0.9007	0.073
4715	4815	154	0.935	14.016
8242	8492	154	0.9042	-2.016
5845	7849	154	0.9177	0.000
5207	8301	154	0.9082	0.000
2863	7536	154	0.9141	0.000
1464	3285	154	0.9108	0.019
3318	4717	154	0.9192	0.000
3848	4049	154	0.942	0.000
3676	4277	154	0.934	0.000
3150	5406	154	0.9194	-0.036
4118	4294	154	0.9114	0.036
2109	2182	154	0.9044	18.011
6701	8242	154	0.922	0.036
4118	4139	154	0.9365	0.036
3318	5207	154	0.9037	-14.016
4173	12131	154	0.9583	0.036
5406	5508	154	0.9013	14.015
2982	4715	154	0.9308	0.057
3588	11925	154	0.9036	14.016
3246	9916	154	0.9152	0.000
3601	7849	154	0.9141	0.000
3848	4283	154	0.9035	-0.036
6685	8492	154	0.9356	0.000
3676	4308	154	0.929	0.000
4283	11925	154	0.9453	0.000
4026	4622	154	0.9079	0.000
4815	9916	154	0.9004	-0.057
3297	3588	154	0.9047	0.000
4281	4570	154	0.9268	0.000
8499	9949	154	0.9024	-0.036
8240	10073	154	0.9065	0.000
4049	5621	154	0.9176	-0.011
2799	8492	154	0.9022	14.016
3588	8492	154	0.9223	0.036
3784	11876	154	0.9032	0.036
3630	6701	154	0.9022	0.000
1464	2799	154	0.9089	0.019
3285	7536	154	0.9158	0.000
455	3467	154	0.9227	0.021
2581	6543	154	0.9798	-0.036
4661	9916	154	0.9002	0.000
2396	3967	154	0.9066	0.036
3150	7849	154	0.9116	-0.036
3467	5110	154	0.9231	0.000
4294	4622	154	0.9047	0.000
2396	6811	154	0.908	-0.000
9949	11925	154	0.9029	28.032
2863	8499	154	0.9238	-0.000
2862	10665	154	0.9045	-13.980
5042	5062	154	0.9077	14.016
1464	7952	154	0.9122	0.019
4622	8240	154	0.9211	0.000
3588	5110	154	0.9522	0.000
5062	8791	154	0.9069	0.000
4096	8492	154	0.9579	0.000
3318	10628	154	0.9069	0.000
3588	5042	154	0.94	0.000
1941	5207	154	0.9027	0.000
3403	5499	154	0.9754	-0.036
5042	8791	154	0.9093	14.016
4304	9048	154	0.9024	0.000
4096	7952	154	0.9044	-14.016
3403	7778	154	0.9138	-14.052
2396	3246	154	0.9229	0.036
4026	8240	154	0.9424	0.000
2879	3081	154	0.9529	0.000
4026	11876	154	0.9287	0.000
3812	7778	154	0.9309	-0.036
3996	4049	154	0.932	0.000
5207	10673	154	0.9178	-0.000
2862	7849	154	0.9357	0.000
8240	8242	154	0.9086	14.016
1467	4622	154	0.937	0.036
3996	4283	154	0.9047	-0.036
4049	8791	154	0.9301	-0.036
1464	8499	154	0.9087	0.019
5062	6224	154	0.9053	-14.052
2799	7952	154	0.9302	0.000
2879	3061	154	0.9273	14.016
4843	9048	154	0.9059	0.000
2862	5207	154	0.9026	-13.980
8240	8492	154	0.9187	12.000
7339	11378	154	1.0	-0.048
7536	8499	154	0.9091	-0.000
4573	8492	154	0.9064	0.036
4308	5575	154	0.9169	-0.036
8492	8499	154	0.9036	-14.016
3318	3411	154	0.9176	0.000
2710	7521	154	0.9167	0.000
4843	8503	154	0.9027	0.000
8791	11925	154	0.9533	0.000
4163	8240	154	0.9007	0.000
4281	5207	154	0.9132	-0.036
3467	5042	154	0.9243	0.000
2943	6224	154	0.922	-0.036
3150	10641	154	0.909	-0.000
3467	4573	154	0.9117	-0.000
3588	8791	154	0.9074	14.016
6934	9916	154	0.9015	0.036
5406	6282	154	0.9005	-0.000
3967	4815	154	0.9097	0.057
2710	3926	154	0.915	0.000
4049	4283	154	0.9352	-0.036
3368	7952	154	0.9109	0.000
5406	5845	154	0.9107	-0.000
4049	8242	154	0.904	-12.000
4573	5042	154	0.9329	0.000
2863	3285	154	0.9159	0.000
4283	5110	154	0.914	-14.016
6701	11925	154	0.9012	12.000
3676	5508	154	0.9284	-0.036
2799	7536	154	0.9123	0.000
7952	8499	154	0.9335	-0.000
2862	10628	154	0.906	0.036
5207	12131	154	0.9164	0.073
5496	11378	154	0.9028	-0.048
3588	4096	154	0.9131	0.036
5062	9949	154	0.9013	-28.032
5207	10665	154	0.9414	0.000
4283	8791	154	0.9488	0.000
2182	12123	154	0.9021	0.000
7952	9949	154	0.9187	-0.036
8301	10665	154	0.906	0.000
5406	10665	154	0.905	-13.980
6811	6934	154	0.9521	0.000
4281	4287	154	0.908	0.000
5525	7712	154	0.9063	0.000
1464	7536	154	0.9328	0.019
4308	5508	154	0.9079	-0.036
3839	5090	154	0.9445	0.000
7952	8240	154	0.9033	2.016
4717	5525	154	0.901	13.979
2396	9916	154	0.9368	0.036
8240	11876	154	0.9467	0.000
2931	5406	154	0.9138	-0.036
1941	10665	154	0.9038	0.000
2436	3081	154	1.0	-0.036
4049	9906	154	0.9098	0.000
3676	5575	154	0.9176	-0.036
3967	3976	154	0.9148	0.000
3967	8240	154	0.9028	-27.995
4139	4294	154	0.9313	0.000
2862	5845	154	0.9171	-0.000
3306	10665	154	0.9028	-0.036
2581	6282	154	0.9722	-0.036
5042	8492	154	0.917	0.036
5508	7712	154	0.9082	0.000
4287	5207	154	0.9113	-0.036
3784	8240	154	0.9127	0.036
4096	5042	154	0.9027	-0.036
3318	5090	154	0.9007	12.000
2862	7710	154	0.9074	-3.996
6282	6543	154	0.962	0.000
2796	11378	154	0.9214	-0.084
3013	7778	154	0.9437	-14.052
2799	2863	154	0.9149	-0.000
2182	6187	154	0.9081	-0.011
3992	10237	155	0.8939	-0.036
3992	4115	155	0.9167	0.000
3669	9845	156	0.9044	-0.017
5773	8316	158	0.9992	-0.036
7226	7886	160	0.9254	-0.011
6287	8864	160	0.9131	-0.032
7891	9190	160	0.8833	71.037
7775	7891	160	0.9423	0.000
6674	7424	160	0.968	0.011
7102	7804	160	0.9597	-0.021
7230	7393	160	0.8945	-0.020
7226	7271	160	0.9407	-0.000
7226	7870	160	0.943	-0.011
6603	7891	160	0.9015	-71.037
6603	6674	160	0.904	-71.037
7775	8864	160	0.9112	-14.016
7393	7804	160	0.9069	0.000
6788	11060	160	0.8886	-0.015
7424	7845	160	0.9281	-0.000
6587	9190	160	0.9304	14.015
6674	7891	160	0.9493	0.000
7472	7845	160	0.945	0.036
6603	9190	160	0.9461	-0.000
7472	7804	160	0.8805	-13.979
6587	7775	160	0.8895	-57.022
7711	7886	160	0.9284	-0.011
6287	7804	160	0.934	-0.021
6587	7891	160	0.912	-57.022
7424	7804	160	0.9459	-14.016
6674	7472	160	0.9383	-0.025
9190	11060	160	0.9635	-0.015
6674	7845	160	0.9188	0.011
6674	7775	160	0.9317	0.000
6287	7230	160	0.9167	-0.000
7102	8864	160	0.9425	-0.032
7230	7804	160	0.9584	-0.020
6587	6674	160	0.9029	-57.022
7711	7870	160	1.0	-0.011
7230	8864	160	0.9664	-0.032
7393	7845	160	0.8935	14.016
6587	6603	160	0.9421	14.016
7891	8864	160	0.9226	-14.016
7271	7870	160	0.9502	-0.011
6287	7102	160	0.9457	0.000
7870	7886	160	0.9275	0.000
7424	7472	160	0.9476	-0.036
7271	7711	160	0.946	0.000
7271	11060	160	0.897	14.016
7424	11060	160	0.9046	71.011
7226	11060	160	0.8885	14.016
7845	7891	160	0.9248	-0.011
7804	8864	160	0.967	-0.011
7472	7775	160	0.9114	0.025
7424	7775	160	0.9223	-0.011
7226	7711	160	0.9352	0.000
7424	7891	160	0.9614	-0.011
6587	7711	160	0.9204	-0.015
7472	7891	160	0.9433	0.025
6587	7271	160	0.9278	-0.015
6603	11060	160	0.9557	-0.015
7102	7230	160	0.9458	-0.000
6587	7870	160	0.9081	-0.027
7804	7845	160	0.9171	14.016
7271	7886	160	0.9376	-0.011
6287	7393	160	0.9437	-0.021
7775	7845	160	0.9085	0.011
6674	7230	160	0.8923	-13.984
6587	7226	160	0.9189	-0.015
7102	7393	160	0.9309	-0.021
7711	11060	160	0.8967	14.016
7393	8864	160	0.8846	-0.011
6674	8864	160	0.946	-14.016
6788	9190	160	0.8914	0.000
5570	8577	161	0.8913	0.000
5558	7221	161	0.9454	0.036
8577	9475	161	0.8967	-14.016
3120	5290	161	0.8969	-14.016
3598	11076	161	0.969	0.029
5290	9475	161	0.87	32.026
5558	5570	161	0.8179	39.995
3120	8577	161	0.8169	32.026
3598	9475	161	0.8119	-12.000
3598	8577	161	0.8499	2.016
5558	8091	161	0.954	0.036
5290	10642	161	0.8784	32.026
8091	8606	161	0.9182	-0.000
5570	9475	161	0.8864	-14.016
3598	5570	161	0.8608	2.016
7221	8091	161	0.9326	0.000
5570	10642	161	0.8688	-14.016
9475	10642	161	0.9198	0.000
8577	10642	161	0.9239	-14.016
5558	8606	161	0.9248	0.036
7221	8606	161	0.9161	-0.000
1391	1757	162	0.8877	44.026
4209	8507	164	0.9012	-173.141
4032	9966	164	0.9997	-0.015
4209	9966	164	0.8984	-159.141
4209	10563	164	0.8793	28.031
3803	7934	164	0.9373	0.000
4051	8631	164	0.9159	-14.016
9877	10563	164	0.8959	14.015
3803	4051	164	0.8623	-13.979
4032	4209	164	0.8971	159.126
4209	8631	164	0.8664	-14.016
3406	4051	164	0.9321	17.027
8507	9966	164	0.9342	14.000
4032	8507	164	0.9392	-14.015
2919	3803	164	0.8644	-14.016
2919	7934	164	0.8911	-14.016
4051	7934	164	0.8809	13.979
2611	4209	164	0.9431	-14.016
3920	3981	167	0.8648	-44.026
3981	4036	167	0.895	-44.026
870	1278	168	0.935	-28.031
575	925	168	0.8448	-56.063
832	924	168	0.9613	-15.995
870	12210	168	0.9792	-14.016
1474	1536	168	0.9104	-2.016
7	924	168	0.954	-15.995
925	2726	168	0.8499	56.026
2296	10587	168	0.8719	0.046
598	775	168	0.9094	-104.026
775	1120	168	0.8812	-17.026
757	870	168	0.9223	-15.047
7	870	168	0.9812	14.016
1474	2298	168	0.9486	-15.995
870	1531	168	0.9164	15.047
757	912	168	0.9852	0.000
843	1278	168	0.9418	1.979
870	924	168	0.9461	-30.011
2298	12210	168	0.9478	29.974
924	12210	168	0.9559	15.995
832	870	168	0.9612	14.016
1278	1474	168	0.9203	0.036
757	775	168	0.8599	-180.079
775	1531	168	0.8547	180.079
598	795	168	0.9178	14.016
924	2298	168	0.9279	-13.979
843	2296	168	0.9016	0.000
7	832	168	0.9776	0.000
1531	3914	168	0.8713	-62.016
832	1474	168	0.9482	-13.979
2296	12210	168	0.8976	15.995
788	989	168	0.9522	-189.115
3914	5082	168	0.8587	-3.995
870	1025	168	0.9456	15.047
1481	2296	168	0.8954	0.036
843	2298	168	0.931	-13.979
7	2298	168	0.9452	-29.974
1158	2602	168	0.8425	-0.036
575	2726	168	0.9799	-0.036
598	2602	168	0.8405	-14.052
775	912	168	0.8695	180.079
9058	9068	168	0.8805	-15.000
925	3175	168	0.8992	42.010
598	1025	168	0.8742	76.053
795	885	168	0.9649	-17.027
1536	2296	168	0.864	0.000
870	912	168	0.9412	15.047
885	925	168	0.8829	-25.020
757	1531	168	0.995	0.000
832	2296	168	0.8913	-15.995
2022	6483	168	0.8967	18.010
1025	1531	168	0.9674	0.000
7	2296	168	0.882	-15.995
1280	3914	168	0.8516	-32.989
598	757	168	0.8807	76.053
912	1280	168	0.9397	-29.027
7	787	168	0.932	-191.131
795	1848	168	0.8977	-0.019
924	2296	168	0.8982	0.000
775	932	168	0.8564	62.016
870	1474	168	0.9685	-27.995
832	843	168	0.9631	-15.995
1280	1531	168	0.9255	29.027
932	977	168	0.9137	-17.027
5082	6211	168	0.8844	3.995
3234	9058	168	0.8998	15.000
2296	2298	168	0.911	-13.979
1158	9526	168	0.8504	-90.047
1474	2296	168	0.8986	-2.016
787	832	168	0.9506	191.131
836	12210	168	0.9361	-28.031
575	3175	168	0.8542	-14.052
924	1474	168	0.9311	2.016
2726	3175	168	0.8914	-14.016
912	1531	168	0.9793	0.000
1278	1536	168	0.871	-1.979
2022	9058	168	0.8732	0.984
757	1025	168	0.9767	0.000
598	1531	168	0.8787	76.053
1025	3914	168	0.8922	-62.016
832	1536	168	0.8946	-15.995
1531	6483	168	0.8485	11.964
832	2298	168	0.933	-29.974
1848	3175	168	0.8987	-0.018
870	3914	168	0.9321	-46.968
775	9526	168	0.9203	-0.036
7	1474	168	0.9732	-13.979
924	1536	168	0.9353	0.000
924	1278	168	0.9374	1.979
885	3175	168	0.9608	16.990
912	1025	168	0.99	0.000
7	1278	168	0.9435	-14.016
843	12210	168	0.9566	15.995
1536	2298	168	0.872	-13.979
7	843	168	0.9532	-15.995
788	870	168	0.9457	12.000
775	1025	168	0.8736	180.079
788	1025	168	0.8464	27.047
1110	1655	168	0.9214	17.027
757	1280	168	0.9344	-29.026
575	6784	168	0.86	-56.099
870	1280	168	0.9087	-13.979
843	1474	168	0.9324	2.016
757	6483	168	0.8626	11.964
