cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
1	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
4	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
5	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
10	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
13	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
14	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
31	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
55	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
128	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
134	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
135	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
153	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
168	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
169	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
174	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
175	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
237	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
372	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
384	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
391	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
402	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
631	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
751	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
754	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
767	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
772	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
778	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1035	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1039	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1043	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1058	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1122	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1177	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1202	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1323	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1436	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1509	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1511	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1724	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1840	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1876	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1921	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
1968	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2049	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2153	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2210	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2316	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2512	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2621	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2858	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
2935	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3200	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3224	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3316	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3520	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3611	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3673	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3767	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3813	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3977	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
4058	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
4081	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
4104	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
7194	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
8306	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
8388	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
8815	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
8980	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
8983	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
9141	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
9440	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
9521	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
9705	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
10537	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
11683	107	76	Organic compounds	0.881578947368421	Lipids and lipid-like molecules	0.39108187134502925	Steroids and steroid derivatives	0.15932017543859647		0.11920426065162903	Triterpenoids	0.06721491228070177	Aromatic heteropolycyclic compounds	0.2163116123642439
3	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
15	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
17	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
33	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
44	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
52	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
60	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
63	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
77	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
80	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
87	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
89	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
99	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
101	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
103	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
106	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
117	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
121	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
131	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
149	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
204	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
236	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
260	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
291	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
322	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
330	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
349	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
351	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
378	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
407	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
473	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
486	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
608	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
617	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
690	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
733	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
782	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1064	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1206	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1426	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1533	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1634	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1795	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1826	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1837	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
1891	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
2285	87	80	Organic compounds	0.925	Lipids and lipid-like molecules	0.49042162698412695	Fatty Acyls	0.2361111111111111	Fatty amides	0.17875	N-acyl amines	0.0975	Aliphatic acyclic compounds	0.281875
