Tree#,Groups,WScore
1,A3_x_T_48-PAL_66_WC,0.42533
1,A3_x_T_48_v1-PAL_66_WC,0.431846
1,ABC_001-PAL_66_WC,0.551097
1,ABC_001_v1-PAL_66_WC,0.547114
1,ABC_002-PAL_66_WC,0.528687
1,ABC_002_v1-PAL_66_WC,0.57044
1,ABC_003-PAL_66_WC,0.553502
1,ABC_003_v1-PAL_66_WC,0.553914
1,ABC_005-PAL_66_WC,0.570532
1,ABC_005_v1-PAL_66_WC,0.566552
1,ABC_006-PAL_66_WC,0.561998
1,ABC_006_v1-PAL_66_WC,0.540801
1,ABC_007-PAL_66_WC,0.560987
1,ABC_007_v1-PAL_66_WC,0.570301
1,ABC_008-PAL_66_WC,0.555167
1,ABC_008_v1-PAL_66_WC,0.537247
1,ABC_009-PAL_66_WC,0.57893
1,ABC_009_v1-PAL_66_WC,0.571655
1,ABC_010-PAL_66_WC,0.616448
1,ABC_010_v1-PAL_66_WC,0.608998
1,ABC_011-PAL_66_WC,0.574448
1,ABC_011_v1-PAL_66_WC,0.565816
1,ABC_012-PAL_66_WC,0.543009
1,ABC_012_v1-PAL_66_WC,0.537234
1,ABC_013-PAL_66_WC,0.539627
1,ABC_013_v1-PAL_66_WC,0.552395
1,ABC_014-PAL_66_WC,0.592929
1,ABC_014_v1-PAL_66_WC,0.578268
1,ABC_015-PAL_66_WC,0.614095
1,ABC_015_v1-PAL_66_WC,0.599896
1,ABC_016-PAL_66_WC,0.543047
1,ABC_016_v1-PAL_66_WC,0.547059
1,ABC_017-PAL_66_WC,0.561282
1,ABC_017_v1-PAL_66_WC,0.553642
1,ABC_018-PAL_66_WC,0.555311
1,ABC_018_v1-PAL_66_WC,0.554363
1,ABC_055-PAL_66_WC,0.722481
1,ABC_055_v1-PAL_66_WC,0.762637
1,ABC_056-PAL_66_WC,0.757342
1,ABC_056_v1-PAL_66_WC,0.752001
1,ABC_057-PAL_66_WC,0.762357
1,ABC_057_v1-PAL_66_WC,0.762459
1,ABC_059-PAL_66_WC,0.790831
1,ABC_059_v1-PAL_66_WC,0.802164
1,ABC_060-PAL_66_WC,0.76957
1,ABC_060_v1-PAL_66_WC,0.777124
1,ABC_061-PAL_66_WC,0.686033
1,ABC_061_v1-PAL_66_WC,0.700722
1,ABC_062-PAL_66_WC,0.754388
1,ABC_062_v1-PAL_66_WC,0.719349
1,ABC_063-PAL_66_WC,0.730255
1,ABC_063_v1-PAL_66_WC,0.756987
1,ABC_064-PAL_66_WC,0.741043
1,ABC_064_v1-PAL_66_WC,0.751988
1,ABC_065-PAL_66_WC,0.779479
1,ABC_065_v1-PAL_66_WC,0.779011
1,ABC_066-PAL_66_WC,0.799326
1,ABC_066_v1-PAL_66_WC,0.792355
1,ABC_067-PAL_66_WC,0.764763
1,ABC_067_v1-PAL_66_WC,0.761802
1,ABC_068-PAL_66_WC,0.742795
1,ABC_068_v1-PAL_66_WC,0.750023
1,ABC_069-PAL_66_WC,0.744587
1,ABC_069_v1-PAL_66_WC,0.746623
1,ABC_070-PAL_66_WC,0.729972
1,ABC_070_v1-PAL_66_WC,0.734176
1,ABC_071-PAL_66_WC,0.764532
1,ABC_071_v1-PAL_66_WC,0.759978
1,ABC_072-PAL_66_WC,0.852281
1,ABC_072_v1-PAL_66_WC,0.848901
1,ABC_MOC_B-PAL_66_WC,0.520905
1,ABC_MOC_B_v1-PAL_66_WC,0.533542
1,BACKREEF_T_48-PAL_66_WC,0.329749
1,BACKREEF_T_48_v1-PAL_66_WC,0.333581
1,BAKER_OS-PAL_66_WC,0.487623
1,BAK_02_DR-PAL_66_WC,0.597119
1,BAK_02_LR-PAL_66_WC,0.56834
1,BAK_02_WC-PAL_66_WC,0.274888
1,BAK_100_DR-PAL_66_WC,0.571104
1,BAK_100_LR-PAL_66_WC,0.348766
1,BAK_11_DR-PAL_66_WC,0.690083
1,BAK_11_LR-PAL_66_WC,0.549407
1,BAK_11_OS-PAL_66_WC,0.222936
1,BAK_11_WC-PAL_66_WC,0.319449
1,BAK_14_DR-PAL_66_WC,0.398093
1,BAK_14_LR-PAL_66_WC,0.306706
1,BAK_14_WC-PAL_66_WC,0.660157
1,C1_a_T00-PAL_66_WC,0.602552
1,C1_a_T00_v1-PAL_66_WC,0.605911
1,C1_a_T36-PAL_66_WC,0.686926
1,C1_a_T36_v1-PAL_66_WC,0.686058
1,C1_c_T00-PAL_66_WC,0.583078
1,C1_c_T00_v1-PAL_66_WC,0.604834
1,C1_c_T36-PAL_66_WC,0.745376
1,C1_c_T36_v1-PAL_66_WC,0.742644
1,C1_w_T00-PAL_66_WC,0.610482
1,C1_w_T00_v1-PAL_66_WC,0.614209
1,C1_w_T36-PAL_66_WC,0.708854
1,C1_w_T36_v1-PAL_66_WC,0.700272
1,C1_x_T00-PAL_66_WC,0.5198
1,C1_x_T00_v1-PAL_66_WC,0.526908
1,C1_x_T_48-PAL_66_WC,0.439416
1,C1_x_T_48_v1-PAL_66_WC,0.429033
1,C2_a_T00-PAL_66_WC,0.681821
1,C2_a_T00_v1-PAL_66_WC,0.641445
1,C2_a_T36-PAL_66_WC,0.744616
1,C2_a_T36_v1-PAL_66_WC,0.742248
1,C2_c_T00-PAL_66_WC,0.642623
1,C2_c_T00_v1-PAL_66_WC,0.661267
1,C2_c_T36-PAL_66_WC,0.763089
1,C2_c_T36_v1-PAL_66_WC,0.755941
1,C2_w_T00-PAL_66_WC,0.670708
1,C2_w_T00_v1-PAL_66_WC,0.643932
1,C2_w_T36-PAL_66_WC,0.753718
1,C2_w_T36_v1-PAL_66_WC,0.746674
1,C2_x_T00-PAL_66_WC,0.51998
1,C2_x_T00_v1-PAL_66_WC,0.503215
1,C2_x_T_48-PAL_66_WC,0.471915
1,C2_x_T_48_v1-PAL_66_WC,0.473512
1,C3_a_T00-PAL_66_WC,0.607689
1,C3_a_T00_v1-PAL_66_WC,0.589731
1,C3_a_T36-PAL_66_WC,0.678025
1,C3_a_T36_v1-PAL_66_WC,0.668599
1,C3_c_T00-PAL_66_WC,0.610089
1,C3_c_T00_v1-PAL_66_WC,0.607595
1,C3_c_T36-PAL_66_WC,0.695573
1,C3_c_T36_v1-PAL_66_WC,0.704669
1,C3_w_T00-PAL_66_WC,0.59765
1,C3_w_T00_v1-PAL_66_WC,0.628382
1,C3_w_T36-PAL_66_WC,0.657724
1,C3_w_T36_v1-PAL_66_WC,0.654996
1,C3_x_T00-PAL_66_WC,0.554027
1,C3_x_T00_v1-PAL_66_WC,0.548505
1,C3_x_T_48-PAL_66_WC,0.496623
1,C3_x_T_48_v1-PAL_66_WC,0.487042
1,HOWLAND_OS-PAL_66_WC,0.254172
1,HOW_11_DR-PAL_66_WC,0.708989
1,HOW_11_LR-PAL_66_WC,0.75893
1,HOW_12_DR-PAL_66_WC,0.652581
1,HOW_12_LR-PAL_66_WC,0.351152
1,HOW_13_DR-PAL_66_WC,0.685935
1,HOW_13_LR-PAL_66_WC,0.711301
1,HOW_13_WC-PAL_66_WC,0.545832
1,HOW_14_WC-PAL_66_WC,0.284535
1,HOW_S1_DR-PAL_66_WC,0.373253
1,HOW_S1_LR-PAL_66_WC,0.36909
1,JAR_01_DR-PAL_66_WC,0.30321
1,JAR_01_LR-PAL_66_WC,0.203262
1,JAR_01_WC-PAL_66_WC,0.216779
1,JAR_04_DR-PAL_66_WC,0.282916
1,JAR_04_LR-PAL_66_WC,0.229782
1,JAR_04_WC-PAL_66_WC,0.272886
1,JAR_08_DR-PAL_66_WC,0.292771
1,JAR_08_LR-PAL_66_WC,0.197249
1,JAR_08_WC-PAL_66_WC,0.3601
1,JAR_11_DR-PAL_66_WC,0.314995
1,JAR_11_LR-PAL_66_WC,0.206542
1,JAR_11_OS-PAL_66_WC,0.186138
1,JAR_11_WC-PAL_66_WC,0.505936
1,KIN_04_LR-PAL_66_WC,0.21761
1,KIN_04_WC-PAL_66_WC,0.073947
1,KIN_05_OS-PAL_66_WC,0.0832
1,KIN_13_DR-PAL_66_WC,0.384163
1,KIN_13_LR-PAL_66_WC,0.083538
1,KIN_13_WC-PAL_66_WC,0.20223
1,KIN_16_DR-PAL_66_WC,0.456318
1,KIN_16_LR-PAL_66_WC,0.205237
1,KIN_16_WC-PAL_66_WC,0.091291
1,KIW_04_DR-PAL_66_WC,0.660335
1,OFU_06-PAL_66_WC,0.380976
1,OFU_06_DR-PAL_66_WC,0.504143
1,OFU_06_LR-PAL_66_WC,0.536538
1,OFU_09_DR-PAL_66_WC,0.586376
1,OFU_09_LR-PAL_66_WC,0.37873
1,OFU_09_WC-PAL_66_WC,0.686019
1,PAL_19_DR-PAL_66_WC,0.21332
1,PAL_19_LR-PAL_66_WC,0.141991
1,PAL_19_WC-PAL_66_WC,0.108743
1,PAL_23_WC-PAL_66_WC,0.087925
1,PAL_25_DR-PAL_66_WC,0.618505
1,PAL_25_LR-PAL_66_WC,0.405027
1,PAL_64_DR-PAL_66_WC,0.518335
1,PAL_64_LR-PAL_66_WC,0.086225
1,PAL_64_WC-PAL_66_WC,0.605681
1,PAL_65_DR-PAL_66_WC,0.196044
1,PAL_65_LR-PAL_66_WC,0.149385
1,PAL_65_WC-PAL_66_WC,0.06999
1,PAL_66_DR-PAL_66_WC,0.36478
1,PAL_66_LR-PAL_66_WC,0.068092
1,A1_a_T00-PAL_O5_OS,0.617936
1,A1_a_T00_v1-PAL_O5_OS,0.586071
1,A1_a_T36-PAL_O5_OS,0.703569
1,A1_a_T36_v1-PAL_O5_OS,0.698078
1,A1_c_T00-PAL_O5_OS,0.616984
1,A1_c_T00_v1-PAL_O5_OS,0.617864
1,A1_c_T36-PAL_O5_OS,0.740084
1,A1_c_T36_v1-PAL_O5_OS,0.745137
1,A1_w_T00-PAL_O5_OS,0.620362
1,A1_w_T00_v1-PAL_O5_OS,0.628301
1,A1_w_T36-PAL_O5_OS,0.710411
1,A1_w_T36_v1-PAL_O5_OS,0.732025
1,A1_x_T00-PAL_O5_OS,0.506066
1,A1_x_T00_v1-PAL_O5_OS,0.522626
1,A1_x_T_48-PAL_O5_OS,0.44984
1,A1_x_T_48_v1-PAL_O5_OS,0.434763
1,A2_a_T00-PAL_O5_OS,0.584473
1,A2_a_T00_v1-PAL_O5_OS,0.561851
1,A2_a_T36-PAL_O5_OS,0.708533
1,A2_a_T36_v1-PAL_O5_OS,0.7059
1,A2_c_T00-PAL_O5_OS,0.600592
1,A2_c_T00_v1-PAL_O5_OS,0.609501
1,A2_c_T36-PAL_O5_OS,0.753539
1,A2_c_T36_v1-PAL_O5_OS,0.768227
1,A2_w_T00-PAL_O5_OS,0.602927
1,A2_w_T00_v1-PAL_O5_OS,0.606277
1,A2_w_T36-PAL_O5_OS,0.700999
1,A2_w_T36_v1-PAL_O5_OS,0.696088
1,A2_x_T00-PAL_O5_OS,0.458047
1,A2_x_T00_v1-PAL_O5_OS,0.462286
1,A2_x_T_48-PAL_O5_OS,0.44106
1,A2_x_T_48_v1-PAL_O5_OS,0.445249
1,A3_a_T00-PAL_O5_OS,0.585669
1,A3_a_T00_v1-PAL_O5_OS,0.585722
1,A3_a_T36-PAL_O5_OS,0.724008
1,A3_a_T36_v1-PAL_O5_OS,0.714994
1,A3_c_T00-PAL_O5_OS,0.608789
1,A3_c_T00_v1-PAL_O5_OS,0.626395
1,A3_c_T36-PAL_O5_OS,0.759059
1,A3_c_T36_v1-PAL_O5_OS,0.757024
1,A3_w_T00-PAL_O5_OS,0.596457
1,A3_w_T00_v1-PAL_O5_OS,0.616014
1,A3_w_T36-PAL_O5_OS,0.731854
1,A3_w_T36_v1-PAL_O5_OS,0.713442
1,A3_x_T00-PAL_O5_OS,0.454861
1,A3_x_T00_v1-PAL_O5_OS,0.461104
1,A3_x_T_48-PAL_O5_OS,0.404131
1,A3_x_T_48_v1-PAL_O5_OS,0.411395
1,ABC_001-PAL_O5_OS,0.564923
1,ABC_001_v1-PAL_O5_OS,0.566738
1,ABC_002-PAL_O5_OS,0.546363
1,ABC_002_v1-PAL_O5_OS,0.581085
1,ABC_003-PAL_O5_OS,0.569904
1,ABC_003_v1-PAL_O5_OS,0.572144
1,ABC_005-PAL_O5_OS,0.583225
1,ABC_005_v1-PAL_O5_OS,0.584285
1,ABC_006-PAL_O5_OS,0.577876
1,ABC_006_v1-PAL_O5_OS,0.557236
1,ABC_007-PAL_O5_OS,0.571706
1,ABC_007_v1-PAL_O5_OS,0.584458
1,ABC_008-PAL_O5_OS,0.566231
1,ABC_008_v1-PAL_O5_OS,0.55421
1,ABC_009-PAL_O5_OS,0.583235
1,ABC_009_v1-PAL_O5_OS,0.575238
1,ABC_010-PAL_O5_OS,0.64478
1,ABC_010_v1-PAL_O5_OS,0.634699
1,ABC_011-PAL_O5_OS,0.602772
1,ABC_011_v1-PAL_O5_OS,0.597203
1,ABC_012-PAL_O5_OS,0.56632
1,ABC_012_v1-PAL_O5_OS,0.563881
1,ABC_013-PAL_O5_OS,0.570635
1,ABC_013_v1-PAL_O5_OS,0.58082
1,ABC_014-PAL_O5_OS,0.619246
1,ABC_014_v1-PAL_O5_OS,0.606398
1,ABC_015-PAL_O5_OS,0.641253
1,ABC_015_v1-PAL_O5_OS,0.627899
1,ABC_016-PAL_O5_OS,0.578585
1,ABC_016_v1-PAL_O5_OS,0.581688
1,ABC_017-PAL_O5_OS,0.572761
1,ABC_017_v1-PAL_O5_OS,0.563806
1,ABC_018-PAL_O5_OS,0.584916
1,ABC_018_v1-PAL_O5_OS,0.585613
1,ABC_055-PAL_O5_OS,0.732062
1,ABC_055_v1-PAL_O5_OS,0.810487
1,ABC_056-PAL_O5_OS,0.802491
1,ABC_056_v1-PAL_O5_OS,0.796014
1,ABC_057-PAL_O5_OS,0.808743
1,ABC_057_v1-PAL_O5_OS,0.808872
1,ABC_059-PAL_O5_OS,0.83852
1,ABC_059_v1-PAL_O5_OS,0.845223
1,ABC_060-PAL_O5_OS,0.814015
1,ABC_060_v1-PAL_O5_OS,0.8225
1,ABC_061-PAL_O5_OS,0.728583
1,ABC_061_v1-PAL_O5_OS,0.743557
1,ABC_062-PAL_O5_OS,0.790279
1,ABC_062_v1-PAL_O5_OS,0.754692
1,ABC_063-PAL_O5_OS,0.766225
1,ABC_063_v1-PAL_O5_OS,0.785298
1,ABC_064-PAL_O5_OS,0.770998
1,ABC_064_v1-PAL_O5_OS,0.783489
1,ABC_065-PAL_O5_OS,0.81976
1,ABC_065_v1-PAL_O5_OS,0.818931
1,ABC_066-PAL_O5_OS,0.845539
1,ABC_066_v1-PAL_O5_OS,0.838787
1,ABC_067-PAL_O5_OS,0.804163
1,ABC_067_v1-PAL_O5_OS,0.803047
1,ABC_068-PAL_O5_OS,0.776701
1,ABC_068_v1-PAL_O5_OS,0.785002
1,ABC_069-PAL_O5_OS,0.779257
1,ABC_069_v1-PAL_O5_OS,0.782682
1,ABC_070-PAL_O5_OS,0.77262
1,ABC_070_v1-PAL_O5_OS,0.776306
1,ABC_071-PAL_O5_OS,0.804527
1,ABC_071_v1-PAL_O5_OS,0.798246
1,ABC_072-PAL_O5_OS,0.894607
1,ABC_072_v1-PAL_O5_OS,0.891467
1,ABC_MOC_B-PAL_O5_OS,0.545801
1,ABC_MOC_B_v1-PAL_O5_OS,0.559926
1,BACKREEF_T_48-PAL_O5_OS,0.303567
1,BACKREEF_T_48_v1-PAL_O5_OS,0.311335
1,BAKER_OS-PAL_O5_OS,0.488543
1,BAK_02_DR-PAL_O5_OS,0.646372
1,BAK_02_LR-PAL_O5_OS,0.625787
1,BAK_02_WC-PAL_O5_OS,0.304021
1,BAK_100_DR-PAL_O5_OS,0.621421
1,BAK_100_LR-PAL_O5_OS,0.389678
1,BAK_11_DR-PAL_O5_OS,0.71443
1,BAK_11_LR-PAL_O5_OS,0.596025
1,BAK_11_OS-PAL_O5_OS,0.250905
1,BAK_11_WC-PAL_O5_OS,0.333487
1,BAK_14_DR-PAL_O5_OS,0.442423
1,BAK_14_LR-PAL_O5_OS,0.334183
1,BAK_14_WC-PAL_O5_OS,0.695047
1,C1_a_T00-PAL_O5_OS,0.624433
1,C1_a_T00_v1-PAL_O5_OS,0.624915
1,C1_a_T36-PAL_O5_OS,0.712825
1,C1_a_T36_v1-PAL_O5_OS,0.714583
1,C1_c_T00-PAL_O5_OS,0.597152
1,C1_c_T00_v1-PAL_O5_OS,0.625111
1,C1_c_T36-PAL_O5_OS,0.751163
1,C1_c_T36_v1-PAL_O5_OS,0.750464
1,C1_w_T00-PAL_O5_OS,0.629478
1,C1_w_T00_v1-PAL_O5_OS,0.636347
1,C1_w_T36-PAL_O5_OS,0.731781
1,C1_w_T36_v1-PAL_O5_OS,0.724732
1,C1_x_T00-PAL_O5_OS,0.52526
1,C1_x_T00_v1-PAL_O5_OS,0.533673
1,C1_x_T_48-PAL_O5_OS,0.411264
1,C1_x_T_48_v1-PAL_O5_OS,0.402218
1,C2_a_T00-PAL_O5_OS,0.708926
1,C2_a_T00_v1-PAL_O5_OS,0.66801
1,C2_a_T36-PAL_O5_OS,0.771912
1,C2_a_T36_v1-PAL_O5_OS,0.767214
1,C2_c_T00-PAL_O5_OS,0.671172
1,C2_c_T00_v1-PAL_O5_OS,0.688906
1,C2_c_T36-PAL_O5_OS,0.779692
1,C2_c_T36_v1-PAL_O5_OS,0.771252
1,C2_w_T00-PAL_O5_OS,0.695593
1,C2_w_T00_v1-PAL_O5_OS,0.670541
1,C2_w_T36-PAL_O5_OS,0.760079
1,C2_w_T36_v1-PAL_O5_OS,0.753013
1,C2_x_T00-PAL_O5_OS,0.549398
1,C2_x_T00_v1-PAL_O5_OS,0.533595
1,C2_x_T_48-PAL_O5_OS,0.437421
1,C2_x_T_48_v1-PAL_O5_OS,0.439194
1,C3_a_T00-PAL_O5_OS,0.633509
1,C3_a_T00_v1-PAL_O5_OS,0.615943
1,C3_a_T36-PAL_O5_OS,0.695049
1,C3_a_T36_v1-PAL_O5_OS,0.6886
1,C3_c_T00-PAL_O5_OS,0.636216
1,C3_c_T00_v1-PAL_O5_OS,0.634002
1,C3_c_T36-PAL_O5_OS,0.717643
1,C3_c_T36_v1-PAL_O5_OS,0.725842
1,C3_w_T00-PAL_O5_OS,0.622242
1,C3_w_T00_v1-PAL_O5_OS,0.659893
1,C3_w_T36-PAL_O5_OS,0.677
1,C3_w_T36_v1-PAL_O5_OS,0.681917
1,C3_x_T00-PAL_O5_OS,0.564342
1,C3_x_T00_v1-PAL_O5_OS,0.557829
1,C3_x_T_48-PAL_O5_OS,0.462488
1,C3_x_T_48_v1-PAL_O5_OS,0.450903
1,HOWLAND_OS-PAL_O5_OS,0.289011
1,HOW_11_DR-PAL_O5_OS,0.743477
1,HOW_11_LR-PAL_O5_OS,0.760683
1,HOW_12_DR-PAL_O5_OS,0.675225
1,HOW_12_LR-PAL_O5_OS,0.412197
1,HOW_13_DR-PAL_O5_OS,0.715396
1,HOW_13_LR-PAL_O5_OS,0.767244
1,HOW_13_WC-PAL_O5_OS,0.601
1,HOW_14_WC-PAL_O5_OS,0.310556
1,HOW_S1_DR-PAL_O5_OS,0.424591
1,HOW_S1_LR-PAL_O5_OS,0.418583
1,JAR_01_DR-PAL_O5_OS,0.360616
1,JAR_01_LR-PAL_O5_OS,0.198666
1,JAR_01_WC-PAL_O5_OS,0.209923
1,JAR_04_DR-PAL_O5_OS,0.342896
1,JAR_04_LR-PAL_O5_OS,0.237664
1,JAR_04_WC-PAL_O5_OS,0.320997
1,JAR_08_DR-PAL_O5_OS,0.323917
1,JAR_08_LR-PAL_O5_OS,0.208531
1,JAR_08_WC-PAL_O5_OS,0.396239
1,JAR_11_DR-PAL_O5_OS,0.355679
1,JAR_11_LR-PAL_O5_OS,0.192818
1,JAR_11_OS-PAL_O5_OS,0.171108
1,JAR_11_WC-PAL_O5_OS,0.552806
1,KIN_04_LR-PAL_O5_OS,0.265727
1,KIN_04_WC-PAL_O5_OS,0.087463
1,KIN_05_OS-PAL_O5_OS,0.090887
1,KIN_13_DR-PAL_O5_OS,0.410267
1,KIN_13_LR-PAL_O5_OS,0.086585
1,KIN_13_WC-PAL_O5_OS,0.211738
1,KIN_16_DR-PAL_O5_OS,0.49479
1,KIN_16_LR-PAL_O5_OS,0.233756
1,KIN_16_WC-PAL_O5_OS,0.071697
1,KIW_04_DR-PAL_O5_OS,0.672289
1,OFU_06-PAL_O5_OS,0.387522
1,OFU_06_DR-PAL_O5_OS,0.548612
1,OFU_06_LR-PAL_O5_OS,0.585849
1,OFU_09_DR-PAL_O5_OS,0.620237
1,OFU_09_LR-PAL_O5_OS,0.418863
1,OFU_09_WC-PAL_O5_OS,0.689273
1,PAL_19_DR-PAL_O5_OS,0.267513
1,PAL_19_LR-PAL_O5_OS,0.150959
1,PAL_19_WC-PAL_O5_OS,0.114828
1,PAL_23_WC-PAL_O5_OS,0.086353
1,PAL_25_DR-PAL_O5_OS,0.658469
1,PAL_25_LR-PAL_O5_OS,0.438411
1,PAL_64_DR-PAL_O5_OS,0.544745
1,PAL_64_LR-PAL_O5_OS,0.124879
1,PAL_64_WC-PAL_O5_OS,0.63668
1,PAL_65_DR-PAL_O5_OS,0.24955
1,PAL_65_LR-PAL_O5_OS,0.173628
1,PAL_65_WC-PAL_O5_OS,0.091351
1,PAL_66_DR-PAL_O5_OS,0.417149
1,PAL_66_LR-PAL_O5_OS,0.077038
1,PAL_66_WC-PAL_O5_OS,0.096858
1,A1_a_T00-PCR_NEG_1,0.841947
1,A1_a_T00_v1-PCR_NEG_1,0.844631
1,A1_a_T36-PCR_NEG_1,0.844519
1,A1_a_T36_v1-PCR_NEG_1,0.842713
1,A1_c_T00-PCR_NEG_1,0.836475
1,A1_c_T00_v1-PCR_NEG_1,0.838232
1,A1_c_T36-PCR_NEG_1,0.845598
1,A1_c_T36_v1-PCR_NEG_1,0.845514
1,A1_w_T00-PCR_NEG_1,0.837263
1,A1_w_T00_v1-PCR_NEG_1,0.83937
1,A1_w_T36-PCR_NEG_1,0.840566
1,A1_w_T36_v1-PCR_NEG_1,0.844875
1,A1_x_T00-PCR_NEG_1,0.845621
1,A1_x_T00_v1-PCR_NEG_1,0.843443
1,A1_x_T_48-PCR_NEG_1,0.85997
1,A1_x_T_48_v1-PCR_NEG_1,0.859779
1,A2_a_T00-PCR_NEG_1,0.847262
1,A2_a_T00_v1-PCR_NEG_1,0.846308
1,A2_a_T36-PCR_NEG_1,0.848503
1,A2_a_T36_v1-PCR_NEG_1,0.845583
1,A2_c_T00-PCR_NEG_1,0.838337
1,A2_c_T00_v1-PCR_NEG_1,0.838723
1,A2_c_T36-PCR_NEG_1,0.844196
1,A2_c_T36_v1-PCR_NEG_1,0.847955
1,A2_w_T00-PCR_NEG_1,0.837747
1,A2_w_T00_v1-PCR_NEG_1,0.836791
1,A2_w_T36-PCR_NEG_1,0.844671
1,A2_w_T36_v1-PCR_NEG_1,0.846994
1,A2_x_T00-PCR_NEG_1,0.849952
1,A2_x_T00_v1-PCR_NEG_1,0.84665
1,A2_x_T_48-PCR_NEG_1,0.861935
1,A2_x_T_48_v1-PCR_NEG_1,0.864412
1,A3_a_T00-PCR_NEG_1,0.834949
1,A3_a_T00_v1-PCR_NEG_1,0.839096
1,A3_a_T36-PCR_NEG_1,0.84423
1,A3_a_T36_v1-PCR_NEG_1,0.842335
1,A3_c_T00-PCR_NEG_1,0.830651
1,A3_c_T00_v1-PCR_NEG_1,0.833101
1,A3_c_T36-PCR_NEG_1,0.841292
1,A3_c_T36_v1-PCR_NEG_1,0.841379
1,A3_w_T00-PCR_NEG_1,0.833868
1,A3_w_T00_v1-PCR_NEG_1,0.837857
1,A3_w_T36-PCR_NEG_1,0.8455
1,A3_w_T36_v1-PCR_NEG_1,0.845368
1,A3_x_T00-PCR_NEG_1,0.845044
1,A3_x_T00_v1-PCR_NEG_1,0.84415
1,A3_x_T_48-PCR_NEG_1,0.854808
1,A3_x_T_48_v1-PCR_NEG_1,0.855876
1,ABC_001-PCR_NEG_1,0.859939
1,ABC_001_v1-PCR_NEG_1,0.85554
1,ABC_002-PCR_NEG_1,0.852541
1,ABC_002_v1-PCR_NEG_1,0.856593
1,ABC_003-PCR_NEG_1,0.859079
1,ABC_003_v1-PCR_NEG_1,0.855337
1,ABC_005-PCR_NEG_1,0.860823
1,ABC_005_v1-PCR_NEG_1,0.860009
1,ABC_006-PCR_NEG_1,0.859108
1,ABC_006_v1-PCR_NEG_1,0.858594
1,ABC_007-PCR_NEG_1,0.857764
1,ABC_007_v1-PCR_NEG_1,0.8552
1,ABC_008-PCR_NEG_1,0.856992
1,ABC_008_v1-PCR_NEG_1,0.854449
1,ABC_009-PCR_NEG_1,0.860381
1,ABC_009_v1-PCR_NEG_1,0.859006
1,ABC_010-PCR_NEG_1,0.829045
1,ABC_010_v1-PCR_NEG_1,0.828477
1,ABC_011-PCR_NEG_1,0.837474
1,ABC_011_v1-PCR_NEG_1,0.84041
1,ABC_012-PCR_NEG_1,0.853809
1,ABC_012_v1-PCR_NEG_1,0.852582
1,ABC_013-PCR_NEG_1,0.851555
1,ABC_013_v1-PCR_NEG_1,0.853375
1,ABC_014-PCR_NEG_1,0.838675
1,ABC_014_v1-PCR_NEG_1,0.838588
1,ABC_015-PCR_NEG_1,0.826149
1,ABC_015_v1-PCR_NEG_1,0.830129
1,ABC_016-PCR_NEG_1,0.849684
1,ABC_016_v1-PCR_NEG_1,0.850181
1,ABC_017-PCR_NEG_1,0.858153
1,ABC_017_v1-PCR_NEG_1,0.85688
1,ABC_018-PCR_NEG_1,0.852235
1,ABC_018_v1-PCR_NEG_1,0.848584
1,ABC_055-PCR_NEG_1,0.85631
1,ABC_055_v1-PCR_NEG_1,0.825456
1,ABC_056-PCR_NEG_1,0.826726
1,ABC_056_v1-PCR_NEG_1,0.827852
1,ABC_057-PCR_NEG_1,0.828444
1,ABC_057_v1-PCR_NEG_1,0.82953
1,ABC_059-PCR_NEG_1,0.83697
1,ABC_059_v1-PCR_NEG_1,0.82636
1,ABC_060-PCR_NEG_1,0.82907
1,ABC_060_v1-PCR_NEG_1,0.829504
1,ABC_061-PCR_NEG_1,0.836398
1,ABC_061_v1-PCR_NEG_1,0.836406
1,ABC_062-PCR_NEG_1,0.732594
1,ABC_062_v1-PCR_NEG_1,0.836161
1,ABC_063-PCR_NEG_1,0.846007
1,ABC_063_v1-PCR_NEG_1,0.843377
1,ABC_064-PCR_NEG_1,0.835457
1,ABC_064_v1-PCR_NEG_1,0.832391
1,ABC_065-PCR_NEG_1,0.829705
1,ABC_065_v1-PCR_NEG_1,0.829792
1,ABC_066-PCR_NEG_1,0.831696
1,ABC_066_v1-PCR_NEG_1,0.833839
1,ABC_067-PCR_NEG_1,0.825107
1,ABC_067_v1-PCR_NEG_1,0.824195
1,ABC_068-PCR_NEG_1,0.825581
1,ABC_068_v1-PCR_NEG_1,0.826392
1,ABC_069-PCR_NEG_1,0.827718
1,ABC_069_v1-PCR_NEG_1,0.828483
1,ABC_070-PCR_NEG_1,0.836643
1,ABC_070_v1-PCR_NEG_1,0.838613
1,ABC_071-PCR_NEG_1,0.837138
1,ABC_071_v1-PCR_NEG_1,0.835603
1,ABC_072-PCR_NEG_1,0.875656
1,ABC_072_v1-PCR_NEG_1,0.875037
1,ABC_MOC_B-PCR_NEG_1,0.853888
1,ABC_MOC_B_v1-PCR_NEG_1,0.849951
1,BACKREEF_T_48-PCR_NEG_1,0.861121
1,BACKREEF_T_48_v1-PCR_NEG_1,0.861353
1,BAKER_OS-PCR_NEG_1,0.828032
1,BAK_02_DR-PCR_NEG_1,0.822095
1,BAK_02_LR-PCR_NEG_1,0.838233
1,BAK_02_WC-PCR_NEG_1,0.827379
1,BAK_100_DR-PCR_NEG_1,0.831404
1,BAK_100_LR-PCR_NEG_1,0.825028
