CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2606	3864	1897	0.9464	-14.016
3862	5352	1897	0.9547	-14.016
5352	5353	1897	0.9976	0.000
11092	11094	1897	0.9816	-0.000
5352	7064	1897	0.9469	-14.016
5352	9000	1897	0.9502	-28.031
7064	7069	1897	0.9494	-0.000
8968	8969	1897	0.9842	0.000
3862	3864	1897	0.9888	-0.000
2605	2617	1897	0.9317	-0.033
5352	7065	1897	0.9695	-14.016
5353	7066	1897	0.9733	-14.016
7063	9002	1897	0.95	-14.016
7069	13446	1897	0.9648	-42.046
11092	13446	1897	0.9533	-14.016
7065	7066	1897	0.9867	0.000
8968	11069	1897	0.9542	-14.016
7066	9000	1897	0.9571	-14.016
2603	3863	1897	0.9613	-14.016
7064	7066	1897	0.96	-0.000
3862	3865	1897	0.937	-0.000
9001	9002	1897	0.9631	0.000
7063	7066	1897	0.9623	-0.000
11091	11093	1897	0.956	-0.000
2602	2604	1897	0.9758	-0.000
11094	13446	1897	0.9555	-14.015
3863	3865	1897	0.9427	0.000
3862	7066	1897	0.9592	-28.031
9001	11093	1897	0.9724	-14.016
5353	11093	1897	0.9544	-42.047
5353	9002	1897	0.976	-28.031
5351	7067	1897	0.9581	-14.016
13446	15948	1897	0.9515	-14.016
2538	2540	1900	0.9165	0.000
10521	10553	1902	0.9212	-0.043
10521	10547	1902	0.9596	-0.028
10547	10560	1902	0.9741	-0.036
10547	10553	1902	0.961	-0.015
10521	10560	1902	0.9485	-0.065
10547	10548	1902	0.9304	0.000
10521	10548	1902	0.9274	-0.028
10548	10553	1902	0.9027	-0.015
10553	10560	1902	0.982	-0.021
10548	10560	1902	0.9279	-0.036
48279	48280	1903	0.8529	-0.000
13219	13243	1905	0.9495	-0.057
8230	8233	1906	0.9805	0.000
14620	17165	1906	0.9835	-14.016
4742	6355	1906	0.9814	-14.016
4745	6107	1906	0.9814	-12.000
6355	6357	1906	0.986	0.000
12168	17166	1906	0.9826	-28.031
6107	9945	1906	0.9807	-28.031
3736	9945	1906	0.9824	-50.016
10265	10268	1906	0.9805	-0.000
7923	9945	1906	0.9825	-14.016
9942	12166	1906	0.9812	-14.016
9945	12166	1906	0.984	-14.016
2494	2496	1906	0.9922	0.000
12168	17165	1906	0.9834	-28.031
2495	3736	1906	0.9852	-14.016
12168	14620	1906	0.9837	-14.016
8233	8238	1906	0.9834	0.000
3735	3736	1906	0.9814	0.000
2495	7923	1906	0.9805	-50.016
6354	6355	1906	0.9903	0.000
6107	7923	1906	0.9823	-14.016
4742	6107	1906	0.9819	-12.000
6355	9942	1906	0.9814	-26.016
4742	4745	1906	0.9852	0.000
4745	6355	1906	0.983	-14.016
8230	8238	1906	0.984	0.000
8227	8233	1906	0.9851	-0.000
2495	6107	1906	0.9826	-36.000
9945	12159	1906	0.9823	-14.016
6354	8238	1906	0.9809	-14.016
2495	2496	1906	0.9881	0.000
8227	8238	1906	0.9813	-0.000
10258	10265	1906	0.9848	0.000
14620	17166	1906	0.9851	-14.016
6355	9945	1906	0.9816	-26.016
12166	12168	1906	0.9834	0.000
17165	17166	1906	0.9889	0.000
2494	2495	1906	0.9878	0.000
9942	9945	1906	0.9891	-0.000
6355	8238	1906	0.9803	-14.016
2496	2497	1906	0.9808	0.000
8233	10265	1906	0.9819	-14.016
8131	8133	1908	0.9944	0.000
8108	8133	1908	0.9515	-0.015
8108	8131	1908	0.9489	-0.015
8108	14808	1908	0.8424	-42.011
21958	21961	1911	0.8818	-0.000
30937	32831	1913	0.8412	-14.020
30821	30823	1913	0.8619	-0.000
30821	30940	1913	0.8874	-0.986
30823	30825	1913	0.8879	-0.000
30937	32827	1913	0.8746	-14.018
30821	30938	1913	0.8879	-0.984
32825	32831	1913	0.8958	-0.003
32826	32827	1913	1.0	-0.001
30824	30825	1913	0.8802	-0.000
30823	30824	1913	0.8912	-0.000
30821	30824	1913	0.8651	-0.000
32826	32831	1913	0.8958	-0.002
30821	32825	1913	0.8202	-15.001
30822	30824	1913	0.8231	-0.000
30825	30938	1913	0.8433	-0.984
32825	32827	1913	1.0	-0.001
30825	30940	1913	0.8423	-0.985
32827	32831	1913	0.8958	-0.001
30937	32826	1913	0.8748	-14.018
30821	39706	1913	0.8617	-70.078
30938	30940	1913	1.0	-0.001
30937	32825	1913	0.8688	-14.017
30821	30825	1913	0.9393	-0.001
32825	32826	1913	1.0	-0.001
30825	39706	1913	0.8308	-70.078
30820	30822	1913	0.986	-0.000
15792	15904	1915	0.882	-0.081
15904	15905	1915	0.8837	-0.000
15792	15905	1915	1.0	-0.081
31502	31505	1916	0.9592	-0.000
19244	19286	1917	0.9082	-0.057
19244	19257	1917	0.9106	-0.021
19247	19286	1917	0.9159	-0.057
19257	19297	1917	0.9533	-0.052
19247	19254	1917	0.9394	-0.020
19254	19297	1917	0.9336	-0.052
19244	19247	1917	0.9911	-0.000
19254	19286	1917	0.897	-0.036
19296	19297	1917	0.9915	0.000
19244	19254	1917	0.9494	-0.021
19244	19296	1917	0.9844	-0.073
19286	19297	1917	0.9528	-0.016
19254	19296	1917	0.9457	-0.052
19286	19296	1917	0.9435	-0.016
19244	19297	1917	0.9724	-0.073
19247	19296	1917	0.9773	-0.073
19257	19296	1917	0.9439	-0.052
19244	19308	1917	0.909	-0.094
19296	19308	1917	0.9434	-0.021
19247	19308	1917	0.9161	-0.093
19297	19308	1917	0.9528	-0.021
19247	19257	1917	0.9173	-0.021
19247	19297	1917	0.98	-0.073
19257	19308	1917	0.9996	-0.073
19254	19257	1917	0.8998	-0.000
19257	19286	1917	1.0	-0.036
19254	19308	1917	0.9002	-0.073
19286	19308	1917	0.9987	-0.037
24324	24353	1918	0.8966	-0.064
24315	24353	1918	0.8806	-0.073
2091	2104	1919	0.9875	-0.036
1959	2091	1919	0.9514	-2.016
1959	2075	1919	0.9376	-2.008
2075	2079	1919	0.9845	-0.007
1137	1959	1919	0.9322	-14.016
1137	2091	1919	0.937	-16.032
1959	2079	1919	0.9446	-2.016
2075	2091	1919	0.9668	-0.007
1949	1959	1919	0.9559	-0.036
2075	2104	1919	0.9561	-0.044
2079	2091	1919	0.9713	-0.000
2079	2104	1919	0.9609	-0.037
28519	28526	1920	0.9654	-0.000
28572	28576	1920	0.9696	-0.000
28520	28574	1920	0.9812	-0.036
28572	28577	1920	0.9427	-0.000
28520	28573	1920	0.9832	-0.036
28519	28576	1920	0.954	-0.036
28521	28576	1920	0.9847	-0.036
28520	28526	1920	0.9746	-0.000
28526	28574	1920	0.9819	-0.036
28521	28572	1920	0.9726	-0.036
28519	28520	1920	0.9501	0.000
28519	28574	1920	0.9413	-0.036
28519	28521	1920	0.9563	0.000
28526	28573	1920	0.981	-0.036
28573	28574	1920	0.9942	0.000
41329	41330	1921	1.0	-0.000
13853	13868	1922	0.9717	-0.015
13797	13873	1922	0.9724	-0.052
13866	13904	1922	0.9927	-0.036
13864	13866	1922	0.9745	-0.000
13873	13903	1922	0.9734	-0.036
13866	13868	1922	0.9735	0.000
13900	13906	1922	0.9851	-0.000
13863	13907	1922	0.9655	-0.036
13825	13902	1922	0.9517	-0.073
13820	13904	1922	0.9663	-0.073
13855	13904	1922	0.9825	-0.052
13900	13907	1922	0.9681	-0.000
13900	13902	1922	0.9864	-0.000
13820	13853	1922	0.979	-0.021
13825	13850	1922	0.9786	-0.021
13853	13872	1922	0.9664	-0.015
13825	13900	1922	0.9502	-0.073
13853	13873	1922	0.9745	-0.015
13820	13855	1922	0.9834	-0.021
13822	13902	1922	0.9531	-0.073
13872	13906	1922	0.9726	-0.036
13853	13902	1922	0.9583	-0.052
13853	13906	1922	0.9611	-0.052
13853	13855	1922	0.9913	0.000
13822	13906	1922	0.9566	-0.073
13797	13865	1922	0.9779	-0.052
13822	13904	1922	0.9641	-0.073
13864	13873	1922	0.9564	-0.000
13855	13873	1922	0.9696	-0.015
13855	13872	1922	0.9674	-0.015
13866	13906	1922	0.9716	-0.036
13865	13866	1922	0.9679	0.000
13850	13864	1922	0.9757	-0.015
13903	13907	1922	0.9858	0.000
13863	13868	1922	0.9605	-0.000
13855	13903	1922	0.9737	-0.052
13850	13906	1922	0.9722	-0.052
13872	13873	1922	0.9679	0.000
13793	13905	1922	0.9805	-0.109
13868	13873	1922	0.9785	0.000
13850	13873	1922	0.9756	-0.015
13873	13904	1922	0.9764	-0.036
13822	13863	1922	0.9706	-0.036
13873	13902	1922	0.9677	-0.036
13868	13903	1922	0.968	-0.036
13868	13907	1922	0.9738	-0.036
13872	13902	1922	0.9789	-0.036
13855	13907	1922	0.9808	-0.052
13902	13904	1922	0.9725	0.000
13866	13903	1922	0.9898	-0.036
13902	13907	1922	0.9762	0.000
13850	13863	1922	0.9887	-0.015
13850	13903	1922	0.9942	-0.052
13797	13902	1922	0.9684	-0.088
13850	13907	1922	0.9848	-0.052
13853	13866	1922	0.9759	-0.015
13797	13864	1922	0.9825	-0.052
13866	13873	1922	0.9817	0.000
13797	13906	1922	0.9724	-0.088
13904	13906	1922	0.9771	0.000
13793	13865	1922	0.9705	-0.073
13872	13903	1922	0.9637	-0.036
13793	13864	1922	0.9732	-0.073
13825	13907	1922	0.9647	-0.073
13902	13906	1922	0.9912	0.000
13900	13905	1922	0.9456	-0.000
13868	13904	1922	0.9742	-0.036
13866	13907	1922	0.9857	-0.036
13873	13906	1922	0.975	-0.036
13903	13906	1922	0.9743	0.000
13825	13865	1922	0.9796	-0.036
13853	13907	1922	0.9789	-0.052
13820	13872	1922	0.9541	-0.036
13863	13865	1922	0.9837	-0.000
13855	13863	1922	0.9557	-0.015
13872	13907	1922	0.9705	-0.036
13866	13872	1922	0.9694	0.000
13855	13866	1922	0.9738	-0.015
13863	13872	1922	0.9612	-0.000
13902	13903	1922	0.97	0.000
13904	13907	1922	0.9902	0.000
13797	13872	1922	0.9674	-0.052
13797	13822	1922	0.971	-0.016
13850	13865	1922	0.971	-0.015
13873	13907	1922	0.9797	-0.036
13797	13904	1922	0.9865	-0.088
13853	13904	1922	0.9827	-0.052
13793	13825	1922	0.962	-0.036
13825	13906	1922	0.961	-0.073
13825	13905	1922	0.9796	-0.073
13850	13868	1922	0.9701	-0.015
13863	13905	1922	0.9725	-0.036
13822	13850	1922	0.9709	-0.021
13822	13865	1922	0.9603	-0.036
13825	13903	1922	0.9782	-0.073
13872	13904	1922	0.9683	-0.036
13855	13906	1922	0.9602	-0.052
13797	13863	1922	0.9955	-0.052
13863	13873	1922	0.9681	-0.000
13868	13902	1922	0.9609	-0.036
13850	13866	1922	0.9897	-0.015
13866	13902	1922	0.9663	-0.036
13825	13904	1922	0.9662	-0.073
13868	13900	1922	0.954	-0.036
13822	13900	1922	0.9532	-0.073
13906	13907	1922	0.9791	0.000
13797	13905	1922	0.9715	-0.088
13863	13864	1922	0.9862	0.000
13797	13866	1922	0.9907	-0.052
13822	13903	1922	0.9716	-0.073
13797	13907	1922	0.9827	-0.088
13853	13863	1922	0.9568	-0.015
13868	13872	1922	0.9576	0.000
13793	13863	1922	0.965	-0.073
13822	13864	1922	0.9604	-0.036
13850	13855	1922	0.9763	0.000
13863	13866	1922	0.9866	-0.000
13864	13865	1922	0.9836	-0.000
13855	13902	1922	0.9571	-0.052
13822	13905	1922	0.9628	-0.073
13797	13825	1922	0.9803	-0.016
13825	13864	1922	0.9825	-0.036
13865	13905	1922	0.9776	-0.036
13850	13853	1922	0.9743	0.000
13853	13900	1922	0.9472	-0.052
13797	13850	1922	0.9896	-0.036
13853	13903	1922	0.9733	-0.052
13797	13903	1922	0.9974	-0.088
13868	13906	1922	0.9634	-0.036
13903	13904	1922	0.9893	0.000
13855	13868	1922	0.9653	-0.015
13903	13905	1922	0.966	0.000
13822	13825	1922	0.9678	0.000
13873	13900	1922	0.9663	-0.036
13864	13905	1922	0.978	-0.036
13850	13904	1922	0.9884	-0.052
13872	13900	1922	0.9699	-0.036
2734	2736	1923	1.0	0.000
33576	33584	1924	0.9724	-0.038
33576	38860	1924	0.9242	-42.046
37105	38860	1924	0.9554	-14.016
33576	37105	1924	0.9313	-28.030
2932	5813	1926	0.8437	-28.032
5813	14787	1926	0.7618	-59.996
41858	42250	1930	0.8694	-5.004
23076	41857	1930	0.8269	-134.094
44558	46718	1930	0.8942	-28.048
23076	44562	1930	0.818	-162.127
23078	44558	1930	0.8155	-162.108
32652	40391	1930	0.8143	-62.091
32652	42250	1930	0.8281	-79.040
40379	40391	1930	0.9551	-0.077
41857	42250	1930	0.8694	-5.005
42270	47910	1930	0.7984	-68.099
40379	41857	1930	0.9023	-12.022
42250	44562	1930	0.8387	-23.028
40391	47887	1930	0.824	-85.034
40379	47887	1930	0.8363	-85.111
46382	47890	1930	0.8504	-20.985
33308	42312	1930	0.7988	-73.148
33308	42270	1930	0.8064	-73.112
42312	49184	1930	0.7833	-95.984
23077	32652	1930	0.7921	-60.058
46382	49226	1930	0.9015	-49.016
40379	44558	1930	0.8406	-40.036
23076	23079	1930	0.9186	-0.000
32652	44558	1930	0.8234	-102.050
40391	49226	1930	0.8048	-113.065
44561	47890	1930	0.8868	-45.058
23076	23186	1930	0.9175	-0.094
46718	47883	1930	0.9784	-17.027
23078	23186	1930	0.8951	-0.093
41857	46382	1930	0.9035	-52.105
42250	47887	1930	0.8473	-68.085
44558	46382	1930	0.8792	-24.091
23079	23186	1930	0.8643	-0.093
23081	23110	1930	0.8437	-0.021
47890	49226	1930	0.9144	-28.031
23076	23081	1930	0.8959	-0.001
44558	47887	1930	0.8493	-45.076
42250	44558	1930	0.8369	-23.009
41857	44562	1930	0.9328	-28.032
46382	47883	1930	0.8999	-20.984
33308	40379	1930	0.8351	-56.063
40379	41858	1930	0.9023	-12.022
42312	47887	1930	0.8304	-68.026
44558	44561	1930	0.9683	-0.018
41858	44562	1930	0.9324	-28.032
44562	46718	1930	0.8996	-28.029
40391	44558	1930	0.8078	-39.959
44561	49226	1930	0.8865	-73.089
41858	47883	1930	0.9283	-73.089
23079	23081	1930	0.8641	-0.000
47887	47890	1930	0.9359	-0.001
23076	23078	1930	0.9311	-0.000
41857	47887	1930	0.8376	-73.090
41857	46718	1930	0.9358	-56.062
42250	42312	1930	0.8205	-0.059
44562	47887	1930	0.8507	-45.057
42250	44561	1930	0.8125	-23.027
40379	42250	1930	0.9443	-17.026
23076	23077	1930	0.9654	-0.000
23078	44561	1930	0.8243	-162.126
42287	47910	1930	0.7984	-68.099
32652	44562	1930	0.8393	-102.068
40391	47883	1930	0.7962	-85.033
40391	42250	1930	0.8818	-16.949
40391	47890	1930	0.848	-85.035
23078	23081	1930	0.8759	-0.000
23078	23079	1930	0.8856	-0.000
44558	49226	1930	0.9103	-73.107
44558	47890	1930	0.8923	-45.076
44561	47883	1930	0.8705	-45.057
46718	47890	1930	0.8828	-17.029
44562	47890	1930	0.8955	-45.058
46718	49226	1930	0.9618	-45.059
47890	49184	1930	0.8568	-27.958
40379	49226	1930	0.865	-113.143
41858	47890	1930	0.8893	-73.090
32652	44561	1930	0.8274	-102.068
41857	41858	1930	1.0	-0.000
47887	49226	1930	0.8482	-28.031
41858	49226	1930	0.9306	-101.121
23078	41858	1930	0.8356	-134.094
23077	23186	1930	0.912	-0.093
33308	42287	1930	0.8064	-73.112
32652	41857	1930	0.8651	-74.036
23079	23110	1930	0.83	-0.021
40379	42312	1930	0.8502	-17.085
46382	46718	1930	0.9121	-3.957
32652	46718	1930	0.8431	-130.097
41857	47883	1930	0.9283	-73.089
23077	23081	1930	0.898	-0.000
41858	44561	1930	0.9138	-28.032
42250	47883	1930	0.9602	-68.084
41857	44561	1930	0.9138	-28.032
40391	42312	1930	0.8547	-17.008
44561	44562	1930	0.9679	-0.001
40379	47883	1930	0.8626	-85.111
23078	23110	1930	0.8649	-0.021
40397	42287	1930	0.7866	-16.953
23077	23078	1930	0.9153	0.000
44561	47887	1930	0.843	-45.058
42250	49226	1930	0.897	-96.116
44558	44562	1930	1.0	-0.018
42270	42312	1930	0.807	-0.037
41858	47887	1930	0.8376	-73.089
32652	47890	1930	0.844	-147.126
40397	42270	1930	0.7866	-16.953
23076	41858	1930	0.8269	-134.094
32652	41858	1930	0.8651	-74.036
40379	47890	1930	0.8728	-85.112
44562	46382	1930	0.8833	-24.073
41858	44558	1930	0.9181	-28.014
42250	46718	1930	0.9004	-51.057
44562	49226	1930	0.9078	-73.089
47883	49226	1930	0.9779	-28.032
47883	47890	1930	0.8952	-0.001
40391	46718	1930	0.8062	-68.006
42250	47890	1930	0.9091	-68.086
23076	44561	1930	0.8007	-162.126
41857	47890	1930	0.8893	-73.090
40379	44562	1930	0.8471	-40.054
23078	44562	1930	0.8445	-162.126
42287	42312	1930	0.807	-0.036
47883	47887	1930	0.8208	-0.001
32652	49226	1930	0.815	-175.157
32652	47883	1930	0.8034	-147.125
23077	23079	1930	0.8929	-0.000
23110	23186	1930	0.8716	-0.072
32652	47887	1930	0.8234	-147.125
47887	47910	1930	0.8223	-0.036
44561	46382	1930	0.8614	-24.073
41858	46718	1930	0.9358	-56.062
23076	23110	1930	0.8744	-0.022
47887	49184	1930	0.8578	-27.958
42250	46382	1930	0.8262	-47.100
40379	44561	1930	0.8325	-40.054
41857	49226	1930	0.9306	-101.121
42270	42287	1930	1.0	-0.000
44558	47883	1930	0.8905	-45.075
23077	23110	1930	0.914	-0.021
32652	40379	1930	0.8911	-62.014
44561	46718	1930	0.8783	-28.030
41857	44558	1930	0.9181	-28.014
23081	23186	1930	0.9529	-0.093
23076	32652	1930	0.794	-60.059
44562	47883	1930	0.8908	-45.057
23078	41857	1930	0.8356	-134.094
41858	46382	1930	0.9035	-52.105
33308	40391	1930	0.8369	-56.140
40379	46718	1930	0.9135	-68.084
16735	16776	1931	0.9306	-0.036
13540	16827	1931	0.8564	-18.010
16827	16828	1931	0.9419	0.000
13535	16441	1931	0.8216	-15.995
16440	16441	1931	0.8691	0.000
13541	16776	1931	0.8413	-17.953
13541	13545	1931	0.8366	0.000
16778	16830	1931	0.9173	-0.057
13540	13547	1931	0.918	0.000
13537	16827	1931	0.8643	-18.011
13535	16827	1931	0.823	-18.011
16826	16828	1931	0.9553	-0.000
16829	16830	1931	0.9852	-0.000
16735	16830	1931	0.9421	-0.094
16739	16830	1931	0.9312	-0.094
16831	16832	1931	0.836	-0.000
16778	16805	1931	0.8431	-0.036
13547	13568	1931	0.8607	-0.036
16776	16831	1931	0.8778	-0.057
13535	13540	1931	0.9187	-0.000
16734	16735	1931	0.9612	-0.000
13514	15996	1931	0.8285	-13.979
16396	16445	1931	0.862	-0.036
13514	13545	1931	0.8565	-0.036
16829	16832	1931	0.9176	-0.000
13540	16445	1931	0.8249	-15.995
13540	16441	1931	0.8377	-15.995
13540	13545	1931	0.9063	0.000
16739	16805	1931	0.9264	-0.073
13514	13568	1931	0.8408	-0.073
16778	16829	1931	0.9094	-0.057
13568	16828	1931	0.8297	-17.974
13540	16826	1931	0.8573	-18.010
13514	13535	1931	0.8275	-0.036
13537	16826	1931	0.8642	-18.010
13535	16826	1931	0.847	-18.010
13541	13568	1931	0.8872	-0.036
16776	16830	1931	0.964	-0.057
16776	16829	1931	0.9532	-0.057
16739	16829	1931	0.9403	-0.094
13537	13547	1931	0.8626	-0.000
16776	16805	1931	0.8629	-0.036
13540	16828	1931	0.884	-18.010
16735	16831	1931	0.8994	-0.094
13512	13545	1931	0.8888	-0.036
13540	13541	1931	0.8795	0.000
13541	16734	1931	0.8251	-17.917
16739	16776	1931	0.9054	-0.036
16735	16739	1931	0.9215	0.000
16734	16805	1931	0.8541	-0.073
13545	13568	1931	0.8511	-0.036
13512	13547	1931	0.8773	-0.036
16735	16778	1931	0.9321	-0.036
13537	16828	1931	0.8913	-18.011
13541	16778	1931	0.8284	-17.953
16735	16829	1931	0.9329	-0.094
16805	16831	1931	0.9415	-0.021
16830	16831	1931	0.9071	0.000
13535	13547	1931	0.9091	-0.000
13514	13547	1931	0.8513	-0.036
16778	16831	1931	0.8719	-0.057
13512	13514	1931	0.9088	0.000
16734	16829	1931	0.9261	-0.094
13540	13568	1931	0.9601	-0.036
16734	16778	1931	0.947	-0.036
16735	16805	1931	0.8734	-0.073
13512	13540	1931	0.8523	-0.036
16805	16829	1931	0.9028	-0.021
16830	16832	1931	0.9171	0.000
16778	16832	1931	0.8587	-0.057
13541	16735	1931	0.8377	-17.917
13535	13568	1931	0.8977	-0.036
16735	16832	1931	0.8666	-0.094
16734	16739	1931	0.9033	-0.000
13535	13545	1931	0.8932	-0.000
13541	13547	1931	0.8447	0.000
13537	13568	1931	0.8473	-0.036
16734	16832	1931	0.8704	-0.094
16805	16832	1931	0.833	-0.021
13537	13545	1931	0.8529	-0.000
13514	13540	1931	0.8327	-0.036
16776	16832	1931	0.9288	-0.057
16829	16831	1931	0.9182	0.000
16826	16827	1931	0.956	-0.000
16734	16831	1931	0.8724	-0.094
16776	16778	1931	0.9251	-0.000
16805	16830	1931	0.8924	-0.021
16734	16776	1931	0.9401	-0.036
13537	13540	1931	0.8861	-0.000
16739	16831	1931	0.9608	-0.094
13535	16828	1931	0.8441	-18.011
16734	16830	1931	0.9363	-0.094
13535	16445	1931	0.8318	-15.995
16396	16441	1931	0.8591	-0.036
13545	13547	1931	0.9693	0.000
13568	16827	1931	0.8386	-17.974
13535	13541	1931	0.839	-0.000
13541	16739	1931	0.8512	-17.917
13568	16826	1931	0.8406	-17.974
13512	13568	1931	0.8511	-0.073
13535	13537	1931	0.8822	0.000
16739	16778	1931	0.9049	-0.036
16739	16832	1931	0.8586	-0.094
11601	11659	1932	0.947	-0.036
11608	11666	1932	0.9491	-0.036
11595	11608	1932	0.9501	-0.000
11595	11662	1932	0.9611	-0.036
11601	11666	1932	0.9484	-0.036
11659	11666	1932	0.9449	0.000
11096	18883	1933	0.9685	-44.063
11098	18883	1933	0.967	-44.063
11096	11098	1933	0.9738	0.000
11098	15953	1933	0.9604	-28.031
11018	11096	1933	0.964	-0.071
11045	11096	1933	0.9853	-0.056
18847	18883	1933	0.9853	-0.092
11045	11098	1933	0.9696	-0.056
15953	18883	1933	0.9649	-16.031
11096	15953	1933	0.9645	-28.031
29158	29160	1935	0.894	-0.000
1554	1555	1936	0.9829	0.000
1551	1555	1936	0.9395	0.000
1551	1554	1936	0.9474	0.000
33939	47616	1938	0.8016	-132.094
20038	39625	1938	0.8139	-132.078
33939	47623	1938	0.7959	-132.114
33988	47596	1938	0.7976	-131.985
20038	27867	1938	0.797	-44.026
33989	44328	1938	0.9225	-88.052
27547	33743	1938	0.9097	-44.026
39625	47616	1938	0.8836	-88.033
44328	47605	1938	0.9294	-43.969
33939	33989	1938	0.8196	-0.036
33989	47616	1938	0.8602	-132.059
44297	47605	1938	0.9291	-44.006
33939	44297	1938	0.8185	-88.050
33989	39625	1938	0.9242	-44.026
20038	33989	1938	0.8628	-88.052
20038	47616	1938	0.7724	-220.111
20038	47605	1938	0.7775	-220.073
33989	47605	1938	0.8601	-132.021
47605	47623	1938	1.0	-0.057
39625	47623	1938	0.9153	-88.052
33988	47616	1938	0.7988	-132.059
33988	47605	1938	0.7971	-132.021
22509	22526	1938	1.0	-0.006
44297	47616	1938	0.929	-44.044
47605	47616	1938	0.9988	-0.038
47616	47623	1938	0.9994	-0.019
20038	22509	1938	0.8588	-14.010
44297	47596	1938	0.9294	-43.970
33743	39625	1938	0.7675	-46.005
33988	47623	1938	0.8078	-132.078
33989	47623	1938	0.8908	-132.078
27866	33988	1938	0.8412	-44.026
20038	44328	1938	0.8067	-176.104
39625	47605	1938	0.8853	-87.995
20038	27866	1938	0.7667	-44.026
33989	47596	1938	0.8601	-131.985
33939	47596	1938	0.801	-132.020
39625	44297	1938	0.8965	-43.989
47596	47616	1938	1.0	-0.074
33988	33989	1938	0.8349	0.000
33939	47605	1938	0.7969	-132.057
44328	47616	1938	0.9291	-44.007
33939	44328	1938	0.7859	-88.088
33989	44297	1938	0.8851	-88.015
33988	44297	1938	0.8244	-88.015
20038	47623	1938	0.7866	-220.131
39625	47596	1938	0.8859	-87.959
20038	22526	1938	0.8644	-14.016
33988	44328	1938	0.8358	-88.052
20038	47596	1938	0.7703	-220.037
33939	39625	1938	0.7641	-44.061
39625	44328	1938	0.9362	-44.026
19705	33743	1938	0.8635	-88.052
44297	47623	1938	0.9286	-44.064
27866	39625	1938	0.7631	-88.052
27866	27867	1938	0.8197	0.000
47596	47623	1938	1.0	-0.094
44328	47596	1938	0.9288	-43.933
44297	44328	1938	1.0	-0.037
33988	39625	1938	0.8224	-44.026
20038	44297	1938	0.7822	-176.067
47596	47605	1938	0.9988	-0.036
44328	47623	1938	0.9515	-44.026
19705	27547	1938	0.8838	-44.026
35270	35309	1939	0.9123	-0.036
26738	29022	1940	0.9103	-14.016
24308	26738	1940	0.8931	-14.015
24308	29022	1940	0.8609	-28.031
28459	28480	1941	0.9125	-0.036
647	683	1943	0.9707	-0.048
671	683	1943	0.9608	-0.011
671	679	1943	0.9754	-0.011
680	683	1943	0.9702	0.000
647	671	1943	0.9695	-0.036
679	680	1943	0.978	0.000
647	679	1943	0.9786	-0.048
671	680	1943	0.9834	-0.011
679	683	1943	0.9737	0.000
647	680	1943	0.9795	-0.048
442	501	1944	0.9555	-0.094
441	442	1944	0.994	0.000
441	501	1944	0.9481	-0.094
5419	5424	1946	0.8	0.000
26043	28428	1948	0.9069	-14.018
26043	30528	1948	0.8879	-28.034
25971	26043	1948	0.9606	-0.093
28428	30528	1948	0.9259	-14.016
28696	28697	1949	0.89	0.000
28695	28696	1949	0.89	0.000
28691	28696	1949	1.0	0.000
28691	28697	1949	0.89	0.000
28695	28697	1949	1.0	0.000
28691	28695	1949	0.89	0.000
548	1459	1950	0.9129	-17.027
1537	2652	1950	0.9024	-17.026
542	547	1950	0.9321	0.000
537	555	1950	0.9769	-0.036
547	548	1950	0.9068	0.000
1531	1535	1950	0.9039	0.000
556	1537	1950	0.9097	-18.011
540	548	1950	0.9223	0.000
537	554	1950	0.9518	-0.036
635	640	1950	0.9269	-0.000
540	547	1950	0.9321	0.000
2240	2263	1950	0.9451	-0.036
2262	2263	1950	0.9055	0.000
547	550	1950	0.9299	0.000
540	552	1950	0.9278	0.000
1530	2652	1950	0.908	-17.027
1538	2628	1950	0.904	-16.990
537	549	1950	0.9038	-0.036
549	556	1950	0.9332	0.000
554	1537	1950	0.9155	-18.011
1535	2652	1950	0.9034	-17.027
1535	2653	1950	0.9024	-17.027
540	542	1950	1.0	0.000
554	577	1950	0.9051	-0.036
561	577	1950	0.9493	-0.000
549	554	1950	0.9481	0.000
537	556	1950	0.9804	-0.036
1538	2653	1950	0.9066	-17.027
1538	2652	1950	0.9054	-17.026
1431	2036	1950	0.9033	-10.021
2262	2276	1950	0.943	0.000
1456	1459	1950	0.9929	0.000
2225	2276	1950	0.9282	-0.039
1537	1538	1950	0.9897	0.000
541	552	1950	0.9404	0.000
548	1456	1950	0.9142	-17.027
556	1535	1950	0.9111	-18.010
554	556	1950	0.9771	0.000
1538	2655	1950	0.9084	-17.027
549	577	1950	0.9339	-0.036
1394	1431	1950	1.0	-0.036
556	1530	1950	0.9111	-18.010
547	552	1950	0.9413	0.000
1431	2240	1950	0.9349	-13.979
1530	2653	1950	0.9082	-17.027
547	553	1950	0.9056	0.000
1530	1537	1950	0.9866	-0.000
554	1535	1950	0.9209	-18.010
2653	2655	1950	0.9955	0.000
1535	1538	1950	0.9888	-0.000
541	577	1950	0.9134	-0.036
552	577	1950	0.943	-0.036
1535	2655	1950	0.9069	-17.027
544	640	1950	0.9062	-1.979
1530	1535	1950	0.9931	0.000
548	552	1950	0.9067	0.000
2628	2655	1950	0.9573	-0.036
540	541	1950	0.9868	0.000
1530	2655	1950	0.9129	-17.027
547	577	1950	0.9131	-0.036
