"","OTU","Sample","abund","ESV.x","Doman.x","Phylum.x","Class.x","Order.x","Family","Genus.x","X","X.1","X.2","X.3","X.4","Sample_Name","Sample_Name_Unique","PCR_setting","Experiment.x","Replicate","Temp","Bleaching_Status","Stress_status","Treatment","Sample_Type","Timepoint_char","Timepoint","Bottle_NR","Notes","PLANC_aquaria","Experiment.y","Treatment_Timepoint","stress_status_v1","heated.p","heated.padj","bleached.p","bleached.padj","bleached.heated.p","bleached.heated.padj","heated.l2fc","bleached.l2fc","bleached.heated.l2fc","heated.l2fcSE","bleached.l2fcSE","bleached.heated.l2fcSE","heated.sig","bleached.sig","bleached.heated.sig","ESV.y","OTUNumber","Doman.y","Phylum.y","Class.y","Order.y","Family.y","Genus.y","DA_in","heated.enrich","bleached.enrich","bleached.heated.enrich","Mean Bleached + Ambient Abundance","Mean Bleached + Heated Abundance","Mean Non-bleached + Ambient Abundance","Mean Non-bleached + Heated Abundance","sig","sig.enrichment"
"630","Otu00205","ABC_066",0,"esv_207","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",0.899979736107095,0.964754625671379,0.430071654080102,0.816768802921265,0.561078035036964,0.997337269467708,0.319447083440284,-2.00846989247423,-1.32104617586227,2.54160909749876,2.54536647962707,2.27280278605423,"N","N","N","esv_207","Otu00205","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","NNN","enriched","depleted","depleted",232.666666666667,94,36,122,"N",""
"631","Otu00222","ABC_059_v1",0,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"632","Otu00222","ABC_057",0.000545308185681765,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_057","ABC_057","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,3,NA,"PB3_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"633","Otu00222","ABC_056",0,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"634","Otu00222","ABC_065",0,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"635","Otu00222","ABC_068",0.00178640195113602,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"636","Otu00222","ABC_067",0.00113238741238152,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"637","Otu00222","ABC_060",0,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_060","ABC_060","Dil","ABC","I","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,6,NA,"HE3_T7H","ABCDOM","Heated_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"638","Otu00222","ABC_055_v1",0,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_055","ABC_055_v1","Standard","ABC","II","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,1,NA,"PB1_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"639","Otu00222","ABC_069",0.00112856074512203,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_069","ABC_069","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,15,NA,"HE3_T7C","ABCDOM","Control_36","Ambient",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"640","Otu00222","ABC_066",0,"esv_225","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",0.0403131616882212,NA,0.0276029075578093,0.145809332072059,0.374808102144238,0.997337269467708,-7.74887918387513,-8.32463803189135,-2.78031695418958,3.77897204934902,3.77897204934902,3.13274058274887,NA,"N","N","esv_225","Otu00222","Bacteria(100)","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified","NANN","depleted","depleted","depleted",116.666666666667,0,0,21,"N","NA"
"641","Otu00227","ABC_065",0.00269337337275359,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"642","Otu00227","ABC_056",0.00273621205643437,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"643","Otu00227","ABC_060",0.00205786722640655,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_060","ABC_060","Dil","ABC","I","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,6,NA,"HE3_T7H","ABCDOM","Heated_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"644","Otu00227","ABC_067",0.00201564959403911,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"645","Otu00227","ABC_069",0.00678496158814331,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_069","ABC_069","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,15,NA,"HE3_T7C","ABCDOM","Control_36","Ambient",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"646","Otu00227","ABC_066",0.000972629595294904,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"647","Otu00227","ABC_057",0.00346227419480486,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_057","ABC_057","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,3,NA,"PB3_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"648","Otu00227","ABC_055_v1",0.00312307217766811,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_055","ABC_055_v1","Standard","ABC","II","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,1,NA,"PB1_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"649","Otu00227","ABC_059_v1",0,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"650","Otu00227","ABC_068",0.00831158273073467,"esv_230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",0.0939721691333034,0.394042970793938,0.358384103521351,0.789483822249933,0.541803833096496,0.997337269467708,-2.0351476808573,-1.10494507724784,-0.655282475627171,1.2151537925223,1.20305609314894,1.07407946208052,"N","N","N","esv_230","Otu00227","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","depleted","depleted",484.666666666667,100,119,262,"N",""
"651","Otu00230","ABC_055_v1",0,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_055","ABC_055_v1","Standard","ABC","II","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,1,NA,"PB1_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"652","Otu00230","ABC_059_v1",0,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"653","Otu00230","ABC_068",0.00125155106756236,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"654","Otu00230","ABC_069",0.00108776939288871,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_069","ABC_069","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,15,NA,"HE3_T7C","ABCDOM","Control_36","Ambient",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"655","Otu00230","ABC_066",0.00141335238066291,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"656","Otu00230","ABC_056",0,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"657","Otu00230","ABC_067",0.00131356939836257,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"658","Otu00230","ABC_060",0.000463020125941474,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_060","ABC_060","Dil","ABC","I","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,6,NA,"HE3_T7H","ABCDOM","Heated_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"659","Otu00230","ABC_065",0.00120737427054471,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"660","Otu00230","ABC_057",0.000779011693831093,"esv_233","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","",NA,NA,NA,"","ABC_057","ABC_057","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,3,NA,"PB3_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.390250237881594,0.754235590843411,0.76233657438784,0.941894423941767,0.305106224312019,0.997337269467708,-2.0206377932421,0.700998609982824,-2.13340102719174,2.35186603369738,2.31801069396401,2.08026128455041,"N","N","N","esv_233","Otu00230","Bacteria(100)","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","NNN","depleted","enriched","depleted",104.333333333333,22.5,85.5,30,"N",""
"661","Otu00234","ABC_067",0.00972720787235729,"esv_237","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Nitrincolaceae_unclassified","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.0943008818994039,0.394042970793938,0.0745434075816866,0.306232377092334,0.224655134732942,0.853689511985179,-2.31990364685004,-2.45836011802892,-1.49082309654814,1.38656161514136,1.37857361665536,1.22778035988943,"N","N","N","esv_237","Otu00234","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Nitrincolaceae_unclassified","NNN","depleted","depleted","depleted",468,86.5,50,168.666666666667,"N",""
"662","Otu00234","ABC_068",0.00266355740019683,"esv_237","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Nitrincolaceae_unclassified","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",0.0943008818994039,0.394042970793938,0.0745434075816866,0.306232377092334,0.224655134732942,0.853689511985179,-2.31990364685004,-2.45836011802892,-1.49082309654814,1.38656161514136,1.37857361665536,1.22778035988943,"N","N","N","esv_237","Otu00234","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Nitrincolaceae_unclassified","NNN","depleted","depleted","depleted",468,86.5,50,168.666666666667,"N",""
