CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1139	1808	20	0.8683	-58.042
1152	1224	20	0.9469	-44.026
1228	1554	20	0.8703	-88.052
1339	1579	20	0.9267	-44.026
1579	29009	20	0.9055	-14.016
1214	1579	20	0.8753	-88.053
1869	3122	20	0.8878	-132.079
1139	1579	20	0.8689	-176.106
1319	2245	20	0.875	88.052
1139	1156	20	0.9631	44.026
1200	1228	20	0.9215	-44.026
1156	1554	20	0.9384	-14.016
1808	3122	20	0.898	-88.053
1160	1319	20	0.8434	-14.015
1214	2413	20	0.8609	-14.016
1139	1214	20	0.8494	-88.053
1714	1727	21	0.8476	-12.000
30515	43999	21	0.9179	0.000
2081	3979	21	0.8704	2.016
1502	5070	21	0.8563	26.016
6289	7464	21	0.8469	27.995
2473	82527	21	0.8842	-12.000
2158	33431	21	0.846	-44.026
82527	124526	21	0.8674	12.000
2104	82527	21	0.8823	54.011
6771	31245	21	0.8547	30.011
1492	2093	21	0.7757	-27.995
29086	76855	21	0.8148	-15.995
1989	2089	21	0.9005	0.000
2440	29494	21	0.8858	12.000
52385	52581	21	0.8564	-30.011
1714	2067	21	0.8563	-42.011
2158	82527	21	0.8868	-26.016
1611	3842	21	0.8785	30.011
52411	52581	21	0.8452	-42.011
2371	3079	21	0.8484	12.000
3394	29522	21	0.8564	3.995
1606	31032	21	0.8975	0.000
1691	1714	21	0.7954	15.995
1803	3043	21	0.8558	-84.021
2390	4807	21	0.8655	30.047
1606	44135	21	0.851	-18.010
2826	3326	21	0.8428	12.000
6771	44135	21	0.8779	12.000
2473	124526	21	0.9138	0.000
1551	1986	21	0.8933	-26.016
1765	3104	21	0.8851	-14.016
52883	67033	21	0.8704	27.995
3394	29670	21	0.8598	-12.000
1765	1803	21	0.8779	18.010
653	2390	21	0.8721	0.000
1502	6771	21	0.8731	14.016
1817	3979	21	0.8728	14.016
1606	1738	21	0.8726	30.010
2081	31800	21	0.8458	-14.016
1917	6520	21	0.8482	15.995
2158	44135	21	0.8373	-58.005
1849	31245	21	0.8403	18.011
2113	3979	21	0.8205	43.006
1765	6520	21	0.8679	32.026
1917	3842	21	0.8752	2.016
29425	52385	21	0.9199	0.000
1849	31032	21	0.846	18.011
1727	2067	21	0.8653	-30.011
3104	32443	21	0.8498	14.016
29522	90797	21	0.8592	14.016
1858	2381	21	0.8573	26.016
2440	43714	21	1.0	-0.000
2665	60440	21	0.8568	12.000
1551	82527	21	0.8789	30.011
29522	66681	21	0.8822	-15.995
1925	43802	21	0.8372	-15.995
82677	85691	21	0.8866	0.000
3079	72590	21	0.8715	15.995
2067	2104	21	0.8591	60.021
2089	52125	21	0.932	0.000
52411	100828	21	0.8651	-12.000
1849	5070	21	0.8903	0.000
3842	3979	21	0.8727	-30.011
76855	82677	21	0.8399	0.000
1606	31817	21	0.8569	-12.000
2238	82677	21	0.8556	-15.995
1672	31055	21	0.8048	0.036
29086	43783	21	0.844	2.016
52125	52411	21	0.8787	12.000
2826	29522	21	0.8657	15.995
2307	29494	21	0.8978	0.000
3743	124526	21	0.8928	-26.016
29425	100828	21	0.9266	0.000
2371	30163	21	0.8634	27.995
2158	7464	21	0.8586	-56.026
2440	29670	21	0.8774	-15.995
2307	3326	21	0.8826	-15.995
2067	3104	21	0.8475	84.021
3104	5070	21	0.8426	-1.979
2238	2307	21	0.9316	0.000
1611	2081	21	0.8772	-2.016
30163	30515	21	0.8866	-12.000
7464	124526	21	0.8874	42.011
1727	67033	21	0.8396	54.011
1548	2104	21	0.881	-26.016
1817	3043	21	0.852	-40.032
29670	52581	21	0.8438	13.979
1790	2104	21	0.8955	-42.011
1738	1806	21	0.8292	-42.010
29522	43714	21	0.93	-0.000
1657	2104	21	0.8724	15.995
52385	72590	21	0.8618	14.016
1817	31032	21	0.8541	27.995
2555	52385	21	0.8533	-15.995
2081	31245	21	0.8345	15.995
2371	43714	21	0.8798	-14.016
29425	52411	21	0.8743	12.000
2067	2242	21	0.8366	15.995
2355	44366	21	0.852	30.011
1986	2067	21	0.863	-58.006
1548	1606	21	0.851	14.016
2089	3356	21	0.8813	12.000
2307	29086	21	0.8822	0.000
1551	2067	21	0.842	-84.021
2826	72556	21	0.8431	12.000
29494	52125	21	0.8957	15.995
29670	60440	21	0.8448	42.010
2081	3104	21	0.8757	-0.036
2307	43714	21	0.904	-12.000
1803	6520	21	0.8613	14.016
2195	31032	21	0.8741	-2.016
1502	31800	21	0.8608	14.016
29425	72590	21	0.8846	14.016
1989	30163	21	0.8816	14.016
1903	3979	21	0.8448	-12.000
2104	6771	21	0.8511	10.021
1548	2473	21	0.8498	39.995
2361	3183	21	0.8525	-15.995
72556	76855	21	0.8401	0.000
2355	2665	21	0.8701	14.016
3104	67033	21	0.9367	0.000
1606	1806	21	0.851	-12.000
32443	82527	21	0.8552	15.995
1606	2195	21	0.8845	2.016
29425	43714	21	0.8793	-27.995
72590	100828	21	0.859	-14.016
1917	2195	21	0.9135	-12.000
1849	52883	21	0.8656	-26.016
2238	29494	21	0.8731	0.000
3079	90797	21	0.844	-12.000
2113	44366	21	0.839	0.000
2440	90797	21	0.8745	14.016
2371	66681	21	0.8618	-30.011
2081	2195	21	0.8593	18.011
1858	1925	21	0.8664	12.000
2473	11508	21	0.8191	-55.006
2195	31245	21	0.8701	-2.016
29522	29670	21	0.8732	-15.995
66681	90797	21	0.8637	30.011
2665	3079	21	0.8511	12.000
2307	29670	21	0.8716	-27.995
2089	29494	21	0.8913	-15.995
1903	1917	21	0.8561	15.995
1548	1803	21	0.8909	30.011
1986	2104	21	0.882	2.016
29425	30163	21	0.8787	14.016
52125	72590	21	0.8797	14.016
6520	32443	21	0.8847	-32.026
1611	1817	21	0.8881	-14.016
43714	66681	21	0.8895	-15.995
2195	3979	21	0.8734	-15.995
1522	26764	21	0.7374	0.058
2355	30515	21	0.8525	30.011
1803	2104	21	0.8576	-56.026
17983	26764	21	0.8801	0.036
1917	3979	21	0.8836	-27.995
1608	5070	21	0.8656	12.000
43783	60440	21	0.8419	12.000
3394	76855	21	0.8676	0.000
1611	2195	21	0.8802	15.995
2089	30163	21	0.8711	14.016
2371	43783	21	0.914	0.000
1657	1727	21	0.8822	-14.016
2440	29425	21	0.8754	27.995
1817	1903	21	0.835	26.016
1986	82527	21	0.8682	56.026
653	2165	21	0.8106	55.014
1551	1765	21	0.8577	14.016
2624	3284	21	0.8598	-15.995
29522	43783	21	0.8813	14.016
1551	52883	21	0.8442	-27.995
60898	82677	21	0.8239	0.000
1738	1803	21	0.8606	-14.016
3079	30163	21	0.8608	15.995
29425	52125	21	0.9403	0.000
1765	44135	21	0.8675	-15.995
1502	1657	21	0.8579	-12.000
2361	60652	21	0.8698	12.000
4811	66638	21	0.7486	14.016
43783	90797	21	0.9251	0.000
1727	3043	21	0.8316	2.016
31245	44135	21	0.8506	-18.011
1551	2104	21	0.8626	-24.000
30163	52125	21	0.8821	-14.016
3979	31032	21	0.832	13.979
1522	6656	21	0.8011	0.021
2665	44366	21	0.8541	15.995
2361	2624	21	0.8631	12.000
1611	26764	21	0.8224	68.026
3043	31817	21	0.8273	56.027
1903	26764	21	0.8029	56.026
30515	72590	21	0.8771	12.000
1925	43913	21	0.8246	14.016
31032	31800	21	0.8548	-30.011
1611	1917	21	0.8975	27.995
1765	1849	21	0.8543	-15.995
1903	31055	21	0.7972	-30.010
1989	72590	21	0.8663	14.016
29254	96518	21	0.8121	42.011
1989	30515	21	0.8529	2.016
2089	2279	21	0.8706	15.995
1522	17983	21	0.8011	0.021
1989	52125	21	0.9306	0.000
1657	3043	21	0.8713	-12.000
1606	31800	21	0.8511	-30.010
2307	29522	21	0.8903	-12.000
1817	31800	21	0.8415	-2.016
52125	52581	21	0.8851	-30.011
3842	26764	21	0.8247	38.016
2279	100828	21	0.8712	-15.995
3356	29425	21	0.8876	-12.000
1925	2555	21	0.8707	-12.000
3356	52581	21	0.8418	-42.011
1606	1917	21	0.8923	14.016
43714	52125	21	0.866	27.995
30163	43999	21	0.8713	-12.000
32443	124526	21	0.8774	27.995
1849	44135	21	0.8994	0.000
2624	29494	21	0.8968	0.000
2390	40282	21	0.8667	-0.013
2089	43802	21	0.8768	12.000
2624	100828	21	0.8485	15.995
5070	44135	21	0.9199	0.000
3356	43802	21	0.9132	-0.000
2279	3356	21	0.8526	-3.995
3284	85691	21	0.8366	0.000
29494	29522	21	0.8813	-12.000
3356	52125	21	0.8738	-12.000
1738	6520	21	0.8781	0.000
29670	90797	21	0.8437	30.011
2440	30163	21	0.8615	42.010
1551	2473	21	0.8706	42.010
43783	66681	21	0.8807	-30.011
2089	52581	21	0.8635	-30.011
29425	43802	21	0.8727	12.000
2826	3079	21	0.8473	42.010
52581	100828	21	0.8654	30.011
3183	60898	21	0.8255	12.000
3104	7464	21	0.8832	0.000
3394	82677	21	0.8759	0.000
52125	100828	21	0.9135	0.000
2081	67033	21	0.8702	-0.036
60898	72556	21	0.8553	-0.000
32848	60898	21	0.8168	12.000
2381	82448	21	0.8341	-26.016
30163	43714	21	0.8615	-42.011
2555	100828	21	0.8509	-15.995
3284	72556	21	0.8515	0.000
1657	1986	21	0.8467	13.979
1765	32443	21	0.9205	0.000
60440	90797	21	0.8464	-12.000
1606	6771	21	0.8586	-30.010
2238	90797	21	0.8467	2.016
2826	90797	21	0.8484	30.011
52385	60652	21	0.8516	-15.995
2238	43714	21	0.8932	-12.000
6656	17983	21	1.0	0.000
52385	52411	21	0.8648	12.000
1548	1611	21	0.9164	0.036
2665	43999	21	0.8368	15.995
1608	2081	21	0.8565	14.016
3326	66681	21	0.8663	-12.000
2826	29670	21	0.9004	0.000
1925	3356	21	0.8514	-15.995
3104	82527	21	0.8767	30.011
1858	43802	21	0.8334	-3.995
2355	2361	21	0.8513	0.000
52125	52385	21	0.9164	0.000
2089	52411	21	0.877	12.000
1502	52883	21	0.8746	0.000
2307	2440	21	0.904	-12.000
3183	32848	21	0.8234	0.000
1989	29425	21	0.9178	0.000
43714	90797	21	0.8745	14.016
31245	31800	21	0.8436	-30.011
29494	100828	21	0.8681	15.995
1502	1608	21	0.8665	14.016
29670	66681	21	0.9089	0.000
1989	100828	21	0.8842	0.000
1849	6771	21	0.8839	-12.000
1551	5070	21	0.8481	-1.979
2473	7464	21	0.8642	-42.010
2089	52385	21	0.912	0.000
29670	43714	21	0.8774	15.995
1790	1803	21	0.8807	14.016
1817	31817	21	0.842	15.995
76855	85691	21	0.8218	0.000
29494	43714	21	0.8858	-12.000
1608	52883	21	0.8586	-14.016
1989	52385	21	0.8836	0.000
2279	29425	21	0.876	-15.995
1548	1657	21	0.8336	-42.011
5070	6771	21	0.8764	-12.000
1806	3043	21	0.8323	-56.027
1989	2238	21	0.8564	-15.995
43913	96518	21	0.9243	0.000
5070	31800	21	0.8845	-12.000
2238	29670	21	0.8624	-27.995
3743	20028	21	0.9511	0.000
2158	124526	21	0.8967	-14.016
29494	30163	21	0.8781	30.010
66681	82677	21	0.8502	12.000
6771	31032	21	0.8571	30.011
3394	66681	21	0.8821	-12.000
2113	2665	21	0.837	-15.995
1817	2081	21	0.8764	12.000
1917	31817	21	0.8463	-26.016
1502	1849	21	0.8607	26.016
30515	60440	21	0.8517	-3.995
2242	11508	21	0.7755	55.031
3104	6771	21	0.8552	-13.979
60440	72590	21	0.87	15.995
2826	60440	21	0.8544	42.010
43802	100828	21	0.8627	-12.000
2371	29522	21	0.8685	-14.016
1765	2158	21	0.8667	42.010
1917	31800	21	0.8427	-44.026
3356	100828	21	0.8612	-12.000
31800	44135	21	0.8807	12.000
2158	32443	21	0.8861	-42.010
2381	43913	21	0.86	0.000
1858	2555	21	0.8769	0.000
2665	90797	21	0.8411	0.000
30163	44366	21	0.8616	-12.000
2195	3842	21	0.869	14.016
2104	3043	21	0.867	-27.995
1989	29494	21	0.883	-15.995
44135	67033	21	0.8415	1.979
1657	2067	21	0.8611	-44.026
1691	4811	21	0.8271	0.016
3284	60898	21	0.8339	0.000
2279	43802	21	0.8478	-3.995
2238	66681	21	0.866	-27.995
3104	44135	21	0.8515	-1.979
1790	7464	21	0.8262	-18.010
1858	82448	21	0.8971	0.000
1608	31800	21	0.8803	0.000
2355	60652	21	0.8433	12.000
1548	1790	21	0.9098	15.995
2665	30515	21	0.8549	15.995
6656	26764	21	0.8801	0.036
29670	72556	21	0.8478	12.000
1765	82527	21	0.8851	15.995
1989	2307	21	0.8747	-15.995
2826	66681	21	0.8808	0.000
2238	29522	21	0.8775	-12.000
44366	72590	21	0.8655	12.000
3326	43783	21	0.8587	18.011
2238	29086	21	0.8605	0.000
1608	31032	21	0.8314	30.011
31245	31817	21	0.8324	-12.000
1849	2195	21	0.8404	20.026
66681	76855	21	0.8521	12.000
2238	2440	21	0.8932	-12.000
944	1790	21	0.8459	0.993
2067	52883	21	0.8453	56.026
1765	1790	21	0.8595	3.995
1790	2473	21	0.9001	24.000
2624	60652	21	0.8564	0.000
1502	1803	21	0.8601	60.021
2361	52385	21	0.854	27.995
1611	2113	21	0.8139	-43.006
944	11508	21	0.8182	-30.013
1738	2195	21	0.8466	-27.995
60898	85691	21	0.8382	0.000
2195	31817	21	0.8607	-14.016
2089	100828	21	0.9113	0.000
29494	52411	21	0.8688	27.995
1551	7464	21	0.8521	0.000
3842	31817	21	0.8074	-28.031
2307	52125	21	0.8816	15.995
29086	43714	21	0.8592	-12.000
31032	44135	21	0.8444	-18.011
2081	3842	21	0.8365	32.026
3394	85691	21	0.8643	0.000
29670	43783	21	0.8564	30.011
2158	6520	21	0.8707	-9.984
944	2473	21	0.8157	24.993
2624	52411	21	0.8489	27.995
1727	52883	21	0.8499	26.016
1738	2165	21	0.8379	14.016
1727	2104	21	0.8755	30.011
2104	3104	21	0.8437	24.000
2158	67033	21	0.8379	-56.026
2440	29086	21	0.8592	12.000
1492	2592	21	0.8715	0.000
1849	1917	21	0.8414	32.026
7464	82527	21	0.8731	30.011
3326	3394	21	0.9088	0.000
1611	31032	21	0.8342	13.979
3284	60652	21	0.8435	15.995
44135	52883	21	0.867	-26.016
31032	31245	21	0.93	0.000
1502	2104	21	0.8663	3.995
2307	3394	21	0.8657	-15.995
2279	2555	21	0.9137	0.000
43802	52411	21	0.9235	0.000
1548	32443	21	0.8434	12.000
43802	52125	21	0.8652	-12.000
1765	67033	21	0.8678	-14.016
43802	52385	21	0.8676	-12.000
3394	72556	21	0.8852	-0.000
3356	52411	21	0.9308	-0.000
29522	30515	21	0.8668	30.010
2158	2473	21	0.8569	-14.016
2624	3356	21	0.8588	27.995
2238	3326	21	0.8617	-15.995
52385	100828	21	0.9483	0.000
2279	30515	21	0.8538	-13.979
2440	30515	21	0.8613	30.010
2279	52411	21	0.8466	-3.995
29425	52581	21	0.8779	-30.011
3079	60440	21	0.9258	0.000
29425	29494	21	0.8979	-15.995
1727	2242	21	0.8367	-14.016
1502	1727	21	0.8571	-26.016
2089	3284	21	0.8603	-31.990
67033	82527	21	0.8639	30.011
2158	3104	21	0.8587	-56.026
1858	2279	21	0.8902	0.000
3079	44366	21	0.8418	3.995
72556	85691	21	0.8685	0.000
30163	60440	21	0.8586	-15.995
1606	1817	21	0.862	-27.995
1657	1714	21	0.8419	-2.016
2440	29522	21	0.93	0.000
2165	6520	21	0.8566	-14.016
43999	44366	21	0.8756	0.000
3326	72556	21	0.8838	-0.000
1803	1817	21	0.8492	-43.990
2279	52125	21	0.8659	-15.995
1790	82527	21	0.9033	12.000
1925	100828	21	0.8534	-27.995
30515	44366	21	0.8994	0.000
5070	67033	21	0.844	1.979
1903	3842	21	0.8165	18.011
1606	3043	21	0.8491	-68.027
1803	1917	21	0.8591	-1.979
1817	1917	21	0.8936	42.011
1608	1817	21	0.8475	2.016
1925	2592	21	0.8587	-0.000
2361	29494	21	0.8678	12.000
1548	1765	21	0.8675	12.000
1803	6771	21	0.8649	-46.005
1551	3104	21	0.8857	0.000
2081	31032	21	0.8492	15.995
6771	67033	21	0.8576	13.979
2104	67033	21	0.8428	24.000
1502	1548	21	0.8489	30.011
1608	6771	21	0.9043	0.000
1606	1803	21	0.8912	15.995
1986	2242	21	0.8577	-42.011
1903	2081	21	0.8843	-14.016
1790	1986	21	0.8856	-44.026
1803	2195	21	0.8704	-13.979
3326	82677	21	0.8856	0.000
1989	52411	21	0.8586	12.000
1551	2081	21	0.9177	0.036
1806	31817	21	0.8335	0.000
6289	52883	21	0.8695	0.000
2440	43783	21	0.8892	14.016
1817	31245	21	0.8612	27.995
1548	3104	21	0.8445	-2.016
2555	2592	21	0.859	12.000
1925	2279	21	0.8817	-12.000
1917	31032	21	0.8862	-14.016
1817	2195	21	0.8973	30.011
653	4807	21	0.8283	30.047
1608	44135	21	0.8407	12.000
43714	43783	21	0.8892	14.016
1803	82527	21	0.8714	-2.016
2371	2440	21	0.8795	-14.016
2279	52385	21	0.8776	-15.995
1727	1790	21	0.8351	72.021
31800	52883	21	0.8467	-14.016
1849	31800	21	0.8819	-12.000
1714	2242	21	0.815	-26.016
1611	1903	21	0.875	12.000
30515	43714	21	0.8636	-30.011
2371	90797	21	0.9284	0.000
29494	60652	21	0.8707	-0.000
2381	2665	21	0.821	-55.990
3394	43783	21	0.8512	18.011
1608	3043	21	0.8299	-38.016
1738	31817	21	0.8352	-42.010
1611	3979	21	0.9215	0.000
1925	2381	21	0.8316	14.016
43999	72590	21	0.8683	12.000
1492	2555	21	0.837	-12.000
2371	43999	21	0.844	15.995
7464	67033	21	0.8829	0.000
1608	1849	21	0.8651	12.000
1551	1790	21	0.8767	18.010
3393	60440	21	0.8592	-0.000
5070	52883	21	0.8629	-26.016
29522	30163	21	0.8599	42.010
1986	2473	21	0.8702	68.026
1986	7464	21	0.8206	26.016
7464	32443	21	0.8679	14.016
2238	3394	21	0.856	-15.995
3844	4807	21	0.8508	44.027
2307	2371	21	0.8628	2.016
2624	2826	21	0.8569	-27.995
1502	1551	21	0.8474	27.995
2361	72590	21	0.8639	42.010
1765	7464	21	0.8622	-14.016
3326	29670	21	0.8606	-12.000
1551	67033	21	0.8828	0.000
2307	66681	21	0.8807	-27.995
2165	31817	21	0.8066	-56.026
2195	3043	21	0.8512	-70.042
3356	52385	21	0.8621	-12.000
6771	31800	21	0.9061	0.000
1917	31245	21	0.8836	-14.016
1502	82527	21	0.8514	58.006
2440	66681	21	0.8895	-15.995
6771	52883	21	0.8839	-14.016
1714	1986	21	0.8603	15.995
2279	72590	21	0.8625	-1.979
2081	7464	21	0.8426	-0.036
3326	85691	21	0.8683	0.000
1858	3356	21	0.8509	-3.995
3104	52883	21	0.8728	-27.995
1803	31245	21	0.8516	-15.995
2089	72590	21	0.8704	14.016
1917	2081	21	0.8901	-30.011
1548	3043	21	0.8314	-54.011
72556	82677	21	0.8917	0.000
30163	72590	21	0.9172	0.000
2238	43783	21	0.8597	2.016
3079	3393	21	0.8701	0.000
2067	67033	21	0.8405	84.021
1548	2158	21	0.8442	54.011
2089	29425	21	0.9424	0.000
1548	82527	21	0.8948	27.995
653	27031	21	0.8314	0.000
1765	1903	21	0.8776	0.036
3326	76855	21	0.8844	0.000
2307	43783	21	0.8825	2.016
1606	31245	21	0.9265	0.000
1727	1986	21	0.859	27.995
1502	44135	21	0.8597	26.016
9426	66623	23	0.8713	17.967
66623	66849	23	0.8847	18.011
360	27379	24	0.7664	2.016
108	487	24	0.9409	14.016
715	972	24	0.8797	14.016
103	239	24	0.8049	-45.058
439	495	24	0.8805	56.063
555	683	24	0.8165	-28.031
439	673	24	0.8788	14.016
274	855	24	0.8174	-14.016
360	439	24	0.9028	-42.047
487	743	24	0.8858	14.016
439	855	24	0.8283	70.078
487	715	24	0.7772	18.011
360	855	24	0.9243	28.031
495	855	24	0.9453	14.015
702	715	24	0.7876	42.047
274	3240	24	0.7609	-15.000
405	972	24	0.88	14.016
555	575	24	0.8721	-18.011
360	487	24	0.8931	14.016
683	702	24	0.7722	-56.063
103	439	24	0.931	-28.031
103	360	24	0.9587	14.016
274	575	24	0.8367	14.016
296	702	24	0.8358	-28.031
274	748	24	0.7858	32.026
360	405	24	0.844	32.026
296	405	24	0.8571	14.016
495	27379	24	0.7927	-12.000
33728	60523	24	0.8487	2.016
495	743	24	0.8927	14.015
103	240	24	0.8457	-31.042
405	2108	24	0.851	0.000
683	748	24	0.8151	28.031
108	743	24	0.898	28.031
360	495	24	0.9394	14.016
103	495	24	0.9151	28.031
296	715	24	0.8265	14.016
487	673	24	0.8795	-42.047
103	296	24	0.8412	32.026
5568	67723	24	0.8737	-18.010
360	715	24	0.8489	32.026
673	743	24	0.9005	56.062
108	296	24	0.7965	18.011
108	240	24	0.8246	-45.058
108	239	24	0.7827	-59.074
495	683	24	0.8708	32.026
108	33728	24	0.9436	-0.015
3240	67723	24	0.8486	-60.021
439	702	24	0.8567	32.026
405	702	24	0.8252	-42.047
715	2108	24	0.8095	0.000
495	972	24	0.8205	32.026
405	683	24	0.8796	14.016
108	673	24	0.9271	-28.031
683	972	24	0.9416	0.000
274	495	24	0.7814	-28.031
555	972	24	0.776	-28.031
5568	16240	24	0.7821	-35.037
103	855	24	0.9027	42.047
702	972	24	0.8048	56.063
405	487	24	0.7722	-18.011
748	972	24	0.7738	-28.031
103	108	24	0.9288	14.016
296	972	24	0.8485	28.031
239	240	24	0.7751	14.016
16240	67723	24	0.9107	17.027
972	2108	24	0.7891	-14.016
855	27379	24	0.815	-26.016
274	555	24	0.7872	32.026
296	683	24	0.8296	28.031
405	715	24	0.9479	0.000
683	2108	24	0.7805	-14.016
555	748	24	0.9954	-0.000
487	575	24	0.7834	42.047
683	715	24	0.8807	-14.016
575	748	24	0.8702	18.010
2169	60073	26	0.9792	-0.000
1	60073	26	0.9826	0.000
1	2169	26	0.9807	0.000
2041	2840	30	0.9165	-0.038
5988	7165	31	0.8299	-14.016
37292	59973	31	0.8237	56.063
15040	59942	31	0.9241	-63.068
5437	17809	31	0.8395	-320.308
4309	17809	31	0.861	0.984
59856	60945	31	0.8542	-28.031
5988	60945	31	0.9096	-28.031
17809	77192	31	0.9714	56.062
37292	60786	31	0.8944	56.063
15040	60376	31	0.8853	-2.015
2415	94390	31	0.8757	-19.006
3389	61457	31	0.9187	58.078
59973	60846	31	0.8643	-14.016
15040	61947	31	0.8435	-32.026
60781	61947	31	0.8499	-14.016
17809	33392	31	0.9089	-56.063
5988	63885	31	0.8795	-77.084
3389	60630	31	0.9515	82.078
62005	77192	31	0.8839	56.063
2647	7714	31	0.9628	56.063
59856	62163	31	0.8836	0.000
4309	60786	31	0.8487	56.063
2415	2647	31	0.9513	-77.084
3389	7165	31	0.9766	56.063
60786	100895	31	0.9231	-77.084
5988	15040	31	0.8392	-14.016
60376	61558	31	0.8292	-26.016
32411	62005	31	0.9506	56.062
60846	77192	31	0.9197	15.000
59973	100895	31	0.8642	-77.084
36706	61558	31	0.8805	-0.000
2286	60630	31	0.9143	26.016
17809	32411	31	0.9089	-56.063
862	20062	31	0.8304	35.037
15040	94390	31	0.8627	-75.068
862	32411	31	0.8884	-56.063
862	17809	31	0.9717	0.000
2415	59890	31	0.9073	58.078
862	77192	31	0.9482	56.063
15040	59890	31	0.9026	2.016
4309	37292	31	0.9191	0.000
60539	62005	31	0.845	-91.100
3389	11147	31	0.8538	14.016
2286	7165	31	0.9366	0.000
5988	11147	31	0.8933	-56.062
2647	94390	31	0.948	58.078
20062	33392	31	0.858	-91.100
5988	62163	31	0.8213	0.000
15040	61558	31	0.8293	-28.031
2286	61457	31	0.8953	2.016
5437	77192	31	0.8248	-264.246
862	37292	31	0.8822	-0.984
20062	60539	31	0.934	56.062
5988	59856	31	0.9646	0.000
7165	60630	31	0.9638	26.016
2647	15040	31	0.8602	133.147
60539	77192	31	0.8537	-35.037
59973	60786	31	0.8775	0.000
60781	60786	31	0.8665	14.016
32411	33392	31	0.9584	0.000
59973	77192	31	0.8745	0.984
59856	63885	31	0.8512	-77.084
2415	11147	31	0.8544	14.016
33392	62005	31	0.9561	56.062
36706	60945	31	0.8422	14.016
2286	3389	31	0.9208	-56.063
60630	61457	31	0.9102	-24.000
2415	60376	31	0.897	54.047
4309	59973	31	0.8343	56.063
2415	15040	31	0.954	56.062
17809	20062	31	0.8462	35.037
20062	32411	31	0.8656	-91.100
7714	15040	31	0.9294	77.084
862	4309	31	0.8446	-0.984
59942	94390	31	0.8783	-12.000
2415	7714	31	0.857	-21.022
862	33392	31	0.8913	-56.063
60786	60846	31	0.9264	-14.016
60786	77192	31	0.934	0.984
7165	61457	31	0.9274	2.016
59890	94390	31	0.8813	-77.084
2415	61558	31	0.849	28.031
36706	60376	31	0.8232	26.016
11147	60945	31	0.9485	28.032
15040	36706	31	0.8981	-28.031
7714	94390	31	0.9295	2.016
36706	59890	31	0.8581	30.047
17809	37292	31	0.8977	-0.984
59973	60781	31	0.8519	-14.016
2647	59942	31	0.8869	70.078
11147	59856	31	0.839	56.062
7714	59942	31	0.9498	14.016
2415	59942	31	0.8564	-7.006
2415	36706	31	0.9111	28.032
60846	62391	31	0.9001	14.016
7216	28698	32	0.9533	118.063
2774	3210	32	0.9879	-44.026
7216	14327	32	0.9838	-44.026
1668	28880	32	0.943	-258.183
28747	28801	32	0.9786	-44.026
9993	28801	32	0.9413	-132.079
7216	28880	32	0.9609	-38.052
28748	29231	32	0.947	5.974
1907	14327	32	0.9688	-220.131
7216	28747	32	0.9484	74.037
2560	3692	32	0.9622	-88.052
1618	1801	32	0.9473	-44.026
3864	14327	32	0.941	-138.052
1668	7216	32	0.9621	-220.131
28698	28801	32	0.9498	-88.052
2774	28699	32	0.9729	-82.078
1907	2774	32	0.9784	-88.053
1668	2788	32	0.9551	-82.078
3207	28801	32	0.9434	-74.037
1907	28747	32	0.934	-102.068
1668	2774	32	0.976	-132.079
1477	1801	32	0.9355	-82.078
3864	29231	32	0.9361	-176.104
2562	9993	32	0.925	-30.010
3207	28747	32	0.9421	-30.010
7216	28801	32	0.9552	30.010
1668	28698	32	0.9496	-102.068
3864	28699	32	0.9792	-88.052
1880	2774	32	0.9816	-44.026
7216	28748	32	0.9768	-88.052
2562	4619	32	0.9233	14.016
1668	3864	32	0.9425	-126.105
14327	28699	32	0.9591	50.000
28801	28880	32	0.9408	-68.062
1880	3210	32	0.9768	-88.052
1477	1618	32	0.9107	-38.052
1880	2788	32	0.9443	5.974
14327	28880	32	0.9598	5.974
1478	1481	32	0.9304	44.026
2560	3207	32	0.9649	-44.026
28698	28748	32	0.9479	-206.115
2560	28801	32	0.9381	-118.063
3210	7216	32	0.9841	-44.026
3210	3864	32	0.9464	50.000
1801	28721	32	0.9437	-132.079
3210	29231	32	0.9453	-126.104
1074	2562	32	0.9087	-44.026
3864	28880	32	0.9692	-132.078
2774	28801	32	0.949	-58.042
28880	29231	32	0.9528	-44.026
1618	2788	32	0.9501	-88.052
1668	1907	32	0.9833	-44.026
2788	28699	32	0.9674	-132.079
986	1025	32	0.9209	-44.026
1880	7216	32	0.9722	-132.078
1907	28721	32	0.9479	-126.105
1880	1907	32	0.9784	44.026
1880	2560	32	0.9442	15.995
28721	28880	32	0.9702	-88.052
28747	28748	32	0.951	-162.089
2774	29231	32	0.9433	-170.130
2788	28880	32	0.954	-176.104
1478	1618	32	0.9227	-82.078
1477	1478	32	0.9452	44.026
9993	28747	32	0.9433	-88.053
1801	2788	32	0.9653	-44.027
1880	14327	32	0.9738	-176.105
1477	1668	32	0.9468	-44.026
28699	29231	32	0.9469	-88.052
2560	3864	32	0.9365	-54.047
3692	29231	32	0.9248	-142.099
1880	3864	32	0.9476	-38.052
1907	28748	32	0.954	-264.157
28748	28801	32	0.9516	118.063
1668	28721	32	0.9453	-170.131
899	986	32	0.9475	-14.016
3207	9993	32	0.9286	58.042
1074	1477	32	0.9114	28.031
