Tree#,Groups,WScore
1,PAL_64_LR-TAG_12_OS,0.122416
1,PAL_64_WC-TAG_12_OS,0.639181
1,PAL_65_DR-TAG_12_OS,0.253437
1,PAL_65_LR-TAG_12_OS,0.205173
1,PAL_65_WC-TAG_12_OS,0.108022
1,PAL_66_DR-TAG_12_OS,0.406614
1,PAL_66_LR-TAG_12_OS,0.094992
1,PAL_66_WC-TAG_12_OS,0.099137
1,PAL_O5_OS-TAG_12_OS,0.092594
1,PCR_POS_1-TAG_12_OS,0.865258
1,PCR_POS_2-TAG_12_OS,0.861916
1,PCR_POS_3-TAG_12_OS,0.867162
1,PCR_POS_4-TAG_12_OS,0.863128
1,PCR_POS_REDO-TAG_12_OS,0.86916
1,Plate1_A1-TAG_12_OS,0.663139
1,Plate2_A1-TAG_12_OS,0.661575
1,ROS_07_DR-TAG_12_OS,0.609728
1,ROS_07_LR-TAG_12_OS,0.431589
1,ROS_07_WC-TAG_12_OS,0.455111
1,ROS_CTD_OS-TAG_12_OS,0.088388
1,SWA_01_WC-TAG_12_OS,0.65398
1,SWA_08_WC-TAG_12_OS,0.311705
1,SWA_16_WC-TAG_12_OS,0.632201
1,SWA_40_DR-TAG_12_OS,0.443236
1,SWA_40_LR-TAG_12_OS,0.308387
1,SWA_40_OS-TAG_12_OS,0.118911
1,SWA_40_WC-TAG_12_OS,0.544387
1,SWA_41_DR-TAG_12_OS,0.572287
1,SWA_41_LR-TAG_12_OS,0.442597
1,SWA_41_OS-TAG_12_OS,0.290926
1,SWA_41_WC-TAG_12_OS,0.245822
1,A1_a_T00-TAU_04_DR,0.416732
1,A1_a_T36-TAU_04_DR,0.442706
1,A1_c_T00-TAU_04_DR,0.441507
1,A1_c_T36-TAU_04_DR,0.360438
1,A1_w_T00-TAU_04_DR,0.45355
1,A1_w_T36-TAU_04_DR,0.452361
1,A1_x_T00-TAU_04_DR,0.477356
1,A1_x_T_48-TAU_04_DR,0.577002
1,A2_a_T00-TAU_04_DR,0.427118
1,A2_a_T36-TAU_04_DR,0.487303
1,A2_c_T00-TAU_04_DR,0.461127
1,A2_c_T36-TAU_04_DR,0.485244
1,A2_w_T00-TAU_04_DR,0.491894
1,A2_w_T36-TAU_04_DR,0.463896
1,A2_x_T00-TAU_04_DR,0.498183
1,A2_x_T_48-TAU_04_DR,0.600501
1,A3_a_T00-TAU_04_DR,0.449532
1,A3_a_T36-TAU_04_DR,0.489188
1,A3_c_T00-TAU_04_DR,0.480106
1,A3_c_T36-TAU_04_DR,0.372461
1,A3_w_T00-TAU_04_DR,0.479609
1,A3_w_T36-TAU_04_DR,0.518097
1,A3_x_T00-TAU_04_DR,0.511467
1,A3_x_T_48-TAU_04_DR,0.577345
1,ABC_001-TAU_04_DR,0.457232
1,ABC_002-TAU_04_DR,0.475044
1,ABC_003-TAU_04_DR,0.460779
1,ABC_005-TAU_04_DR,0.476868
1,ABC_006-TAU_04_DR,0.473524
1,ABC_007-TAU_04_DR,0.454797
1,ABC_008-TAU_04_DR,0.470131
1,ABC_009-TAU_04_DR,0.475742
1,ABC_010-TAU_04_DR,0.517192
1,ABC_011-TAU_04_DR,0.49153
1,ABC_012-TAU_04_DR,0.481472
1,ABC_013-TAU_04_DR,0.472879
1,ABC_014-TAU_04_DR,0.495221
1,ABC_015-TAU_04_DR,0.520903
1,ABC_016-TAU_04_DR,0.477904
1,ABC_017-TAU_04_DR,0.469467
1,ABC_018-TAU_04_DR,0.460317
1,ABC_055-TAU_04_DR,0.481
1,ABC_055_v1-TAU_04_DR,0.66522
1,ABC_056-TAU_04_DR,0.702098
1,ABC_057-TAU_04_DR,0.667467
1,ABC_059-TAU_04_DR,0.693428
1,ABC_059_v1-TAU_04_DR,0.690929
1,ABC_060-TAU_04_DR,0.701622
1,ABC_061-TAU_04_DR,0.561502
1,ABC_062-TAU_04_DR,0.590658
1,ABC_063-TAU_04_DR,0.583219
1,ABC_064-TAU_04_DR,0.578374
1,ABC_065-TAU_04_DR,0.718735
1,ABC_066-TAU_04_DR,0.706031
1,ABC_067-TAU_04_DR,0.63894
1,ABC_068-TAU_04_DR,0.611766
1,ABC_069-TAU_04_DR,0.601905
1,ABC_070-TAU_04_DR,0.592144
1,ABC_071-TAU_04_DR,0.629806
1,ABC_072-TAU_04_DR,0.836363
1,ABC_MOC_B-TAU_04_DR,0.46482
1,BACKREEF_T_48-TAU_04_DR,0.611571
1,BAKER_OS-TAU_04_DR,0.564328
1,BAK_02_DR-TAU_04_DR,0.629534
1,BAK_02_LR-TAU_04_DR,0.715844
1,BAK_02_WC-TAU_04_DR,0.590801
1,BAK_100_DR-TAU_04_DR,0.451555
1,BAK_100_LR-TAU_04_DR,0.638846
1,BAK_11_DR-TAU_04_DR,0.352362
1,BAK_11_LR-TAU_04_DR,0.564049
1,BAK_11_OS-TAU_04_DR,0.607219
1,BAK_11_WC-TAU_04_DR,0.569316
1,BAK_14_DR-TAU_04_DR,0.579315
1,BAK_14_LR-TAU_04_DR,0.609763
1,BAK_14_WC-TAU_04_DR,0.365046
1,C1_a_T00-TAU_04_DR,0.409366
1,C1_a_T36-TAU_04_DR,0.430562
1,C1_c_T00-TAU_04_DR,0.427945
1,C1_c_T36-TAU_04_DR,0.366048
1,C1_w_T00-TAU_04_DR,0.450542
1,C1_w_T36-TAU_04_DR,0.336443
1,C1_x_T00-TAU_04_DR,0.445312
1,C1_x_T_48-TAU_04_DR,0.608231
1,C2_a_T00-TAU_04_DR,0.419744
1,C2_a_T36-TAU_04_DR,0.365864
1,C2_c_T00-TAU_04_DR,0.461506
1,C2_c_T36-TAU_04_DR,0.377297
1,C2_w_T00-TAU_04_DR,0.485638
1,C2_w_T36-TAU_04_DR,0.358277
1,C2_x_T00-TAU_04_DR,0.442426
1,C2_x_T_48-TAU_04_DR,0.627139
1,C3_a_T00-TAU_04_DR,0.445952
1,C3_a_T36-TAU_04_DR,0.441826
1,C3_c_T00-TAU_04_DR,0.472006
1,C3_c_T36-TAU_04_DR,0.467314
1,C3_w_T00-TAU_04_DR,0.4777
1,C3_w_T36-TAU_04_DR,0.38833
1,C3_x_T00-TAU_04_DR,0.497218
1,C3_x_T_48-TAU_04_DR,0.604025
1,HOWLAND_OS-TAU_04_DR,0.573414
1,HOW_11_DR-TAU_04_DR,0.564641
1,HOW_11_LR-TAU_04_DR,0.422943
1,HOW_12_DR-TAU_04_DR,0.509113
1,HOW_12_LR-TAU_04_DR,0.62122
1,HOW_13_DR-TAU_04_DR,0.372217
1,HOW_13_LR-TAU_04_DR,0.668324
1,HOW_13_WC-TAU_04_DR,0.635143
1,HOW_14_WC-TAU_04_DR,0.608702
1,HOW_S1_DR-TAU_04_DR,0.62318
1,HOW_S1_LR-TAU_04_DR,0.642303
1,JAR_01_DR-TAU_04_DR,0.51451
1,JAR_01_LR-TAU_04_DR,0.632915
1,JAR_01_WC-TAU_04_DR,0.639409
1,JAR_04_DR-TAU_04_DR,0.51813
1,JAR_04_LR-TAU_04_DR,0.609834
1,JAR_04_WC-TAU_04_DR,0.590122
1,JAR_08_DR-TAU_04_DR,0.496586
1,JAR_08_LR-TAU_04_DR,0.623962
1,JAR_08_WC-TAU_04_DR,0.548319
1,JAR_11_DR-TAU_04_DR,0.488922
1,JAR_11_LR-TAU_04_DR,0.623431
1,JAR_11_OS-TAU_04_DR,0.637059
1,JAR_11_WC-TAU_04_DR,0.534577
1,KIN_04_LR-TAU_04_DR,0.633192
1,KIN_04_WC-TAU_04_DR,0.635559
1,KIN_05_OS-TAU_04_DR,0.629597
1,KIN_13_DR-TAU_04_DR,0.411592
1,KIN_13_LR-TAU_04_DR,0.634483
1,KIN_13_WC-TAU_04_DR,0.558535
1,KIN_16_DR-TAU_04_DR,0.413678
1,KIN_16_LR-TAU_04_DR,0.643987
1,KIN_16_WC-TAU_04_DR,0.635471
1,KIW_04_DR-TAU_04_DR,0.38963
1,OFU_06-TAU_04_DR,0.463347
1,OFU_06_DR-TAU_04_DR,0.36425
1,OFU_06_LR-TAU_04_DR,0.470919
1,OFU_09_DR-TAU_04_DR,0.209677
1,OFU_09_LR-TAU_04_DR,0.477116
1,OFU_09_WC-TAU_04_DR,0.423924
1,PAL_19_DR-TAU_04_DR,0.550824
1,PAL_19_LR-TAU_04_DR,0.63359
1,PAL_19_WC-TAU_04_DR,0.635543
1,PAL_23_WC-TAU_04_DR,0.615535
1,PAL_25_DR-TAU_04_DR,0.338078
1,PAL_25_LR-TAU_04_DR,0.512163
1,PAL_64_DR-TAU_04_DR,0.332237
1,PAL_64_LR-TAU_04_DR,0.628134
1,PAL_64_WC-TAU_04_DR,0.370322
1,PAL_65_DR-TAU_04_DR,0.563728
1,PAL_65_LR-TAU_04_DR,0.617423
1,PAL_65_WC-TAU_04_DR,0.6216
1,PAL_66_DR-TAU_04_DR,0.484246
1,PAL_66_LR-TAU_04_DR,0.632469
1,PAL_66_WC-TAU_04_DR,0.633024
1,PAL_O5_OS-TAU_04_DR,0.646285
1,PCR_POS_1-TAU_04_DR,0.860469
1,PCR_POS_2-TAU_04_DR,0.856625
1,PCR_POS_3-TAU_04_DR,0.862037
1,PCR_POS_4-TAU_04_DR,0.858033
1,PCR_POS_REDO-TAU_04_DR,0.864408
1,Plate1_A1-TAU_04_DR,0.568962
1,Plate2_A1-TAU_04_DR,0.57243
1,ROS_07_DR-TAU_04_DR,0.186904
1,ROS_07_LR-TAU_04_DR,0.473429
1,ROS_07_WC-TAU_04_DR,0.385263
1,ROS_CTD_OS-TAU_04_DR,0.603895
1,SWA_01_WC-TAU_04_DR,0.51664
1,SWA_08_WC-TAU_04_DR,0.604802
1,SWA_16_WC-TAU_04_DR,0.450201
1,SWA_40_DR-TAU_04_DR,0.589859
1,SWA_40_LR-TAU_04_DR,0.632327
1,SWA_40_OS-TAU_04_DR,0.619062
1,SWA_40_WC-TAU_04_DR,0.587827
1,SWA_41_DR-TAU_04_DR,0.607529
1,SWA_41_LR-TAU_04_DR,0.649367
1,SWA_41_OS-TAU_04_DR,0.612058
1,SWA_41_WC-TAU_04_DR,0.606572
1,TAG_12_OS-TAU_04_DR,0.650186
1,A1_a_T00-TAU_04_WC,0.420632
1,A1_a_T36-TAU_04_WC,0.49276
1,A1_c_T00-TAU_04_WC,0.427483
1,A1_c_T36-TAU_04_WC,0.509333
1,A1_w_T00-TAU_04_WC,0.446085
1,A1_w_T36-TAU_04_WC,0.507278
1,A1_x_T00-TAU_04_WC,0.406352
1,A1_x_T_48-TAU_04_WC,0.524174
1,A2_a_T00-TAU_04_WC,0.405715
1,A2_a_T36-TAU_04_WC,0.523426
1,A2_c_T00-TAU_04_WC,0.417937
1,A2_c_T36-TAU_04_WC,0.532649
1,A2_w_T00-TAU_04_WC,0.434016
1,A2_w_T36-TAU_04_WC,0.502137
1,A2_x_T00-TAU_04_WC,0.433751
1,A2_x_T_48-TAU_04_WC,0.554997
1,A3_a_T00-TAU_04_WC,0.42182
1,A3_a_T36-TAU_04_WC,0.52039
1,A3_c_T00-TAU_04_WC,0.444639
1,A3_c_T36-TAU_04_WC,0.532612
1,A3_w_T00-TAU_04_WC,0.443096
1,A3_w_T36-TAU_04_WC,0.519152
1,A3_x_T00-TAU_04_WC,0.407489
1,A3_x_T_48-TAU_04_WC,0.509015
1,ABC_001-TAU_04_WC,0.452978
1,ABC_002-TAU_04_WC,0.455906
1,ABC_003-TAU_04_WC,0.459833
1,ABC_005-TAU_04_WC,0.472622
1,ABC_006-TAU_04_WC,0.468273
1,ABC_007-TAU_04_WC,0.469422
1,ABC_008-TAU_04_WC,0.469232
1,ABC_009-TAU_04_WC,0.482091
1,ABC_010-TAU_04_WC,0.526665
1,ABC_011-TAU_04_WC,0.48677
1,ABC_012-TAU_04_WC,0.457607
1,ABC_013-TAU_04_WC,0.463687
1,ABC_014-TAU_04_WC,0.496933
1,ABC_015-TAU_04_WC,0.528248
1,ABC_016-TAU_04_WC,0.459733
1,ABC_017-TAU_04_WC,0.470295
1,ABC_018-TAU_04_WC,0.456046
1,ABC_055-TAU_04_WC,0.582929
1,ABC_055_v1-TAU_04_WC,0.660636
1,ABC_056-TAU_04_WC,0.684765
1,ABC_057-TAU_04_WC,0.659616
1,ABC_059-TAU_04_WC,0.68615
1,ABC_059_v1-TAU_04_WC,0.687023
1,ABC_060-TAU_04_WC,0.689836
1,ABC_061-TAU_04_WC,0.588823
1,ABC_062-TAU_04_WC,0.587676
1,ABC_063-TAU_04_WC,0.608224
1,ABC_064-TAU_04_WC,0.622241
1,ABC_065-TAU_04_WC,0.704286
1,ABC_066-TAU_04_WC,0.693927
1,ABC_067-TAU_04_WC,0.647982
1,ABC_068-TAU_04_WC,0.615258
1,ABC_069-TAU_04_WC,0.625551
1,ABC_070-TAU_04_WC,0.623274
1,ABC_071-TAU_04_WC,0.657162
1,ABC_072-TAU_04_WC,0.815146
1,ABC_MOC_B-TAU_04_WC,0.434218
1,BACKREEF_T_48-TAU_04_WC,0.495704
1,BAKER_OS-TAU_04_WC,0.431608
1,BAK_02_DR-TAU_04_WC,0.586757
1,BAK_02_LR-TAU_04_WC,0.668016
1,BAK_02_WC-TAU_04_WC,0.430326
1,BAK_100_DR-TAU_04_WC,0.456962
1,BAK_100_LR-TAU_04_WC,0.518772
1,BAK_11_DR-TAU_04_WC,0.480996
1,BAK_11_LR-TAU_04_WC,0.498645
1,BAK_11_OS-TAU_04_WC,0.447008
1,BAK_11_WC-TAU_04_WC,0.441454
1,BAK_14_DR-TAU_04_WC,0.508519
1,BAK_14_LR-TAU_04_WC,0.457109
1,BAK_14_WC-TAU_04_WC,0.425016
1,C1_a_T00-TAU_04_WC,0.409866
1,C1_a_T36-TAU_04_WC,0.488438
1,C1_c_T00-TAU_04_WC,0.415949
1,C1_c_T36-TAU_04_WC,0.538112
1,C1_w_T00-TAU_04_WC,0.442117
1,C1_w_T36-TAU_04_WC,0.486626
1,C1_x_T00-TAU_04_WC,0.429804
1,C1_x_T_48-TAU_04_WC,0.496897
1,C2_a_T00-TAU_04_WC,0.461693
1,C2_a_T36-TAU_04_WC,0.541582
1,C2_c_T00-TAU_04_WC,0.500492
1,C2_c_T36-TAU_04_WC,0.556008
1,C2_w_T00-TAU_04_WC,0.497427
1,C2_w_T36-TAU_04_WC,0.553208
1,C2_x_T00-TAU_04_WC,0.378619
1,C2_x_T_48-TAU_04_WC,0.518709
1,C3_a_T00-TAU_04_WC,0.450233
1,C3_a_T36-TAU_04_WC,0.486426
1,C3_c_T00-TAU_04_WC,0.464011
1,C3_c_T36-TAU_04_WC,0.511862
1,C3_w_T00-TAU_04_WC,0.469605
1,C3_w_T36-TAU_04_WC,0.458142
1,C3_x_T00-TAU_04_WC,0.482522
1,C3_x_T_48-TAU_04_WC,0.52691
1,HOWLAND_OS-TAU_04_WC,0.415601
1,HOW_11_DR-TAU_04_WC,0.514832
1,HOW_11_LR-TAU_04_WC,0.497416
1,HOW_12_DR-TAU_04_WC,0.404862
1,HOW_12_LR-TAU_04_WC,0.491636
1,HOW_13_DR-TAU_04_WC,0.372693
1,HOW_13_LR-TAU_04_WC,0.655911
1,HOW_13_WC-TAU_04_WC,0.544728
1,HOW_14_WC-TAU_04_WC,0.467878
1,HOW_S1_DR-TAU_04_WC,0.511801
1,HOW_S1_LR-TAU_04_WC,0.542798
1,JAR_01_DR-TAU_04_WC,0.392512
1,JAR_01_LR-TAU_04_WC,0.50625
1,JAR_01_WC-TAU_04_WC,0.514106
1,JAR_04_DR-TAU_04_WC,0.401655
1,JAR_04_LR-TAU_04_WC,0.480523
1,JAR_04_WC-TAU_04_WC,0.448327
1,JAR_08_DR-TAU_04_WC,0.384552
1,JAR_08_LR-TAU_04_WC,0.488905
1,JAR_08_WC-TAU_04_WC,0.432207
1,JAR_11_DR-TAU_04_WC,0.38493
1,JAR_11_LR-TAU_04_WC,0.495279
1,JAR_11_OS-TAU_04_WC,0.498062
1,JAR_11_WC-TAU_04_WC,0.425665
1,KIN_04_LR-TAU_04_WC,0.488054
1,KIN_04_WC-TAU_04_WC,0.512243
1,KIN_05_OS-TAU_04_WC,0.48706
1,KIN_13_DR-TAU_04_WC,0.320965
1,KIN_13_LR-TAU_04_WC,0.505103
1,KIN_13_WC-TAU_04_WC,0.39138
1,KIN_16_DR-TAU_04_WC,0.345962
1,KIN_16_LR-TAU_04_WC,0.45899
1,KIN_16_WC-TAU_04_WC,0.511449
1,KIW_04_DR-TAU_04_WC,0.397285
1,OFU_06-TAU_04_WC,0.21174
1,OFU_06_DR-TAU_04_WC,0.340279
1,OFU_06_LR-TAU_04_WC,0.446467
1,OFU_09_DR-TAU_04_WC,0.265814
1,OFU_09_LR-TAU_04_WC,0.363848
1,OFU_09_WC-TAU_04_WC,0.243162
1,PAL_19_DR-TAU_04_WC,0.429185
1,PAL_19_LR-TAU_04_WC,0.505563
1,PAL_19_WC-TAU_04_WC,0.515581
1,PAL_23_WC-TAU_04_WC,0.489381
1,PAL_25_DR-TAU_04_WC,0.365612
1,PAL_25_LR-TAU_04_WC,0.330508
1,PAL_64_DR-TAU_04_WC,0.347068
1,PAL_64_LR-TAU_04_WC,0.489356
1,PAL_64_WC-TAU_04_WC,0.312973
1,PAL_65_DR-TAU_04_WC,0.439433
1,PAL_65_LR-TAU_04_WC,0.472131
1,PAL_65_WC-TAU_04_WC,0.494369
1,PAL_66_DR-TAU_04_WC,0.363324
1,PAL_66_LR-TAU_04_WC,0.499494
1,PAL_66_WC-TAU_04_WC,0.501139
1,PAL_O5_OS-TAU_04_WC,0.514981
1,PCR_POS_1-TAU_04_WC,0.844229
1,PCR_POS_2-TAU_04_WC,0.840978
1,PCR_POS_3-TAU_04_WC,0.846321
1,PCR_POS_4-TAU_04_WC,0.842555
1,PCR_POS_REDO-TAU_04_WC,0.848265
1,Plate1_A1-TAU_04_WC,0.589379
1,Plate2_A1-TAU_04_WC,0.589323
1,ROS_07_DR-TAU_04_WC,0.32379
1,ROS_07_LR-TAU_04_WC,0.383182
1,ROS_07_WC-TAU_04_WC,0.174782
1,ROS_CTD_OS-TAU_04_WC,0.475702
1,SWA_01_WC-TAU_04_WC,0.483857
1,SWA_08_WC-TAU_04_WC,0.472353
1,SWA_16_WC-TAU_04_WC,0.400363
1,SWA_40_DR-TAU_04_WC,0.459861
1,SWA_40_LR-TAU_04_WC,0.49063
1,SWA_40_OS-TAU_04_WC,0.492619
1,SWA_40_WC-TAU_04_WC,0.455586
1,SWA_41_DR-TAU_04_WC,0.529721
1,SWA_41_LR-TAU_04_WC,0.536007
1,SWA_41_OS-TAU_04_WC,0.515511
1,SWA_41_WC-TAU_04_WC,0.469194
1,TAG_12_OS-TAU_04_WC,0.518602
1,TAU_04_DR-TAU_04_WC,0.350346
1,A1_a_T00-TAU_07_DR,0.421555
1,A1_a_T36-TAU_07_DR,0.440184
1,A1_c_T00-TAU_07_DR,0.438334
1,A1_c_T36-TAU_07_DR,0.370213
1,A1_w_T00-TAU_07_DR,0.44992
1,A1_w_T36-TAU_07_DR,0.452964
1,A1_x_T00-TAU_07_DR,0.491822
1,A1_x_T_48-TAU_07_DR,0.6139
1,A2_a_T00-TAU_07_DR,0.447862
1,A2_a_T36-TAU_07_DR,0.477715
1,A2_c_T00-TAU_07_DR,0.464455
1,A2_c_T36-TAU_07_DR,0.467481
1,A2_w_T00-TAU_07_DR,0.490397
1,A2_w_T36-TAU_07_DR,0.456779
1,A2_x_T00-TAU_07_DR,0.520339
1,A2_x_T_48-TAU_07_DR,0.634975
1,A3_a_T00-TAU_07_DR,0.447256
1,A3_a_T36-TAU_07_DR,0.484162
1,A3_c_T00-TAU_07_DR,0.476745
1,A3_c_T36-TAU_07_DR,0.412003
1,A3_w_T00-TAU_07_DR,0.480254
1,A3_w_T36-TAU_07_DR,0.499069
1,A3_x_T00-TAU_07_DR,0.524259
1,A3_x_T_48-TAU_07_DR,0.602122
1,ABC_001-TAU_07_DR,0.490635
1,ABC_002-TAU_07_DR,0.511899
1,ABC_003-TAU_07_DR,0.497687
1,ABC_005-TAU_07_DR,0.509659
1,ABC_006-TAU_07_DR,0.507342
1,ABC_007-TAU_07_DR,0.49057
1,ABC_008-TAU_07_DR,0.507018
1,ABC_009-TAU_07_DR,0.511086
1,ABC_010-TAU_07_DR,0.524131
1,ABC_011-TAU_07_DR,0.511701
1,ABC_012-TAU_07_DR,0.507561
1,ABC_013-TAU_07_DR,0.500251
1,ABC_014-TAU_07_DR,0.520992
1,ABC_015-TAU_07_DR,0.537997
1,ABC_016-TAU_07_DR,0.500115
1,ABC_017-TAU_07_DR,0.506323
1,ABC_018-TAU_07_DR,0.487643
1,ABC_055-TAU_07_DR,0.512922
1,ABC_055_v1-TAU_07_DR,0.655552
1,ABC_056-TAU_07_DR,0.68707
1,ABC_057-TAU_07_DR,0.656455
1,ABC_059-TAU_07_DR,0.685714
1,ABC_059_v1-TAU_07_DR,0.674978
1,ABC_060-TAU_07_DR,0.68817
1,ABC_061-TAU_07_DR,0.562225
1,ABC_062-TAU_07_DR,0.585311
1,ABC_063-TAU_07_DR,0.569871
1,ABC_064-TAU_07_DR,0.594455
1,ABC_065-TAU_07_DR,0.703877
1,ABC_066-TAU_07_DR,0.688312
1,ABC_067-TAU_07_DR,0.624961
1,ABC_068-TAU_07_DR,0.597152
1,ABC_069-TAU_07_DR,0.594138
1,ABC_070-TAU_07_DR,0.586008
1,ABC_071-TAU_07_DR,0.617951
1,ABC_072-TAU_07_DR,0.821322
1,ABC_MOC_B-TAU_07_DR,0.494133
1,BACKREEF_T_48-TAU_07_DR,0.639097
1,BAKER_OS-TAU_07_DR,0.575836
1,BAK_02_DR-TAU_07_DR,0.601333
1,BAK_02_LR-TAU_07_DR,0.692506
1,BAK_02_WC-TAU_07_DR,0.596583
1,BAK_100_DR-TAU_07_DR,0.420857
1,BAK_100_LR-TAU_07_DR,0.643286
1,BAK_11_DR-TAU_07_DR,0.400166
1,BAK_11_LR-TAU_07_DR,0.568189
1,BAK_11_OS-TAU_07_DR,0.625539
1,BAK_11_WC-TAU_07_DR,0.579365
1,BAK_14_DR-TAU_07_DR,0.574792
1,BAK_14_LR-TAU_07_DR,0.613829
1,BAK_14_WC-TAU_07_DR,0.36374
1,C1_a_T00-TAU_07_DR,0.425681
1,C1_a_T36-TAU_07_DR,0.43208
1,C1_c_T00-TAU_07_DR,0.443306
1,C1_c_T36-TAU_07_DR,0.392925
1,C1_w_T00-TAU_07_DR,0.46184
1,C1_w_T36-TAU_07_DR,0.347729
1,C1_x_T00-TAU_07_DR,0.471224
1,C1_x_T_48-TAU_07_DR,0.630522
1,C2_a_T00-TAU_07_DR,0.420232
1,C2_a_T36-TAU_07_DR,0.399516
1,C2_c_T00-TAU_07_DR,0.464511
1,C2_c_T36-TAU_07_DR,0.406119
1,C2_w_T00-TAU_07_DR,0.479908
1,C2_w_T36-TAU_07_DR,0.413555
1,C2_x_T00-TAU_07_DR,0.457942
1,C2_x_T_48-TAU_07_DR,0.653607
1,C3_a_T00-TAU_07_DR,0.477242
1,C3_a_T36-TAU_07_DR,0.446475
1,C3_c_T00-TAU_07_DR,0.498379
1,C3_c_T36-TAU_07_DR,0.465908
1,C3_w_T00-TAU_07_DR,0.493017
1,C3_w_T36-TAU_07_DR,0.381994
1,C3_x_T00-TAU_07_DR,0.536959
1,C3_x_T_48-TAU_07_DR,0.638786
1,HOWLAND_OS-TAU_07_DR,0.591552
1,HOW_11_DR-TAU_07_DR,0.544874
1,HOW_11_LR-TAU_07_DR,0.397575
1,HOW_12_DR-TAU_07_DR,0.516359
1,HOW_12_LR-TAU_07_DR,0.629342
1,HOW_13_DR-TAU_07_DR,0.360754
1,HOW_13_LR-TAU_07_DR,0.670561
1,HOW_13_WC-TAU_07_DR,0.622873
1,HOW_14_WC-TAU_07_DR,0.613091
1,HOW_S1_DR-TAU_07_DR,0.633374
1,HOW_S1_LR-TAU_07_DR,0.646042
1,JAR_01_DR-TAU_07_DR,0.513787
1,JAR_01_LR-TAU_07_DR,0.660674
1,JAR_01_WC-TAU_07_DR,0.667329
1,JAR_04_DR-TAU_07_DR,0.524559
1,JAR_04_LR-TAU_07_DR,0.638136
1,JAR_04_WC-TAU_07_DR,0.599064
1,JAR_08_DR-TAU_07_DR,0.509303
1,JAR_08_LR-TAU_07_DR,0.649003
1,JAR_08_WC-TAU_07_DR,0.551113
1,JAR_11_DR-TAU_07_DR,0.497535
1,JAR_11_LR-TAU_07_DR,0.65525
1,JAR_11_OS-TAU_07_DR,0.665061
1,JAR_11_WC-TAU_07_DR,0.520825
1,KIN_04_LR-TAU_07_DR,0.637449
1,KIN_04_WC-TAU_07_DR,0.663604
1,KIN_05_OS-TAU_07_DR,0.647336
1,KIN_13_DR-TAU_07_DR,0.401077
1,KIN_13_LR-TAU_07_DR,0.653014
1,KIN_13_WC-TAU_07_DR,0.56921
1,KIN_16_DR-TAU_07_DR,0.382892
1,KIN_16_LR-TAU_07_DR,0.65524
1,KIN_16_WC-TAU_07_DR,0.663539
1,KIW_04_DR-TAU_07_DR,0.385034
1,OFU_06-TAU_07_DR,0.485384
1,OFU_06_DR-TAU_07_DR,0.351166
1,OFU_06_LR-TAU_07_DR,0.459967
1,OFU_09_DR-TAU_07_DR,0.200137
1,OFU_09_LR-TAU_07_DR,0.484082
1,OFU_09_WC-TAU_07_DR,0.376323
1,PAL_19_DR-TAU_07_DR,0.559456
1,PAL_19_LR-TAU_07_DR,0.653774
1,PAL_19_WC-TAU_07_DR,0.65744
1,PAL_23_WC-TAU_07_DR,0.641714
1,PAL_25_DR-TAU_07_DR,0.31737
1,PAL_25_LR-TAU_07_DR,0.520037
1,PAL_64_DR-TAU_07_DR,0.35643
1,PAL_64_LR-TAU_07_DR,0.645813
1,PAL_64_WC-TAU_07_DR,0.35919
1,PAL_65_DR-TAU_07_DR,0.572001
1,PAL_65_LR-TAU_07_DR,0.63157
1,PAL_65_WC-TAU_07_DR,0.642883
1,PAL_66_DR-TAU_07_DR,0.471236
1,PAL_66_LR-TAU_07_DR,0.65397
1,PAL_66_WC-TAU_07_DR,0.65465
1,PAL_O5_OS-TAU_07_DR,0.675906
1,PCR_POS_1-TAU_07_DR,0.862152
1,PCR_POS_2-TAU_07_DR,0.857962
1,PCR_POS_3-TAU_07_DR,0.864042
1,PCR_POS_4-TAU_07_DR,0.859693
1,PCR_POS_REDO-TAU_07_DR,0.86629
1,Plate1_A1-TAU_07_DR,0.542206
1,Plate2_A1-TAU_07_DR,0.55343
1,ROS_07_DR-TAU_07_DR,0.224335
1,ROS_07_LR-TAU_07_DR,0.472006
1,ROS_07_WC-TAU_07_DR,0.39178
1,ROS_CTD_OS-TAU_07_DR,0.628034
1,SWA_01_WC-TAU_07_DR,0.513096
1,SWA_08_WC-TAU_07_DR,0.609154
1,SWA_16_WC-TAU_07_DR,0.449933
1,SWA_40_DR-TAU_07_DR,0.590753
1,SWA_40_LR-TAU_07_DR,0.635593
1,SWA_40_OS-TAU_07_DR,0.640988
1,SWA_40_WC-TAU_07_DR,0.583556
1,SWA_41_DR-TAU_07_DR,0.61242
1,SWA_41_LR-TAU_07_DR,0.661833
1,SWA_41_OS-TAU_07_DR,0.62528
1,SWA_41_WC-TAU_07_DR,0.61529
1,TAG_12_OS-TAU_07_DR,0.67828
1,TAU_04_DR-TAU_07_DR,0.18066
1,TAU_04_WC-TAU_07_DR,0.35608
1,A1_a_T00-TAU_07_LR,0.48904
1,A1_a_T36-TAU_07_LR,0.555037
1,A1_c_T00-TAU_07_LR,0.47604
1,A1_c_T36-TAU_07_LR,0.606561
1,A1_w_T00-TAU_07_LR,0.484113
1,A1_w_T36-TAU_07_LR,0.593263
1,A1_x_T00-TAU_07_LR,0.421427
1,A1_x_T_48-TAU_07_LR,0.531222
